gene_id,proposed,cluster,cluster_training_support,cluster_training_probability,evidence_status,nested_cv_precision,nested_cv_recall,nested_cv_f1
TGME49_297820,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_307603,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_203110,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_312980,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_242600,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_263380,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_216150,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_224710,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_288520,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_241610,dense granules,28,73,0.6636363636363637,inferred_from_held_out_structure,0.6590812324929972,0.37786774628879893,0.4771008472083932
TGME49_229170,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_275590,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_273390,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_315400,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_259270,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_231400,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_242230,dense granules,28,73,0.6636363636363637,inferred_from_held_out_structure,0.6590812324929972,0.37786774628879893,0.4771008472083932
TGME49_329710,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_259290,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_269400,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_278090,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_233330,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_262940,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_260460,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_293800,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_293368,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_203500,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_243180,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_231770,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_243150,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_231900,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_201850,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_243170,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_218930,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
