gene_id	gene_name
TGGT1_244130	N/A
TGGT1_244140	N/A
TGGT1_244150	N/A
TGGT1_244160	N/A
TGGT1_244165	N/A
TGGT1_244180	N/A
TGGT1_244190	N/A
TGGT1_244200	N/A
TGGT1_244210	N/A
TGGT1_244220	N/A
TGGT1_244230	N/A
TGGT1_244240	N/A
TGGT1_244250	N/A
TGGT1_244260	N/A
TGGT1_244270	N/A
TGGT1_244280	N/A
TGGT1_244290	N/A
TGGT1_244300	N/A
TGGT1_244310	N/A
TGGT1_244320	N/A
TGGT1_244335	N/A
TGGT1_244350	N/A
TGGT1_244360	N/A
TGGT1_244370	N/A
TGGT1_244380	N/A
TGGT1_244390	N/A
TGGT1_244400	N/A
TGGT1_244406	N/A
TGGT1_244408	N/A
TGGT1_244412	N/A
TGGT1_244420	N/A
TGGT1_244430	N/A
TGGT1_244440	N/A
TGGT1_244450	N/A
TGGT1_244460	N/A
TGGT1_244470	N/A
TGGT1_244480	N/A
TGGT1_244490	N/A
TGGT1_244500	N/A
TGGT1_244510	N/A
TGGT1_244515	N/A
TGGT1_244520	N/A
TGGT1_244530	N/A
TGGT1_244540	N/A
TGGT1_244550	N/A
TGGT1_244560	N/A
TGGT1_244570	N/A
TGGT1_244580	N/A
TGGT1_244590	N/A
TGGT1_244600	N/A
TGGT1_244610	N/A
TGGT1_244620	N/A
TGGT1_244630	N/A
TGGT1_244640	N/A
TGGT1_244645	N/A
TGGT1_244650	N/A
TGGT1_244660	N/A
TGGT1_244670	N/A
TGGT1_244680	N/A
TGGT1_244690	N/A
TGGT1_244700	N/A
TGGT1_244710	N/A
TGGT1_244715	N/A
TGGT1_244720	N/A
TGGT1_244726	N/A
TGGT1_244728	N/A
TGGT1_244732	N/A
TGGT1_244840	N/A
TGGT1_244850	N/A
TGGT1_244860	N/A
TGGT1_244870A	N/A
TGGT1_244870B	N/A
TGGT1_244880	N/A
TGGT1_244890	N/A
TGGT1_244900	N/A
TGGT1_244910	N/A
TGGT1_244920	N/A
TGGT1_244930A	N/A
TGGT1_244930B	N/A
TGGT1_244940	N/A
TGGT1_244950	N/A
TGGT1_245428	N/A
TGGT1_245432	N/A
TGGT1_245435	N/A
TGGT1_245440	N/A
TGGT1_245450	N/A
TGGT1_245460	N/A
TGGT1_245470	N/A
TGGT1_245475	N/A
TGGT1_245480	N/A
TGGT1_245485	N/A
TGGT1_245490	N/A
TGGT1_245500	N/A
TGGT1_245510	N/A
TGGT1_245520	N/A
TGGT1_245530	N/A
TGGT1_245550	N/A
TGGT1_245560	N/A
TGGT1_245570	N/A
TGGT1_245580	N/A
TGGT1_245590A	N/A
TGGT1_245590B	N/A
TGGT1_245600	N/A
TGGT1_245610	N/A
TGGT1_245620	N/A
TGGT1_245630	N/A
TGGT1_245640	N/A
TGGT1_245650	N/A
TGGT1_245660	N/A
TGGT1_245670	N/A
TGGT1_245680	N/A
TGGT1_245710	N/A
TGGT1_245720	N/A
TGGT1_245730	N/A
TGGT1_245740	N/A
TGGT1_245746A	N/A
TGGT1_245746B	N/A
TGGT1_245748	N/A
TGGT1_245752	N/A
TGGT1_245760	N/A
TGGT1_245770A	N/A
TGGT1_245770B	N/A
TGGT1_245980	N/A
TGGT1_245990	N/A
TGGT1_245995	N/A
TGGT1_246000	N/A
TGGT1_246010	N/A
TGGT1_246020	N/A
TGGT1_246030	N/A
TGGT1_246040	N/A
TGGT1_246050	N/A
TGGT1_246060	N/A
TGGT1_246070	N/A
TGGT1_246080	N/A
TGGT1_246090	N/A
TGGT1_246100	N/A
TGGT1_246110	N/A
TGGT1_246120	N/A
TGGT1_246130	N/A
TGGT1_246140	N/A
TGGT1_246160	N/A
TGGT1_246170	N/A
TGGT1_246178	N/A
TGGT1_246190	N/A
TGGT1_246200	N/A
TGGT1_246210	N/A
TGGT1_246220	N/A
TGGT1_246230	N/A
TGGT1_246330	N/A
TGGT1_246340	N/A
TGGT1_246450	N/A
TGGT1_246460	N/A
TGGT1_246475	N/A
TGGT1_246485	N/A
TGGT1_246490	N/A
TGGT1_246500	N/A
TGGT1_246510	N/A
TGGT1_246520	N/A
TGGT1_246530	N/A
TGGT1_246535	N/A
TGGT1_246540	N/A
TGGT1_246550	N/A
TGGT1_246555	N/A
TGGT1_246560	N/A
TGGT1_246570	N/A
TGGT1_246580	N/A
TGGT1_246590	N/A
TGGT1_246600	N/A
TGGT1_246610	N/A
TGGT1_246620	N/A
TGGT1_246630	N/A
TGGT1_246635	N/A
TGGT1_246640	N/A
TGGT1_246650	N/A
TGGT1_246660	N/A
TGGT1_246670	N/A
TGGT1_246690	N/A
TGGT1_246700	N/A
TGGT1_246710	N/A
TGGT1_246720	N/A
TGGT1_246730	N/A
TGGT1_246740	N/A
TGGT1_246750	N/A
TGGT1_246760	N/A
TGGT1_246763	N/A
TGGT1_246770	N/A
TGGT1_246780	N/A
TGGT1_246800	N/A
TGGT1_246910	N/A
TGGT1_246920	N/A
TGGT1_246930	N/A
TGGT1_246940	N/A
TGGT1_246950	N/A
TGGT1_246960	N/A
TGGT1_246970	N/A
TGGT1_246978	N/A
TGGT1_246982	N/A
TGGT1_246990	N/A
TGGT1_246995	N/A
TGGT1_247000	N/A
TGGT1_247010	N/A
TGGT1_247015	N/A
TGGT1_247020	N/A
TGGT1_247025	N/A
TGGT1_247030	N/A
TGGT1_247040	N/A
TGGT1_247050	N/A
TGGT1_247195	N/A
TGGT1_247220	N/A
TGGT1_247230	N/A
TGGT1_247240	N/A
TGGT1_247250	N/A
TGGT1_247260	N/A
TGGT1_247270	N/A
TGGT1_247280	N/A
TGGT1_247290	N/A
TGGT1_247300	N/A
TGGT1_247305	N/A
TGGT1_247310	N/A
TGGT1_247320	N/A
TGGT1_247330	N/A
TGGT1_247340	N/A
TGGT1_247350	N/A
TGGT1_247360	N/A
TGGT1_247370	N/A
TGGT1_247380	N/A
TGGT1_247390	N/A
TGGT1_247400	N/A
TGGT1_247410	N/A
TGGT1_247420	N/A
TGGT1_247440	N/A
TGGT1_247450	N/A
TGGT1_247460	N/A
TGGT1_247470	N/A
TGGT1_247485	N/A
TGGT1_247500	N/A
TGGT1_247510	N/A
TGGT1_247520	N/A
TGGT1_247530	N/A
TGGT1_247540	N/A
TGGT1_247550	N/A
TGGT1_247560	N/A
TGGT1_247570	N/A
TGGT1_247580	N/A
TGGT1_247590	N/A
TGGT1_247600	N/A
TGGT1_247610	N/A
TGGT1_247620	N/A
TGGT1_247630	N/A
TGGT1_247640	N/A
TGGT1_247648	N/A
TGGT1_247652	N/A
TGGT1_247660	N/A
TGGT1_247670	N/A
TGGT1_247680	N/A
TGGT1_247690	N/A
TGGT1_247700	N/A
TGGT1_247710	N/A
TGGT1_247720	N/A
TGGT1_247730	N/A
TGGT1_247740	N/A
TGGT1_247750	N/A
TGGT1_247760	N/A
TGGT1_247770	N/A
TGGT1_247780	N/A
TGGT1_247790	N/A
TGGT1_247850	N/A
TGGT1_247920	N/A
TGGT1_247930	N/A
TGGT1_247940	N/A
TGGT1_247950	N/A
TGGT1_247960	N/A
TGGT1_247970	N/A
TGGT1_247980	N/A
TGGT1_248100	N/A
TGGT1_248110	N/A
TGGT1_248120	N/A
TGGT1_248130	N/A
TGGT1_248140	N/A
TGGT1_248150	N/A
TGGT1_248160	N/A
TGGT1_248170	N/A
TGGT1_248180	N/A
TGGT1_248190	N/A
TGGT1_248200	N/A
TGGT1_248210	N/A
TGGT1_248225	N/A
TGGT1_248240	N/A
TGGT1_248250	N/A
TGGT1_248260	N/A
TGGT1_248270	N/A
TGGT1_248280	N/A
TGGT1_248290	N/A
TGGT1_248300	N/A
TGGT1_248310	N/A
TGGT1_248320	N/A
TGGT1_248330	N/A
TGGT1_248340	N/A
TGGT1_248350	N/A
TGGT1_248360	N/A
TGGT1_248370	N/A
TGGT1_248380	N/A
TGGT1_248390	N/A
TGGT1_248400	N/A
TGGT1_248420	N/A
TGGT1_248425	N/A
TGGT1_248430	N/A
TGGT1_248440	N/A
TGGT1_248445	N/A
TGGT1_248450	N/A
TGGT1_248460	N/A
TGGT1_248470	N/A
TGGT1_248480	N/A
TGGT1_248490	N/A
TGGT1_248500	N/A
TGGT1_248510	N/A
TGGT1_248520	N/A
TGGT1_248530	N/A
TGGT1_248540	N/A
TGGT1_248550	N/A
TGGT1_248560	N/A
TGGT1_248570	N/A
TGGT1_248590	N/A
TGGT1_248600	N/A
TGGT1_248610	N/A
TGGT1_248620	N/A
TGGT1_248630	N/A
TGGT1_248640	N/A
TGGT1_248660	N/A
TGGT1_248670	N/A
TGGT1_248673	N/A
TGGT1_248677	N/A
TGGT1_248680	N/A
TGGT1_248690	N/A
TGGT1_248700	N/A
TGGT1_248710	N/A
TGGT1_248720	N/A
TGGT1_248730	N/A
TGGT1_248740	N/A
TGGT1_248750	N/A
TGGT1_248760	N/A
TGGT1_248770	N/A
TGGT1_248780	N/A
TGGT1_248790	N/A
TGGT1_248800	N/A
TGGT1_248810	N/A
TGGT1_248820	N/A
TGGT1_248830	N/A
TGGT1_248840	N/A
TGGT1_248850	N/A
TGGT1_248860	N/A
TGGT1_248870	N/A
TGGT1_248880	N/A
TGGT1_248890	N/A
TGGT1_248900	N/A
TGGT1_248940	N/A
TGGT1_248950	N/A
TGGT1_248960	N/A
TGGT1_248970	N/A
TGGT1_248980	N/A
TGGT1_248990	N/A
TGGT1_249000	N/A
TGGT1_249010	N/A
TGGT1_249020	N/A
TGGT1_249030	N/A
TGGT1_249040	N/A
TGGT1_249150	N/A
TGGT1_249160	N/A
TGGT1_249170	N/A
TGGT1_249180	N/A
TGGT1_249190	N/A
TGGT1_249200	N/A
TGGT1_249215	N/A
TGGT1_249230	N/A
TGGT1_249240	N/A
TGGT1_249250	N/A
TGGT1_249260	N/A
TGGT1_249270	N/A
TGGT1_249280	N/A
TGGT1_249290	N/A
TGGT1_249300	N/A
TGGT1_249310	N/A
TGGT1_249320	N/A
TGGT1_249325	N/A
TGGT1_249330	N/A
TGGT1_249340	N/A
TGGT1_249350	N/A
TGGT1_249360	N/A
TGGT1_249365	N/A
TGGT1_249370	N/A
TGGT1_249380	N/A
TGGT1_249390	N/A
TGGT1_249400	N/A
TGGT1_249410	N/A
TGGT1_249425	N/A
TGGT1_249440	N/A
TGGT1_249450	N/A
TGGT1_249460	N/A
TGGT1_249470	N/A
TGGT1_249480	N/A
TGGT1_249490	N/A
TGGT1_249510	N/A
TGGT1_249520	N/A
TGGT1_249530	N/A
TGGT1_249535	N/A
TGGT1_249540	N/A
TGGT1_249550	N/A
TGGT1_249560	N/A
TGGT1_249570	N/A
TGGT1_249575	N/A
TGGT1_249580	N/A
TGGT1_249590	N/A
TGGT1_249600	N/A
TGGT1_249610	N/A
TGGT1_249620	N/A
TGGT1_249630	N/A
TGGT1_249650	N/A
TGGT1_249660	N/A
TGGT1_249670	N/A
TGGT1_249680	N/A
TGGT1_249685	N/A
TGGT1_249690	N/A
TGGT1_249698	N/A
TGGT1_249702	N/A
TGGT1_249710	N/A
TGGT1_249720	N/A
TGGT1_249730	N/A
TGGT1_249740	N/A
TGGT1_249750	N/A
TGGT1_249760	N/A
TGGT1_249770	N/A
TGGT1_249780	N/A
TGGT1_249790	N/A
TGGT1_249800	N/A
TGGT1_249810	N/A
TGGT1_249820	N/A
TGGT1_249840	N/A
TGGT1_249850	N/A
TGGT1_249860	N/A
TGGT1_249870	N/A
TGGT1_249880	N/A
TGGT1_249890	N/A
TGGT1_249900	N/A
TGGT1_249910	N/A
TGGT1_249920	N/A
TGGT1_249930	N/A
TGGT1_249935	N/A
TGGT1_249950	N/A
TGGT1_249960	N/A
TGGT1_249970	N/A
TGGT1_249980	N/A
TGGT1_249990	N/A
TGGT1_250000	N/A
TGGT1_250010	N/A
TGGT1_250020	N/A
TGGT1_250030	N/A
TGGT1_250040	N/A
TGGT1_250050	N/A
TGGT1_250060	N/A
TGGT1_250080	N/A
TGGT1_250090	N/A
TGGT1_250100	N/A
TGGT1_250220	N/A
TGGT1_250330	N/A
TGGT1_250340	N/A
TGGT1_250350	N/A
TGGT1_250360	N/A
TGGT1_250500	N/A
TGGT1_250670	N/A
TGGT1_250680	N/A
TGGT1_250685	N/A
TGGT1_250690	N/A
TGGT1_250700	N/A
TGGT1_250710	N/A
TGGT1_250720	N/A
TGGT1_250730	N/A
TGGT1_250740	N/A
TGGT1_250750	N/A
TGGT1_250760	N/A
TGGT1_250770	N/A
TGGT1_250780	N/A
TGGT1_250790	N/A
TGGT1_250800	N/A
TGGT1_250810	N/A
TGGT1_250820	N/A
TGGT1_250830	N/A
TGGT1_250840	N/A
TGGT1_250850	N/A
TGGT1_250870	N/A
TGGT1_250880	N/A
TGGT1_250890	N/A
TGGT1_250900	N/A
TGGT1_250905	N/A
TGGT1_250910	N/A
TGGT1_250920	N/A
TGGT1_250940	N/A
TGGT1_250955	N/A
TGGT1_251170	N/A
TGGT1_251390	N/A
TGGT1_251400	N/A
TGGT1_251410	N/A
TGGT1_251420	N/A
TGGT1_251430	N/A
TGGT1_251440	N/A
TGGT1_251450	N/A
TGGT1_251460	N/A
TGGT1_251470	N/A
TGGT1_251480	N/A
TGGT1_251490	N/A
TGGT1_251500	N/A
TGGT1_251510	N/A
TGGT1_251520	N/A
TGGT1_251530	N/A
TGGT1_251540	N/A
TGGT1_251550	N/A
TGGT1_251560	N/A
TGGT1_251570A	N/A
TGGT1_251570B	N/A
TGGT1_251590	N/A
TGGT1_251600	N/A
TGGT1_251610	N/A
TGGT1_251620	N/A
TGGT1_251630	N/A
TGGT1_251640	N/A
TGGT1_251650	N/A
TGGT1_251660	N/A
TGGT1_251670	N/A
TGGT1_251680	N/A
TGGT1_251690	N/A
TGGT1_251710	N/A
TGGT1_251730	N/A
TGGT1_251740	N/A
TGGT1_251750	N/A
TGGT1_251760	N/A
TGGT1_251770	N/A
TGGT1_251780	N/A
TGGT1_251790	N/A
TGGT1_251800	N/A
TGGT1_251810	N/A
TGGT1_251820	N/A
TGGT1_251830	N/A
TGGT1_251840	N/A
TGGT1_251850	N/A
TGGT1_251855	N/A
TGGT1_251857	N/A
TGGT1_251860	N/A
TGGT1_251870	N/A
TGGT1_251880	N/A
TGGT1_251885	N/A
TGGT1_251890	N/A
TGGT1_251900	N/A
TGGT1_251910	N/A
TGGT1_251920	N/A
TGGT1_251930	N/A
TGGT1_251940	N/A
TGGT1_251950	N/A
TGGT1_251958	N/A
TGGT1_251962	N/A
TGGT1_252070	N/A
TGGT1_252080	N/A
TGGT1_252090	N/A
TGGT1_252190	N/A
TGGT1_252200	N/A
TGGT1_252210	N/A
TGGT1_252220	N/A
TGGT1_252230	N/A
TGGT1_252250	N/A
TGGT1_252255	N/A
TGGT1_252260	N/A
TGGT1_252270	N/A
TGGT1_252280	N/A
TGGT1_252290	N/A
TGGT1_252295	N/A
TGGT1_252300	N/A
TGGT1_252310	N/A
TGGT1_252320	N/A
TGGT1_252330	N/A
TGGT1_252340	N/A
TGGT1_252350	N/A
TGGT1_252360	N/A
TGGT1_252370	N/A
TGGT1_252380	N/A
TGGT1_252385	N/A
TGGT1_252390	N/A
TGGT1_252395	N/A
TGGT1_252400	N/A
TGGT1_252410	N/A
TGGT1_252420	N/A
TGGT1_252430	N/A
TGGT1_252440	N/A
TGGT1_252450	N/A
TGGT1_252465	N/A
TGGT1_252480	N/A
TGGT1_252490	N/A
TGGT1_252500	N/A
TGGT1_252510	N/A
TGGT1_252630	N/A
TGGT1_252640	N/A
TGGT1_252850	N/A
TGGT1_252860	N/A
TGGT1_252870	N/A
TGGT1_252880A	N/A
TGGT1_252880B	N/A
TGGT1_252890	N/A
TGGT1_252990	N/A
TGGT1_253000	N/A
TGGT1_253020	N/A
TGGT1_253030	N/A
TGGT1_253040	N/A
TGGT1_253050	N/A
TGGT1_253060	N/A
TGGT1_253070	N/A
TGGT1_253080	N/A
TGGT1_253090	N/A
TGGT1_253100	N/A
TGGT1_253110	N/A
TGGT1_253120	N/A
TGGT1_253130	N/A
TGGT1_253140	N/A
TGGT1_253150	N/A
TGGT1_253160	N/A
TGGT1_253170	N/A
TGGT1_253180	N/A
TGGT1_253290	N/A
TGGT1_253300	N/A
TGGT1_253310	N/A
TGGT1_253320	N/A
TGGT1_253330	N/A
TGGT1_253340	N/A
TGGT1_253350	N/A
TGGT1_253360	N/A
TGGT1_253370	N/A
TGGT1_253380	N/A
TGGT1_253390	N/A
TGGT1_253400	N/A
TGGT1_253410	N/A
TGGT1_253420	N/A
TGGT1_253430	N/A
TGGT1_253440	N/A
TGGT1_253460	N/A
TGGT1_253470	N/A
TGGT1_253480	N/A
TGGT1_253490	N/A
TGGT1_253500	N/A
TGGT1_253510	N/A
TGGT1_253520	N/A
TGGT1_253530	N/A
TGGT1_253540	N/A
TGGT1_253550	N/A
TGGT1_253560	N/A
TGGT1_253570	N/A
TGGT1_253580	N/A
TGGT1_253600	N/A
TGGT1_253615	N/A
TGGT1_253640	N/A
TGGT1_253650	N/A
TGGT1_253660	N/A
TGGT1_253670	N/A
TGGT1_253680	N/A
TGGT1_253690	N/A
TGGT1_253700	N/A
TGGT1_253710	N/A
TGGT1_253730	N/A
TGGT1_253740	N/A
TGGT1_253750	N/A
TGGT1_253755	N/A
TGGT1_253760	N/A
TGGT1_253770	N/A
TGGT1_253780	N/A
TGGT1_253790	N/A
TGGT1_253800	N/A
TGGT1_253810	N/A
TGGT1_253820	N/A
TGGT1_253830	N/A
TGGT1_253850	N/A
TGGT1_253860	N/A
TGGT1_253870	N/A
TGGT1_253880	N/A
TGGT1_253890	N/A
TGGT1_253900	N/A
TGGT1_253910	N/A
TGGT1_253925	N/A
TGGT1_253930	N/A
TGGT1_253940	N/A
TGGT1_253950	N/A
TGGT1_253960	N/A
TGGT1_253970	N/A
TGGT1_253990	N/A
TGGT1_254000	N/A
TGGT1_254010	N/A
TGGT1_254020	N/A
TGGT1_254030	N/A
TGGT1_254040	N/A
TGGT1_254050	N/A
TGGT1_254060	N/A
TGGT1_254070	N/A
TGGT1_254080	N/A
TGGT1_254090	N/A
TGGT1_254110	N/A
TGGT1_254120	N/A
TGGT1_254135	N/A
TGGT1_254140	N/A
TGGT1_254150	N/A
TGGT1_254160	N/A
TGGT1_254180	N/A
TGGT1_254190	N/A
TGGT1_254200	N/A
TGGT1_254210	N/A
TGGT1_254220	N/A
TGGT1_254230	N/A
TGGT1_254250	N/A
TGGT1_254255	N/A
TGGT1_254260	N/A
TGGT1_254270	N/A
TGGT1_254280	N/A
TGGT1_254290	N/A
TGGT1_254300	N/A
TGGT1_254310	N/A
TGGT1_254320	N/A
TGGT1_254330	N/A
TGGT1_254335	N/A
TGGT1_254340	N/A
TGGT1_254350	N/A
TGGT1_254360	N/A
TGGT1_254365	N/A
TGGT1_254370	N/A
TGGT1_254380	N/A
TGGT1_254390	N/A
TGGT1_254400	N/A
TGGT1_254410	N/A
TGGT1_254420	N/A
TGGT1_254430	N/A
TGGT1_254440	N/A
TGGT1_254450	N/A
TGGT1_254460	N/A
TGGT1_254470	N/A
TGGT1_254480	N/A
TGGT1_254485	N/A
TGGT1_254490	N/A
TGGT1_254500	N/A
TGGT1_254510	N/A
TGGT1_254520	N/A
TGGT1_254530	N/A
TGGT1_254540	N/A
TGGT1_254555	N/A
TGGT1_254570	N/A
TGGT1_254580	N/A
TGGT1_254590	N/A
TGGT1_254600	N/A
TGGT1_254603	N/A
TGGT1_254606	N/A
TGGT1_254610	N/A
TGGT1_254620	N/A
TGGT1_254625	N/A
TGGT1_254630	N/A
TGGT1_254635	N/A
TGGT1_254640	N/A
TGGT1_254650	N/A
TGGT1_254660	N/A
TGGT1_254670	N/A
TGGT1_254680	N/A
TGGT1_254690	N/A
TGGT1_254700	N/A
TGGT1_254710	N/A
TGGT1_254720	N/A
TGGT1_254730	N/A
TGGT1_254740	N/A
TGGT1_254750	N/A
TGGT1_254760	N/A
TGGT1_254770	N/A
TGGT1_254780	N/A
TGGT1_254790	N/A
TGGT1_254800	N/A
TGGT1_254810	N/A
TGGT1_254820	N/A
TGGT1_254830	N/A
TGGT1_254835	N/A
TGGT1_254840	N/A
TGGT1_254850	N/A
TGGT1_254855	N/A
TGGT1_254860	N/A
TGGT1_254870	N/A
TGGT1_254880	N/A
TGGT1_254890	N/A
TGGT1_254900	N/A
TGGT1_254910	N/A
TGGT1_254915	N/A
TGGT1_254920	N/A
TGGT1_254930	N/A
TGGT1_254940	N/A
TGGT1_254950	N/A
TGGT1_254960	N/A
TGGT1_255170	N/A
TGGT1_255175	N/A
TGGT1_255180	N/A
TGGT1_255190	N/A
TGGT1_255195	N/A
TGGT1_255200	N/A
TGGT1_255210	N/A
TGGT1_255215	N/A
TGGT1_255220	N/A
TGGT1_255240	N/A
TGGT1_255245	N/A
TGGT1_255250	N/A
TGGT1_255260	N/A
TGGT1_255270	N/A
TGGT1_255280	N/A
TGGT1_255290	N/A
TGGT1_255300	N/A
TGGT1_255310	N/A
TGGT1_255320	N/A
TGGT1_255330	N/A
TGGT1_255340	N/A
TGGT1_255350	N/A
TGGT1_255360	N/A
TGGT1_255370	TIC20
TGGT1_255380	N/A
TGGT1_255390	N/A
TGGT1_255400	N/A
TGGT1_255410	N/A
TGGT1_255420	N/A
TGGT1_255430	N/A
TGGT1_255440	N/A
TGGT1_255450	N/A
TGGT1_255470	N/A
TGGT1_255480	N/A
TGGT1_255490	N/A
TGGT1_255500	N/A
TGGT1_255510	N/A
TGGT1_255620	N/A
TGGT1_255635	N/A
TGGT1_255650	N/A
TGGT1_255660	N/A
TGGT1_255670	N/A
TGGT1_255680	N/A
TGGT1_255690	N/A
TGGT1_255700	N/A
TGGT1_255710	N/A
TGGT1_255715	N/A
TGGT1_255720	N/A
TGGT1_255730	N/A
TGGT1_255740	N/A
TGGT1_255860	N/A
TGGT1_255870	N/A
TGGT1_255880	N/A
TGGT1_255890	N/A
TGGT1_255895	N/A
TGGT1_255900	N/A
TGGT1_255910	N/A
TGGT1_255920	N/A
TGGT1_255930	N/A
TGGT1_255940	N/A
TGGT1_255960	N/A
TGGT1_255970	N/A
TGGT1_255980	N/A
TGGT1_255990	N/A
TGGT1_256000	N/A
TGGT1_256010	N/A
TGGT1_256020	N/A
TGGT1_256025	N/A
TGGT1_256030	N/A
TGGT1_256035	N/A
TGGT1_256040	N/A
TGGT1_256050	N/A
TGGT1_256060	N/A
TGGT1_256070	N/A
TGGT1_256080	N/A
TGGT1_256090	N/A
TGGT1_256100	N/A
TGGT1_256220	N/A
TGGT1_256650	N/A
TGGT1_256700	N/A
TGGT1_256760	N/A
TGGT1_256770	N/A
TGGT1_256780	N/A
TGGT1_256788	N/A
TGGT1_256792	N/A
TGGT1_256800	N/A
TGGT1_256810	N/A
TGGT1_256820	N/A
TGGT1_256830	N/A
TGGT1_256840	N/A
TGGT1_256850	N/A
TGGT1_256865	N/A
TGGT1_256880	N/A
TGGT1_256900	N/A
TGGT1_256910	N/A
TGGT1_256920	N/A
TGGT1_256950	N/A
TGGT1_256960	N/A
TGGT1_256970	N/A
TGGT1_256975	N/A
TGGT1_256980	N/A
TGGT1_256990	N/A
TGGT1_257000	N/A
TGGT1_257010	N/A
TGGT1_257020	N/A
TGGT1_257030	N/A
TGGT1_257040	N/A
TGGT1_257050	N/A
TGGT1_257060	N/A
TGGT1_257070	N/A
TGGT1_257080	N/A
TGGT1_257100	N/A
TGGT1_257110	N/A
TGGT1_257120	N/A
TGGT1_257130	N/A
TGGT1_257150	N/A
TGGT1_257160	N/A
TGGT1_257170	N/A
TGGT1_257180	N/A
TGGT1_257290	N/A
TGGT1_257300	N/A
TGGT1_257310	N/A
TGGT1_257330	N/A
TGGT1_257340	N/A
TGGT1_257350	N/A
TGGT1_257360	N/A
TGGT1_257370	N/A
TGGT1_257380	N/A
TGGT1_257390	N/A
TGGT1_257420	N/A
TGGT1_257430	N/A
TGGT1_257440	N/A
TGGT1_257460	N/A
TGGT1_257470	N/A
TGGT1_257480	N/A
TGGT1_257490	N/A
TGGT1_257500	N/A
TGGT1_257510	N/A
TGGT1_257520	N/A
TGGT1_257530	N/A
TGGT1_257540	N/A
TGGT1_257550	N/A
TGGT1_257560	N/A
TGGT1_257568	N/A
TGGT1_257572	N/A
TGGT1_257580	N/A
TGGT1_257595	N/A
TGGT1_257610	N/A
TGGT1_257625	N/A
TGGT1_257640	N/A
TGGT1_257650	N/A
TGGT1_257670	N/A
TGGT1_257680	N/A
TGGT1_257685	N/A
TGGT1_257690	N/A
TGGT1_257700	N/A
TGGT1_257710	N/A
TGGT1_257720	N/A
TGGT1_257730	N/A
TGGT1_257740	N/A
TGGT1_257750	N/A
TGGT1_257755	N/A
TGGT1_257760	N/A
TGGT1_257770	N/A
TGGT1_257780	N/A
TGGT1_257790	N/A
TGGT1_257800	N/A
TGGT1_257810	N/A
TGGT1_257910A	N/A
TGGT1_257910B	N/A
TGGT1_257925	N/A
TGGT1_257945	N/A
TGGT1_257960	N/A
TGGT1_257970	N/A
TGGT1_257980	N/A
TGGT1_257990	N/A
TGGT1_258000	N/A
TGGT1_258010	N/A
TGGT1_258020	N/A
TGGT1_258030	N/A
TGGT1_258040	N/A
TGGT1_258050	N/A
TGGT1_258060	N/A
TGGT1_258070	N/A
TGGT1_258080	N/A
TGGT1_258085	N/A
TGGT1_258090	N/A
TGGT1_258100	N/A
TGGT1_258105	N/A
TGGT1_258110	N/A
TGGT1_258120	N/A
TGGT1_258130	N/A
TGGT1_258140	N/A
TGGT1_258150	N/A
TGGT1_258160	N/A
TGGT1_258170	N/A
TGGT1_258180	N/A
TGGT1_258200	N/A
TGGT1_258210	N/A
TGGT1_258220	N/A
TGGT1_258225	N/A
TGGT1_258230	N/A
TGGT1_258240	N/A
TGGT1_258350	N/A
TGGT1_258360	N/A
TGGT1_258370	N/A
TGGT1_258380	N/A
TGGT1_258390	N/A
TGGT1_258400	N/A
TGGT1_258410	N/A
TGGT1_258420	N/A
TGGT1_258450	N/A
TGGT1_258458	N/A
TGGT1_258462	N/A
TGGT1_258470	N/A
TGGT1_258480	N/A
TGGT1_258490	N/A
TGGT1_258500	N/A
TGGT1_258508	N/A
TGGT1_258512	N/A
TGGT1_258520	N/A
TGGT1_258530	N/A
TGGT1_258540	N/A
TGGT1_258550	SporoSAG
TGGT1_258560	N/A
TGGT1_258570	N/A
TGGT1_258575	N/A
TGGT1_258580	N/A
TGGT1_258590	N/A
TGGT1_258610	N/A
TGGT1_258618	N/A
TGGT1_258622	N/A
TGGT1_258625	N/A
TGGT1_258630	N/A
TGGT1_258640	N/A
TGGT1_258650	N/A
TGGT1_258660	N/A
TGGT1_258670	N/A
TGGT1_258680	N/A
TGGT1_258690	N/A
TGGT1_258700	N/A
TGGT1_258710	N/A
TGGT1_258720	N/A
TGGT1_258730	N/A
TGGT1_258740	N/A
TGGT1_258750	N/A
TGGT1_258760	N/A
TGGT1_258770	N/A
TGGT1_258780	N/A
TGGT1_258790	N/A
TGGT1_258800	N/A
TGGT1_258810	N/A
TGGT1_258820	N/A
TGGT1_258826	N/A
TGGT1_258828	N/A
TGGT1_258832	N/A
TGGT1_258840	N/A
TGGT1_258850	N/A
TGGT1_258860	N/A
TGGT1_258870A	N/A
TGGT1_258870B	N/A
TGGT1_258880	N/A
TGGT1_258890	N/A
TGGT1_258900	N/A
TGGT1_258910	N/A
TGGT1_258920	N/A
TGGT1_258930	N/A
TGGT1_258940	N/A
TGGT1_258950	N/A
TGGT1_258970	N/A
TGGT1_258980	N/A
TGGT1_258990	N/A
TGGT1_259000	N/A
TGGT1_259010	N/A
TGGT1_259020	N/A
TGGT1_259030	N/A
TGGT1_259040	N/A
TGGT1_259050	N/A
TGGT1_259060	N/A
TGGT1_259070	N/A
TGGT1_259080	N/A
TGGT1_259090	N/A
