gene_id	bzsub_A_expr	bzsub_B_expr	bzsub_C_expr	bzsub_D_expr	bzsub_E_expr
TGME49_306910	0.05616058858	0.02344139765	0.0603358679	0.07405684404	0.01232801807
TGME49_313370	0.1286202364	0.1015481321	0.1098079282	0.09515012167	0.231174453
TGME49_293490	0.02161523284	0.02657339102	0.03714282935	0.04188557206	0
TGME49_319950	0.3085537701	0.3736014298	0.2550027429	0.2322291028	0.08854052393
TGME49_322500	0.02858315392	0.02977395688	0.03495883388	0.05136521227	0.05629845744
TGME49_461190	0.05886661932	0.05727743606	0.05717033843	0.1127413543	0.07578465375
TGME49_265360	0.02021000736	0.01886456646	0.01666609044	0.004542121536	0
TGME49_210830	0.02839385921	0.01689105697	0.01818809445	0.04660028719	0
TGME49_313273	0.06531263552	0.05545571531	0.07864908598	0.1453296656	0
TGME49_268900	0.05983250157	0.05345994955	0.06676475672	0.1067333722	0.07786023028
TGME49_257755	0.01941791583	0.01549422784	0.01124900864	0.01639456085	0.01001912066
TGME49_257490	0.03957810455	0.03349951644	0.06270643707	0.05814415887	0.0284618144
TGME49_309210	1.413413347	0.7215105361	1.613715297	2.306834498	1.549136466
TGME49_268220	0.006326033801	0.01447604141	0.01372715293	0.003831810313	0
TGME49_219430	0.006477428615	0.002493346008	0.01177204397	0.03085040024	0
TGME49_315958	0.005648165474	0.009756101477	0.004328790898	0.02406791222	0.01025093044
TGME49_240243	0.01947392853	0.01690630969	0.01105314919	0.01899552807	0
TGME49_257810	0.006531850864	0.006844509534	0.01569972558	0.01202390272	0
TGME49_244406	0.006353848733	0.007158476292	0.02024013981	0.005410125146	0
TGME49_275770	0.04234226719	0.04177550458	0.08575108613	0.03305042238	0.03555973699
TGME49_213000	0.005803557521	0.003582614597	0.009239396874	0.02079512054	0.01276185419
TGME49_227400	0.00698157265	0.0183596794	0.006954686715	0.01252996984	0
TGME49_271390	0.006531217984	0.009217775236	0.01128544618	0.01654767428	0
TGME49_282140	0.4933017131	0.4636891566	0.536439939	0.3943479071	0.166487622
TGME49_226550	0.06083234352	0.04291552937	0.08771187271	0.1016232732	0.02766164646
TGME49_289920	1.829526875	2.726124455	1.776198373	0.746171	0.3022932998
TGME49_237480	0.0673445264	0.09184292085	0.08735650633	0.0524241722	0.01510846039
TGME49_295430	0.0289956923	0.05558317477	0.04621649232	0.01077529254	0.02489253641
TGME49_223725	0.006440200941	0.006645222776	0.009371805272	0.007205520211	0.03978268046
TGME49_305050	0.006571774729	0.002502892551	0.007788605304	0.003868704206	0.08746778975
TGME49_210440	0.083103854	0.07390651054	0.06218670185	0.07618214452	0.1009608858
TGME49_313550	0.04005904254	0.05260080383	0.04579209412	0.04952607955	0.02245947128
TGME49_216430	0.2485078118	0.2663850404	0.2866756559	0.2934663409	0.162794961
TGME49_232750	0.04981205082	0.04043899418	0.05633493965	0.1041992062	0.02146135361
TGME49_263360	0.05124305445	0.02414368594	0.03878879774	0.08837764062	0
TGME49_253960	0.01529636235	0.01640037658	0.01851080768	0.0469843237	0.01417054249
TGME49_202780	0.2270601154	0.2987026802	0.2415832917	0.226182593	0.1222096486
TGME49_236250	0.05265881981	0.04282404223	0.06452787672	0.07520229058	0.136453671
TGME49_241130	0.03576335269	0.008763695867	0.04556857702	0.02625049487	0.05858633852
TGME49_219250	0.1770868784	0.1952185094	0.1857826831	0.2027402791	0.1781330303
TGME49_216960	0.04005600372	0.04950620363	0.0405552752	0.07220975368	0.01823096038
TGME49_266600	0.015547139	0.05047043935	0.0061058374	0.00376675103	0.01453338861
TGME49_245590	0.04286664758	0.03154344363	0.0433434369	0.03285546361	0.007080691972
TGME49_313580	0.02279193248	0.04315776077	0.01950792516	0.01345992746	0.07478020342
TGME49_316090	0.03418552826	0.03831701649	0.0211302105	0.03385535517	0
TGME49_286550	0.04325682559	0.07734650129	0.05857377193	0.02920540486	0.009396425141
TGME49_289560	0.05265883132	0.036799951	0.03948637428	0.07997753369	0.03190975248
TGME49_277895	0.06095122602	0.02044318461	0.05646043657	0.05459275548	0.1516459306
TGME49_308850	0.01756809997	0.01223195393	0.02661349057	0.02780748841	0.04231870977
TGME49_278470	0.08788188835	0.1077695126	0.09313223222	0.1159108935	0.04950354163
TGME49_289520	0.08987837108	0.04739693839	0.08364716503	0.1269061773	0.08743079112
TGME49_316240	0.0325578937	0.04380582152	0.04919389505	0.02916876731	0.02263799659
TGME49_275840	0.02408378656	0.03132150857	0.02999295237	0.02793641881	0.03622507117
TGME49_216120	0.118193733	0.1442481732	0.1384762191	0.1372017339	0.02737884697
TGME49_239740	1.163169986	1.766264101	0.9188160754	0.4401055039	0.4713323931
TGME49_295080	0.06289083831	0.03995957062	0.05080798166	0.06438017977	0.1305904643
TGME49_242840	0.05541430746	0.04558536488	0.04398844497	0.1244168917	0.1307605938
TGME49_306640	0.05801266071	0.0485074058	0.07159304748	0.1034728371	0.04331469419
TGME49_458920	0.1197484674	0.1398536156	0.09424228192	0.1500518335	0.2287255541
TGME49_295658	0.05927299678	0.07748930535	0.06143906451	0.09004294454	0.01608010861
TGME49_316250	0.4268988488	0.6138307536	0.4702575518	0.2301032221	0.05594791834
TGME49_290020	0.0794288106	0.05929897132	0.07741346332	0.07887516412	0.05103731024
TGME49_249400	0.02752152249	0.02605460816	0.02683924294	0.004376073667	0
TGME49_228660	0.02711189755	0.002425422705	0.02749024932	0.03529630207	0.02552595436
TGME49_239910	0.04524940779	0.08965602808	0.04763324822	0.02308056806	0
TGME49_292950	0.09312797106	0.07766829454	0.1020838054	0.07220263202	0.427863439
TGME49_268840	0.02675487709	0.01705955006	0.006662621217	0.04752013783	0.01737647852
TGME49_235190	0.04649424387	0.02473822197	0.03268554933	0.06879167583	0.02289369206
TGME49_215430	0.04047972162	0.03166047867	0.01937431306	0.0447957545	0.0293402868
TGME49_220560	0.105587982	0.1632870688	0.1299589949	0.04802640558	0.03776030747
TGME49_286270	0.1862996878	0.2213031058	0.1816856109	0.2308485653	0.1615337112
TGME49_282040	0.04635912627	0.03199247862	0.0760630113	0.09382148879	0.009396425141
TGME49_268920	0.02651333578	0.01916233365	0.02380631317	0.02399929087	0
TGME49_278400	0.01613919069	0.00250449565	0.006834328688	0.004494389231	0.1090522075
TGME49_249710	0.04689583448	0.0256328306	0.03397157297	0.06137315217	0.05348871956
TGME49_294870	1.332700555	1.404848926	1.319768773	1.03677508	1.055997249
TGME49_459830	0.01618688418	0.009670350274	0.008591501313	0.02181571973	0
TGME49_244300	0.01544073632	0.006471738669	0.006676785803	0.0168215526	0.04109598701
TGME49_252510	0.02553002739	0.03026894854	0.04117744499	0.02675724461	0.01358240244
TGME49_295010	0.02644268562	0.03384745627	0.0347002342	0.04513017742	0
TGME49_213780	0.01604614408	0.009491303728	0.01149687513	0.01804782877	0
TGME49_460270	0.04653075121	0.04447501286	0.05726106924	0.07417436274	0.03923795139
TGME49_305910	0.01672329437	0.008638219095	0.01642293342	0.00871516627	0.01255772196
TGME49_301216	0.04883589943	0.06751123152	0.05920200218	0.0467934804	0.0535429526
TGME49_206290	0.02536072898	0.007389943088	0.0288977155	0.08420809566	0.05182549888
TGME49_310330	0.06377671135	0.06229265757	0.07766768426	0.1077459545	0.01231083523
TGME49_273300	0.03713054913	0.07104726083	0.04724443894	0.002666677334	0.0112147507
TGME49_311670	0.01362154327	0.014552629	0.02806876575	0.005762675977	0.02322600547
TGME49_249450	0.01252748379	0.01205473492	0.02245664771	0.03046702418	0
TGME49_239610	0.04902888645	0.02745742791	0.05464272153	0.05279983076	0.02648142963
TGME49_319740	0.01192319297	0.01106701504	0.02134824376	0.02789003088	0
TGME49_459450	0.01898272149	0.02158934051	0.01585282928	0.04416692858	0.05573053241
TGME49_288270	0.06284566418	0.1037808064	0.05204179423	0.07633277953	0.01227241819
TGME49_216390	0.01302631731	0.007273406304	0.02342881348	0.03024709559	0
TGME49_288830	0.1144365651	0.08127446011	0.1000379315	0.2635095691	0.1245759471
TGME49_204460	0.01992110305	0.01901388017	0.02990277574	0.03927973657	0.01142584435
TGME49_219100	0.02690772947	0.001953424153	0.01619871297	0.07868216371	0.1710928863
TGME49_249325	0.01231960153	0.02253001925	0.01408691759	0.02168744842	0
TGME49_267810	0.06545573907	0.02598299658	0.04232941682	0.1058740312	0.2067543258
TGME49_278740	0.158035873	0.1204870618	0.2525748132	0.17625375	0.04017403292
TGME49_267160	0.01748431855	0	0	0.006500158523	0.4259424875
TGME49_309010	0.08949338771	0.08360539775	0.1086363625	0.1473508409	0.05889866049
TGME49_277910	0.0378589893	0.03720530137	0.05859385263	0.01962674907	0.1475749405
TGME49_207020	0.01330676396	0.01223409473	0.01554362582	0.04409705258	0
TGME49_223760	0.05213126593	0.05446340614	0.07239022187	0.0767359268	0
TGME49_233490	0.0195282354	0.01796300845	0.02842427282	0.04148800239	0
TGME49_237120	0.3493881217	0.3810276575	0.3354928205	0.2526719477	0.2364793214
TGME49_262870	0.03310431858	0.03222643493	0.03927285352	0	0
TGME49_289140	0.08547402404	0.08057686548	0.1013451926	0.1321657779	0.05898653595
TGME49_310920	0.083760664	0.06272075057	0.07074470751	0.08503402079	0.08679189418
TGME49_266320	0.06202303032	0.00229864349	0.04003859402	0.09309649736	0.2167256929
TGME49_223910	0.099188175	0.05244463246	0.1201479759	0.1774349827	0.1688001879
TGME49_295760	0.03868435798	0.01879307618	0.04463637896	0.01939103501	0.07630657421
TGME49_259720	0.06956766074	0.0844557735	0.09298465056	0.06149020124	0.07928581796
TGME49_287260	0.02078960692	0.01231083407	0.04032475304	0.02999264393	0
TGME49_218220	0.01962590103	0.02296326918	0.02772914772	0.01571287938	0.05544050027
TGME49_262900	0.01396171673	0.01026814029	0.02791660212	0.01420813539	0.01538032607
TGME49_246160	0.02818527607	0.05435895654	0.04198911881	0.01189825228	0
TGME49_314090	0.2259787617	0.09776755674	0.2053289666	0.5249728952	0.5027867602
TGME49_297230	0.1195518876	0.03761943381	0.08551754514	0.2298258754	0.2519511653
TGME49_213255	0.0204364551	0.04965015262	0.01284870355	0.007681939426	0.01143983313
TGME49_319710	0.01938182888	0.004788525528	0.01316334672	0.01989800032	0.2353062278
TGME49_216970	0.1909779569	0.1435106806	0.1642133307	0.1784291901	0.4309797352
TGME49_319312	0.1026839208	0.08023084049	0.1004148124	0.1023185937	0.04431392831
TGME49_222920	0.07730363111	0.05626759178	0.06591283904	0.08424224288	0.1131912955
TGME49_253850	0.03038192603	0.04055088028	0.0267010676	0.01000850906	0
TGME49_310840	0.02963055179	0.03485651251	0.01137101304	0.09922369881	0.012644722
TGME49_200290	0.5085972158	0.7930561861	0.3296866705	0.2526798974	0.3367622376
TGME49_208970	0.229559341	0.2134306915	0.2478313693	0.3252215559	0.2502559059
TGME49_265140	0.04545501082	0.01917099345	0.01095310354	0.04873775367	0.2316892235
TGME49_246610	0.1196582437	0.146333605	0.1363321848	0.1117549924	0.05387658265
TGME49_305800	0.05131983338	0.03002798211	0.08157771697	0.08530936015	0.008318197561
TGME49_290950	0.21185814	0.09748982885	0.1999739161	0.2575271765	0.5567321017
TGME49_227948	0.4180043713	0.4750584531	0.4489684742	0.3262860475	0.5310585158
TGME49_242660	0.2073830618	0.1495049874	0.2035266305	0.2085186667	0.2702377026
TGME49_223530	0.06796592539	0.02263308154	0.06559028225	0.1305732054	0.02682606644
TGME49_312310	0.07062033374	0.03619376853	0.1073771481	0.1465258901	0
TGME49_213020	0.1348289944	0.1918567464	0.171275506	0.07395681879	0.02085380952
TGME49_270630	0.1064653966	0.1412468365	0.09460488267	0.1400421355	0.09274140813
TGME49_227780	0.1410565031	0.1418688306	0.12517869	0.1199155068	0.04926062326
TGME49_313930	0.03063869101	0.03610007537	0.02785730144	0.06698709174	0
TGME49_271060	0.03029455612	0.02261054313	0.03024043641	0.07608970531	0.0304836758
TGME49_263550	0.2916127929	0.353104946	0.2892837814	0.3747848833	0.09826663012
TGME49_251780	0.4759345861	0.5113342191	0.4485452778	0.4198413744	0.1938928244
TGME49_214220	1.523351871	0.9865650485	1.570162777	2.225039579	1.651211472
TGME49_252630	0.4862425466	0.3000469578	0.4912989066	0.8710872902	0.7161549423
TGME49_219720	0.03871883639	0.02861035535	0.02790139726	0.07995309509	0.1437176122
TGME49_459220	0.0141786689	0.0166353781	0.002213527698	0.006027048308	0.01001912066
TGME49_207640	0.09497110428	0.07373239975	0.1237842287	0.1529563584	0.04374102331
TGME49_246770	0.0910596797	0.07415777888	0.1156958729	0.175042811	0.05893586441
TGME49_217930	0.06061162366	0.1048860462	0.07328953801	0.02192137786	0
TGME49_291320	0.01425036795	0.004840086733	0.008405934442	0.00728160566	0.03792003779
TGME49_235860	0.03705543658	0.007226908603	0.03848483106	0.05667805502	0.01025093044
TGME49_214980	1.001224963	1.30081511	1.01447803	0.7333446332	0.4531144074
TGME49_254040	0.01344476876	0.006558266361	0.002335801962	0.0186466804	0.0179024267
TGME49_239340	0.02262769175	0.0193696079	0.03814737038	0.03819878346	0.01610915297
TGME49_301330	0.0131228822	0.006915225747	0.009906111794	0.003840937347	0.02630537531
TGME49_272230	0.01348469779	0.004386373065	0.009008497731	0.006221327161	0.03818059589
TGME49_270930	0.102547014	0.09435494343	0.1209947563	0.1616990102	0.08169122354
TGME49_457970	0.01389147872	0.007367071325	0.009069175427	0.01866648975	0
TGME49_262420	0.02236405274	0.01558478165	0.02359325378	0.01007331156	0.01328492851
TGME49_230190	0.1122683767	0.08841058448	0.1403180413	0.1676932126	0.09105885157
TGME49_268890	0.04207794051	0.0449292106	0.04024458261	0.06744827775	0.0974619125
TGME49_240840	0.04393149964	0.04315603205	0.05199014317	0.08756624023	0.02047509994
TGME49_459340	0.01263423209	0.002569873283	0.004296905105	0.02775483919	0.01104236382
TGME49_271178	0.02152397755	0.01299861752	0.00860364077	0.09934175327	0.02619448844
TGME49_312130	0.09805428639	0.06437483267	0.1708279632	0.1060802278	0.07103319083
TGME49_257390	0.0223877125	0.04205436937	0.02275982651	0.02439010985	0.007727326511
TGME49_267530	0.008536670082	0.001864670482	0.02461978533	0.02072053469	0.01317951064
TGME49_316230	0.06341244101	0.0504785156	0.0474509764	0.08524238759	0.04425843246
TGME49_231870	0.008100543865	0.009418311865	0.01581540981	0.01990775837	0.008725886966
TGME49_229650	0.01311445489	0.00254404499	0.01180289092	0.01394623202	0.02802513306
TGME49_226440	0.1429150455	0.1306762879	0.1122619416	0.1845226975	0.05357976131
TGME49_200295	0.008963709712	0.01388127792	0.007271347464	0.02937884289	0
TGME49_212160	0.06205333748	0.05710672214	0.06186522923	0.02682106175	0.0379085714
TGME49_457740	0.03506515862	0.01801536457	0.02473682982	0.05440437774	0.02785570033
TGME49_202810	0.08846660735	0.111973791	0.09298111778	0.1289677696	0
TGME49_294898	0.04595772865	0.04377703846	0.05943951122	0.0841778664	0
TGME49_310660	0.1489591661	0.1715193886	0.1688550549	0.1643617938	0.1078424084
TGME49_202640	0.009890834773	0.01665920935	0.01135272226	0.008807736551	0.03427690416
TGME49_215660	0.0299224578	0.009370337089	0.02290652606	0.04503271682	0.04033346576
TGME49_273100	0.009794343144	0.004104631824	0.02243905026	0.0174691268	0
TGME49_205130	0.1843757283	0.1388722097	0.2395682524	0.1870502542	0.3752216704
TGME49_233790	0.01007944449	0.005601687915	0.006653768308	0.01863876084	0.08947109121
TGME49_227610	0.0288246298	0.02819552497	0.01912753161	0.02823142542	0
TGME49_253540	0.02851658149	0.001864670482	0.01988628701	0.07341526649	0
TGME49_301210	0.1014891289	0.01566620606	0.1447605194	0.1444796058	0.03679543725
TGME49_355170	0.01078994923	0.01450783671	0.01217366068	0.01254533254	0.02468317387
TGME49_246050	0.03380122185	0.03228049916	0.03620561088	0.06870911981	0.02504260012
TGME49_248170	0.03520892429	0.01188008496	0.03299853519	0.06348748619	0.01075618377
TGME49_307605	0.1139182362	0.09867280288	0.06462665488	0.1515095678	0.09822831192
TGME49_264020	0.01639553382	0.02654042242	0.01402297087	0.03584715301	0
TGME49_268300	0.05437972717	0.01654712484	0.04428416279	0.08897366386	0.05887583958
TGME49_266810	0.1585597882	0.05737842114	0.2026214612	0.3341577959	0.1619904204
TGME49_261610	0.02544424288	0.01606416911	0.04650095151	0.03028216434	0.01328492851
TGME49_313665	0.0353666071	0.02384264082	0.07404033748	0.0350239466	0
TGME49_252465	0.03605438064	0.03161074919	0.02891937096	0.03912816927	0
TGME49_265510	0.3086299233	0.3605796844	0.2570457181	0.3399861279	0.5837428272
TGME49_321170	0.05426257834	0.02604355056	0.03955348251	0.0768751011	0.08925807276
TGME49_206640	0.2579335254	0.246116424	0.2979264628	0.3425213102	0.1193234916
TGME49_306610	0.1002155682	0.08078208488	0.1008087687	0.09283741691	0.01524043281
TGME49_458560	0.01642684963	0.0186080119	0.02039423344	0.02550054191	0.04192059741
TGME49_216540	0.0362357568	0.03085829822	0.05502442882	0.04767126316	0.05244773465
TGME49_215100	0.03611712523	0.0382134168	0.04038078848	0.08006341607	0
TGME49_276100	0.03409115661	0.04741731935	0.03337229105	0.02874679488	0.07696565912
TGME49_232370	0.01729166366	0.01600635144	0.0167196853	0.02423387507	0.09078767559
TGME49_262620	2.422994633	2.480900223	2.634819124	2.39553738	1.211637601
TGME49_235905	0.01598815781	0.01809294162	0.01953048357	0.02865020944	0.01249469277
TGME49_219650	0.01648078051	0.01639636734	0.008688463864	0.03445683291	0.0877938134
TGME49_231480	0.04787608387	0.04485030876	0.04374352238	0.09485260308	0.0872143912
TGME49_221710	0.04897025856	0.03583409256	0.06301812174	0.08144538058	0.07809817306
TGME49_299172	0.07496162773	0.03131663582	0.05242716452	0.1160344448	0.142940577
TGME49_200280	0.0514013032	0.05704472975	0.02900831103	0.04368700113	0.04136209907
TGME49_200330	0.09763824397	0.05469257931	0.07677282306	0.03750463496	0.5244853998
TGME49_458020	1.296670247	1.268350817	1.130489772	1.414420684	1.0738696
TGME49_315700	0.02557715563	0.03507535111	0.02084608553	0.06464395496	0
TGME49_311860	0.188512654	0.1550702881	0.2031614833	0.1754458687	0.07026600087
TGME49_244880	0.06906318166	0.1017439014	0.06176296306	0.1064772686	0
TGME49_247290	0.02533736852	0.01970638544	0.03999449165	0.04982182374	0
TGME49_253940	0.2814179709	0.2685276623	0.2987977254	0.2465482537	0.04669630183
TGME49_320480	0.08123890845	0.09437059526	0.08085276361	0.07105822254	0.2768974366
TGME49_228270	0.0269759508	0.006453772471	0.04608892918	0.06553377717	0
TGME49_203520	0.02493876248	0.0183957156	0.02570953229	0.03642676384	0.140224811
TGME49_226640	0.02479728149	0.02606907948	0.02386164196	0.03603067282	0.0927613614
TGME49_288990	0.03788332329	0.04806302437	0.02713742348	0.06419492936	0.04269453548
TGME49_306470	0.04604449153	0.01847096654	0.04172122091	0.0549939465	0.06626438522
TGME49_262460	0.03680290367	0.0164601512	0.02280653514	0.0459945193	0.03557707598
TGME49_213040	0.06215544008	0.0511596616	0.03272792739	0.02894712296	0.2849858027
TGME49_231750	0.05592592169	0.05141734795	0.01944687544	0.08686662649	0.05192627519
TGME49_277740	0.1950220853	0.1110654605	0.2111036523	0.1301766128	0.593762104
TGME49_277240	0.005205966064	0.01112109477	0.01314235735	0.004455421887	0
TGME49_292335	0.0105983934	0.004216835926	0.004882794024	0.01067622905	0.0127005609
TGME49_459500	0.01020404479	0.008805411116	0.003899680502	0.006702061588	0
TGME49_250350	0.009806172908	0.006369068689	0	0.002666677334	0.0538568291
TGME49_287470	0.1395722522	0.1641400043	0.1441144847	0.04692665609	0.02766333137
TGME49_255635	0.1090250425	0.08338540095	0.1453357274	0.05611970849	0.01645321348
TGME49_233510	0.006118386487	0.014413282	0.01058985256	0.003565437006	0
TGME49_273550	0.01149797171	0	0.007398782546	0.01534344625	0.02447472348
TGME49_320680	0.1197959077	0.145164324	0.1118713574	0.0402311997	0.03687716142
TGME49_229160	0.006168744648	0.005252254614	0.01761541731	0.008388058751	0
TGME49_289710	0.005903310769	0.002237115089	0.002247397631	0.03711318509	0.01466803664
TGME49_274150	0.006669557988	0.002055547227	0.01603645328	0.0161033914	0
TGME49_212970	0.006380859665	0.004690402894	0.01402048824	0.00816535877	0.02354482484
TGME49_314370	0.008912624747	0	0.004409589159	0.01237206927	0.0380344556
TGME49_294280	0.1103343499	0.1394347661	0.08719453512	0.1555314028	0.1529462155
TGME49_318300	0.006535705356	0.009617940012	0.006074814815	0.02082115405	0
TGME49_459190	0.005943946415	0.01675501321	0.004493751383	0.01283398923	0
TGME49_271200	0.005387465676	0	0.002253623106	0.02663365438	0.05228119472
TGME49_202860	0.0524649886	0.04070081992	0.05399874612	0.1208623125	0.02468540302
TGME49_280440	0.1361008574	0.1058816279	0.1113988114	0.1839239408	0.09780607006
TGME49_265070	0.02033009392	0.002528966629	0.002504857725	0.013624338	0.1406027057
TGME49_224580	0.2524644813	0.2600213273	0.1959772753	0.2927530548	0.117427565
TGME49_258750	0.009620294799	0.004459582919	0.008338801646	0.009315073555	0
TGME49_202910	0.009575797951	0.004622289097	0.009400412482	0.004422197923	0.011984625
TGME49_319350	0.3147804147	0.4593790117	0.2223927388	0.301158697	0.4396092231
TGME49_220080	0.006280620653	0.009367634328	0.006020460804	0.01960195329	0
TGME49_319630	0.005921823449	0.01665803978	0.008416217287	0.003711676264	0
TGME49_228060	0.0206608971	0.00794726484	0.02434207278	0.01338855003	0.01206492847
TGME49_297395	0.006946577783	0.01884592204	0.007171652155	0.004373807287	0
TGME49_259550	0.0768071298	0.03528605698	0.10150103	0.168241677	0.03938514377
TGME49_355050	0.009871780027	0.009819476876	0.006606129099	0.00458361888	0
TGME49_248730	0.006225750701	0.002542354473	0.009123487396	0.02317629944	0
TGME49_257572	0.007015381788	0.008730584548	0.01478404304	0.008008231364	0
TGME49_210715	0.006647107792	0.006250183239	0.01040253131	0.01435319258	0.009097100562
TGME49_224630	0.6171259156	1.193646651	0.2780454767	0.3992036958	0.586049327
TGME49_212735	0.00888099036	0.002243821944	0.009624337043	0.009578582955	0
TGME49_321460	0.07539844171	0.09049523986	0.1022488899	0.07094684911	0.01547307088
TGME49_226890	0.007175193811	0.004671038342	0.009276535182	0.02055287619	0
TGME49_249000	0.0201278851	0.00240831943	0.02049900764	0.03256516521	0
TGME49_267380	0.03353757944	0.00879246218	0.02347032367	0.02170702298	0.1395465276
TGME49_237425	0.007839509778	0	0.01206400858	0.0231496772	0.01048869957
TGME49_278170	0.03998496497	0.0453759912	0.04126958479	0.0706817913	0.01168868862
TGME49_314970	0.1327264331	0.1048020467	0.1747662197	0.1980335284	0.02782217035
TGME49_251670	0.06555022542	0.04280531376	0.06758314243	0.07941424877	0.05282698306
TGME49_215040	0.09760376259	0.07387157704	0.08867924895	0.1440683879	0.012644722
TGME49_285425	0.0177789334	0.004413591888	0.01367367804	0.0007628746054	0.1237634423
TGME49_235470	0.5737130972	0.5398144926	0.5447046669	0.4580700373	0.9128695457
TGME49_237160	0.05337372068	0.04131235854	0.05969289852	0.1072203926	0.042752904
TGME49_243960	0.1518758125	0.1484366859	0.1527894158	0.2084265875	0.1352282892
TGME49_297710	0.04018618404	0.004324416237	0.03172841083	0.1740117523	0.04288216384
TGME49_305890	0.00442406285	0	0.002361575113	0.003604274375	0
TGME49_276860	0.004321359174	0.002549139657	0.00188913636	0	0
TGME49_258550	0.003988682429	0.004729419106	0	0	0
TGME49_280605	0.003967435511	0	0.002471766504	0	0.01075618377
TGME49_200430	0.003718237006	0	0	0.007088520207	0
TGME49_309352	0.003697843522	0.001726933477	0.002175623486	0	0
TGME49_243220	0.003682798214	0.00484046942	0	0	0
TGME49_286485	0.003636500023	0.002320793351	0	0.004250419372	0
TGME49_221265	0.003610582967	0	0	0.004580989031	0.01478448448
TGME49_271037	0.003605937547	0.002342352694	0.001995004979	0	0
TGME49_322300	0.003603622392	0	0.002252373558	0	0.01217574614
TGME49_208330	0.003583008928	0	0	0.003788569123	0.01075618377
TGME49_270060	0.003547319325	0.002379315988	0.001857792809	0	0
TGME49_204520	0.003542941145	0	0.002298826464	0.004607511652	0
TGME49_254180	0.003444940499	0.002160196708	0.00188913636	0	0
TGME49_271040	0.003398201946	0	0.002061596045	0.003788569123	0
TGME49_268835	0.003289742724	0	0	0.003020302478	0.01145738438
TGME49_294300	0.003289742724	0.001933703887	0	0.003975809605	0
TGME49_458150	0.003199385783	0	0	0.007539964957	0
TGME49_236230	0.003142778319	0.002174317348	0	0.004031011269	0
TGME49_273740	0.003123610388	0.001525855796	0	0.003758124855	0
TGME49_285740	0.003051720044	0.002025258643	0	0.004023985375	0
TGME49_300360	0.07548968969	0.01192597986	0.0705555321	0.100830002	0.253599434
TGME49_200440	0.003710544096	0	0.004470212728	0	0
TGME49_231360	0.003578481765	0	0	0.005868753019	0
TGME49_320660	0.00346911159	0.002448863742	0	0.002520764076	0
TGME49_255310	0.003467076047	0	0.0023974665	0.003739628396	0
TGME49_254625	0.003444940499	0	0.002320502723	0.004250419372	0
TGME49_210478	0.003442951034	0.002549139657	0	0.003087762174	0
TGME49_251830	0.003423260454	0.00248392081	0	0	0.01476977059
TGME49_253060	0.003398201946	0.004620387246	0	0	0
TGME49_247720	0.003284605276	0.002903665911	0	0.00368025911	0
TGME49_232110	0.003271028554	0.002633847721	0.001857792809	0	0
TGME49_314490	0.003247689368	0	0	0.004607511652	0.01412550554
TGME49_217178	0.0030976519	0	0	0.008483241812	0
TGME49_243330	0.003016946812	0	0.003579681573	0	0
TGME49_311300	0.002927706888	0	0.002399002073	0.003745291683	0
TGME49_458810	0.002905121941	0.002000996362	0.002334397324	0	0
TGME49_226230	0.002825022307	0.001898640182	0.002376309827	0	0
TGME49_310798	0.002818543448	0	0	0.002666677334	0.01359380095
TGME49_267410	0.002759051482	0	0.001852942909	0.002940935189	0
TGME49_459180	0.002675696357	0.002448863742	0	0.003412228757	0
TGME49_259610	0.002437508341	0.001377605309	0	0	0.01417054249
TGME49_295060	0.02607276699	0.01189252875	0.01549955233	0.04626799411	0.01129521284
TGME49_226480	0.003265982797	0.002308404319	0	0.004961522505	0
TGME49_207005	0.00317452222	0.00244293319	0	0.004733454224	0
TGME49_292600	0.003151747926	0.002192895737	0.002352879241	0	0
TGME49_289216	0.00306129053	0.002251726733	0	0.004684547494	0
TGME49_305485	0.003034183446	0	0.004620805759	0	0
TGME49_238940	0.003020898375	0	0.00204385947	0.00419563234	0
TGME49_272593	0.002926505303	0.002348817299	0.002235111053	0	0
TGME49_271420	0.002834821741	0.002545739349	0	0.004544679445	0
TGME49_283855	0.002829365507	0	0.004509269511	0	0
TGME49_271580	0.002746978348	0	0.002338619654	0.004031011269	0
TGME49_309330	0.002619813893	0	0.003973822263	0	0
TGME49_216285	0.002602468491	0.002199198064	0.002306876958	0	0
TGME49_210970	0.002523402223	0.002384752605	0.00212292857	0	0
TGME49_269225	0.002036502116	0	0.004225917364	0	0
TGME49_295685	0.002036502116	0	0.001952689245	0.004504303571	0
TGME49_210783	0.001775420083	0.002176357758	0.00232187992	0	0
TGME49_246110	0.003163831135	0.007410980717	0.009632650864	0	0
TGME49_271892	0.003086324243	0.002342352694	0.009278033913	0.008730146016	0
TGME49_313210	0.002936158915	0.007211003442	0.006515904849	0.003982586522	0
TGME49_202140	0.002685962906	0.006816258119	0.006665718748	0.00467608964	0
TGME49_262680	0.002675696357	0.0123073848	0.002214709337	0.004443464837	0
TGME49_230870	0.002650051354	0.009749022872	0.004577963531	0.004999801371	0
TGME49_273080	0.002393975754	0.002268964343	0.007181058808	0.01285132377	0
TGME49_460580	0.002095156716	0.009616131156	0.002102533625	0.007653433472	0
TGME49_202740	0.002036502116	0.002278329441	0.002337209402	0.01708875571	0.011984625
TGME49_249800	0.002036502116	0	0.01170589944	0.009811596258	0
TGME49_262520	0.003390610464	0.007483653276	0	0.01834805161	0
