Gene ID	Score
TGME49_272230	34.4172
TGME49_269290	41.9622
TGME49_209510	3.935
TGME49_500036	12.1486
TGME49_280460	57.7475
TGME49_304500	66.1889
TGME49_319370	44.9081
TGME49_211480	27.8123
TGME49_222080	22.6059
TGME49_222270	12.895
TGME49_211420	53.2615
TGME49_297170	49.1027
TGME49_239050	36.2783
TGME49_240480	10.7941
TGME49_289730	58.8125
TGME49_267090	28.3527
TGME49_305100	5.9492
TGME49_289330	42.6618
TGME49_289640	30.2187
TGME49_307610	37.3723
TGME49_242800	45.5832
TGME49_293250	41.4177
TGME49_227030	46.0847
TGME49_226940	37.0381
TGME49_214280	67.3223
TGME49_225930	104.9439
TGME49_500081	55.6205
TGME49_202840	86.3971
TGME49_220900	97.6789
TGME49_221560	15.4851
TGME49_297065	36.1028
TGME49_266960	26.7733
TGME49_289160	15.8933
TGME49_291950	42.0845
TGME49_305040	43.5947
TGME49_289380	82.0085
TGME49_240930	12.4788
TGME49_295980	7.9622
TGME49_246690	25.6923
TGME49_250760	30.3233
TGME49_286650	45.0485
TGME49_262030	9.928
TGME49_258610	36.9161
TGME49_255230	34.0875
TGME49_220360	52.4404
TGME49_299110	23.5474
TGME49_307010	56.5503
TGME49_310210	63.2601
TGME49_311755	3.4722
TGME49_232240	45.0633
TGME49_313450	30.2246
TGME49_314740	33.8691
TGME49_315320	70.219
TGME49_273770	39.0915
TGME49_260830	25.1179
TGME49_272040	30.1198
TGME49_270670	5.9005
TGME49_259630	42.4989
TGME49_256990	44.875
TGME49_255370	20.2957
TGME49_268182	38.3024
TGME49_200330	42.4947
TGME49_233200	40.3611
TGME49_208420	51.3792
TGME49_209030	54.0643
TGME49_209120	41.6708
TGME49_264110	19.3239
TGME49_500098	20.5509
TGME49_224950	96.4363
TGME49_228770	31.9703
TGME49_227860	42.122
TGME49_304680	47.4089
TGME49_206340	32.0134
TGME49_282110	20.0413
TGME49_281450	15.0592
TGME49_211730	15.8499
TGME49_301480	27.4456
TGME49_221450	23.0173
TGME49_242730	34.4499
TGME49_243900	79.2193
TGME49_244630	22.6599
TGME49_265830	25.2612
TGME49_264960	22.5941
TGME49_288240	52.5442
TGME49_500438	4.0611
TGME49_250955	10.1412
TGME49_293400	38.2944
TGME49_293720	19.4779
TGME49_294030	53.4924
TGME49_294290	48.8986
TGME49_251540	43.775
TGME49_286660	8.8722
TGME49_311740	34.7037
TGME49_278640	52.5911
TGME49_313665	29.2607
TGME49_313710	26.9731
TGME49_216880	38.2188
TGME49_255650	61.5075
TGME49_218960	102.0515
TGME49_218890	10.5328
TGME49_218290	34.0891
TGME49_249990	79.321
TGME49_500302	40.493
TGME49_254485	41.728
TGME49_286070	33.2847
TGME49_254920	22.896
TGME49_285500	51.6791
TGME49_283855	10.283
TGME49_500423	9.3316
TGME49_233220	77.4857
TGME49_315940	30.9868
TGME49_262920	42.3645
TGME49_271760	36.0696
TGME49_268370	40.6395
TGME49_230940	87.0685
TGME49_271820	91.1593
TGME49_271290	28.5076
TGME49_208790	67.7893
TGME49_223685	41.4593
TGME49_237240	50.6982
TGME49_225540	71.497
TGME49_203030	60.2406
TGME49_221570	40.9023
TGME49_301120	58.9375
TGME49_265520	88.9006
TGME49_264610	59.6365
TGME49_291020	29.661
TGME49_500356	31.5461
TGME49_292975	36.7418
TGME49_294410	34.1554
TGME49_295350	62.1969
TGME49_219640	51.9087
TGME49_286200	32.8304
TGME49_316450	57.3756
TGME49_258930	43.7911
TGME49_245990	54.7791
TGME49_278050	29.807
TGME49_212920	20.4259
TGME49_253490	52.1283
TGME49_254660	12.5507
TGME49_213310	57.1765
TGME49_286530	45.1515
TGME49_283900	36.2996
TGME49_231625	28.5938
TGME49_232320	12.7838
TGME49_231160	43.0521
TGME49_264100	18.3125
TGME49_263670	19.4996
TGME49_272570	19.3631
TGME49_270880	68.4188
TGME49_298600	37.3355
TGME49_263570	32.1136
TGME49_263490	48.1541
TGME49_321440	54.3068
TGME49_226430	81.8722
TGME49_226030	54.472
TGME49_225140	6.0958
TGME49_237260	51.6859
TGME49_214590	45.5879
TGME49_202900	59.884
TGME49_242070	54.2083
TGME49_243490	26.6856
TGME49_244620	20.5939
TGME49_264990	27.8824
TGME49_307830	44.7865
TGME49_247648	44.1672
TGME49_251950	23.2835
TGME49_261955	12.7504
TGME49_246535	35.0805
TGME49_247250	65.9451
TGME49_275802	46.8183
TGME49_252430	73.7357
TGME49_253020	65.9867
TGME49_249950	20.4582
TGME49_233020	55.8092
TGME49_314500	45.6638
TGME49_216580	32.0571
TGME49_273120	23.7448
TGME49_273080	130.605
TGME49_261630	44.9303
TGME49_257390	30.3096
TGME49_268770	35.922
TGME49_231450	42.459
TGME49_268990	61.9246
TGME49_268190	21.2097
TGME49_225270	15.6933
TGME49_214240	28.8634
TGME49_228720	49.1626
TGME49_226300	28.8925
TGME49_224960	46.613
TGME49_280430	7.1821
TGME49_203985	31.6242
TGME49_220930	22.3468
TGME49_318230	43.0588
TGME49_301340	83.871
TGME49_237900	13.5319
TGME49_222948	3.8303
TGME49_240860	41.1643
TGME49_242840	46.3425
TGME49_500271	12.1235
TGME49_289580	27.9026
TGME49_307650	24.0878
TGME49_238480	6.7204
TGME49_295680	35.8071
TGME49_248110	76.6488
TGME49_248520	34.8619
TGME49_249790	41.2517
TGME49_309780	57.5023
TGME49_311650	47.25
TGME49_258810	41.1428
TGME49_218230	31.2973
TGME49_253130	34.6261
TGME49_253530	41.0205
TGME49_254140	38.2893
TGME49_253290	28.6333
TGME49_231630	56.9006
TGME49_314430	66.5274
TGME49_258880	41.1644
TGME49_257040	67.3529
TGME49_255910	23.5489
TGME49_268420	10.5239
TGME49_273840	33.781
TGME49_321460	64.0573
TGME49_207720	25.1345
TGME49_324300	6.6159
TGME49_236160	35.0967
TGME49_205480	60.9273
TGME49_204500	75.1457
TGME49_202445	19.423
TGME49_202680	40.1451
TGME49_500106	4.7394
TGME49_264630	6.6794
TGME49_289070	14.899
TGME49_293630	34.3512
TGME49_311375	35.2285
TGME49_500418	9.4647
TGME49_259980	46.3697
TGME49_217560	43.0374
TGME49_249725	53.2623
TGME49_275860	66.2796
TGME49_229960	21.4441
TGME49_270070	42.3146
TGME49_263400	42.3329
TGME49_209450	72.564
TGME49_227948	43.102
TGME49_225160	68.8306
TGME49_212150	31.7073
TGME49_296640	3.9161
TGME49_205200	65.9076
TGME49_204370	61.1008
TGME49_203750	33.4093
TGME49_203700	38.3103
TGME49_202670	32.6877
TGME49_221230	65.9352
TGME49_318580	36.6061
TGME49_239087	31.3237
TGME49_288880	49.2686
TGME49_239400	69.7247
TGME49_240940	20.727
TGME49_311730	24.1284
TGME49_300020	73.4424
TGME49_252255	33.6821
TGME49_249600	19.6909
TGME49_250500	69.5585
TGME49_285160	18.3478
TGME49_284190	60.992
TGME49_306980	33.3408
TGME49_229350	21.2007
TGME49_312618	14.8962
TGME49_216680	26.039
TGME49_260640	58.6789
TGME49_270740	40.494
TGME49_229920	67.9988
TGME49_231440	8.3638
TGME49_273870	38.8488
TGME49_264070	66.9584
TGME49_228360	42.4776
TGME49_228620	61.5915
TGME49_226825	38.1338
TGME49_226370	5.3934
TGME49_214295	38.2393
TGME49_215250	46.1349
TGME49_304520	56.4698
TGME49_205330	60.0845
TGME49_203770	34.1536
TGME49_240530	7.8809
TGME49_315240	3.6377
TGME49_216820	50.1155
TGME49_314090	55.9411
TGME49_315160	43.4428
TGME49_261530	20.8025
TGME49_269240	21.8359
TGME49_274170	27.7878
TGME49_268250	53.5225
TGME49_321400	50.9416
TGME49_236930	32.4714
TGME49_275480	43.4577
TGME49_223830	62.7929
TGME49_206680	15.8212
TGME49_202940	77.655
TGME49_223045	52.5724
TGME49_240360	6.2389
TGME49_500167	14.3564
TGME49_289170	57.5436
TGME49_306400	40.7356
TGME49_291350	24.6396
TGME49_305270	8.0707
TGME49_293390	47.3269
TGME49_246190	37.9279
TGME49_250340	58.9111
TGME49_278800	26.7451
TGME49_311660	19.1156
TGME49_316510	8.7837
TGME49_256100	28.1131
TGME49_300290	34.1772
TGME49_217780	35.3536
TGME49_277880	46.0269
TGME49_276910	51.6425
TGME49_285800	45.7555
TGME49_309405	3.1323
TGME49_312820	7.1936
TGME49_312950	79.7303
TGME49_273040	8.4009
TGME49_261560	25.8205
TGME49_261210	59.5061
TGME49_233000	44.1582
TGME49_233320	6.007
TGME49_269885	32.4644
TGME49_329700	5.378
TGME49_214860	27.7521
TGME49_313110	32.474
TGME49_219510	54.7228
TGME49_277230	46.8895
TGME49_310070	42.4768
TGME49_310570	41.8378
TGME49_313750	25.7008
TGME49_272905	19.8386
TGME49_272440	20.8482
TGME49_268410	3.2385
TGME49_230130	16.3678
TGME49_270090	25.6535
TGME49_304700	43.0541
TGME49_202340	2.3869
TGME49_222360	42.2422
TGME49_266980	47.7676
TGME49_289990	61.5897
TGME49_289250	28.4003
TGME49_238050	26.0603
TGME49_238140	43.341
TGME49_293790	17.2657
TGME49_294940	100.9036
TGME49_245640	30.8669
TGME49_220100	40.3967
TGME49_309100	42.8468
TGME49_262650	46.9746
TGME49_278280	25.9174
TGME49_275590	4.7053
TGME49_252990	5.0441
TGME49_253600	53.491
TGME49_310220	21.9835
TGME49_312140	38.1104
TGME49_315530	24.4014
TGME49_316370	21.7684
TGME49_260160	33.904
TGME49_207750	79.2414
TGME49_207450	42.1267
TGME49_223630	59.6912
TGME49_323020	2.7623
TGME49_236940	17.0208
TGME49_304450	24.5969
TGME49_320410	6.1491
TGME49_211675	10.2092
TGME49_240890	56.6031
TGME49_288370	41.2312
TGME49_318760	77.861
TGME49_221220	34.4966
TGME49_279380	65.4984
TGME49_307570	50.863
TGME49_242260	19.8968
TGME49_251610	21.8172
TGME49_251840	44.7924
TGME49_248310	18.4888
TGME49_278230	31.1536
TGME49_310650	3.9229
TGME49_260210	6.8738
TGME49_255870	37.8914
TGME49_268890	43.2195
TGME49_268330	65.9551
TGME49_230220	47.7713
TGME49_273420	4.1101
TGME49_269775	25.691
TGME49_209600	39.5041
TGME49_203400	62.3223
TGME49_244210	51.6732
TGME49_306440	32.8466
TGME49_289310	34.4954
TGME49_278110	26.3053
TGME49_285865	51.0546
TGME49_258800	41.1428
TGME49_219210	32.1396
TGME49_252890	45.3196
TGME49_299050	54.032
TGME49_500342	8.3646
TGME49_272430	20.0597
TGME49_229670	42.9414
TGME49_269700	71.0495
TGME49_263390	13.7226
TGME49_299780	65.4387
TGME49_219810	96.2405
TGME49_220430	49.6042
TGME49_213650	23.7046
TGME49_285170	17.4465
TGME49_283580	60.6135
TGME49_307060	8.1516
TGME49_278130	24.7507
TGME49_254630	9.478
TGME49_230480	10.3459
TGME49_260825	53.3167
TGME49_258820	41.1264
TGME49_268000	11.4966
TGME49_264160	75.2448
TGME49_208410	13.9901
TGME49_225220	58.2211
TGME49_224900	41.5333
TGME49_236810	4.5871
TGME49_223640	44.3475
TGME49_500291	36.2498
TGME49_500306	56.2478
TGME49_300200	45.8559
TGME49_217910	71.9578
TGME49_278840	17.7606
TGME49_259050	8.8501
TGME49_218740	42.6648
TGME49_247360	77.8202
TGME49_314310	29.3772
TGME49_233940	29.927
TGME49_270520	53.3972
TGME49_500044	42.0878
TGME49_223610	48.6122
TGME49_225290	171.8177
TGME49_298010	64.8479
TGME49_267140	7.7217
TGME49_291590	44.3434
TGME49_292120	26.3376
TGME49_305570	19.9482
TGME49_238440	11.0235
TGME49_294805	49.768
TGME49_299900	38.3427
TGME49_254810	32.0969
TGME49_313650	40.2479
TGME49_500009	9.8676
TGME49_316230	23.6905
TGME49_271270	40.9147
TGME49_231130	26.3071
TGME49_231860	4.7456
TGME49_500223	26.1127
TGME49_238040	19.9291
TGME49_500213	49.2817
TGME49_297770	45.3965
TGME49_211320	14.0438
TGME49_244170	33.3393
TGME49_310030	50.631
TGME49_252220	24.7191
TGME49_500074	9.257
TGME49_273400	23.9842
TGME49_229640	55.3606
TGME49_208480	40.9922
TGME49_209890	19.3863
TGME49_227800	62.9708
TGME49_205625	70.4012
TGME49_211240	24.2476
TGME49_267800	23.4472
TGME49_238250	50.8275
TGME49_293820	60.6517
TGME49_294808	2.8487
TGME49_248970	33.5454
TGME49_309560	94.4647
TGME49_313305	46.955
TGME49_216470	31.8844
TGME49_218910	13.8535
TGME49_252400	41.1191
TGME49_268176	8.9669
TGME49_200470	58.5425
TGME49_232340	88.7932
TGME49_224170	16.6482
TGME49_224905	69.9083
TGME49_201780	53.0169
TGME49_201750	96.9945
TGME49_266850	21.3111
TGME49_239710	38.0981
TGME49_219170	15.41
TGME49_277990	47.3302
TGME49_216785	42.7949
TGME49_256040	6.8688
TGME49_231110	13.3089
TGME49_246950	34.9138
TGME49_250810	23.4588
TGME49_283780	73.9009
TGME49_500277	4.9997
TGME49_262800	2.4237
TGME49_310610	32.6075
TGME49_313848	2.9158
TGME49_500205	57.1488
TGME49_203815	4.2034
TGME49_317830	2.7721
TGME49_290880	45.5187
TGME49_239755	43.3463
TGME49_243240	22.214
TGME49_244060	3.3362
TGME49_285860	5.619
TGME49_219160	12.2647
TGME49_500032	6.4584
TGME49_231180	58.4901
TGME49_207680	21.0324
TGME49_227330	12.0003
TGME49_293800	4.0227
TGME49_248425	40.8791
TGME49_309980	5.2881
TGME49_260650	10.2342
TGME49_500014	38.0894
TGME49_500100	45.8354
TGME49_294225	4.0531
TGME49_253360	35.7953
TGME49_264225	16.666
TGME49_223150	9.2793
TGME49_326000	8.4088
TGME49_500031	11.6672
TGME49_243710	28.9805
TGME49_231070	31.9736
TGME49_315962	3.7089
TGME49_216290	10.6281
TGME49_225720	46.0765
TGME49_206550	8.2076
TGME49_206350	18.5709
TGME49_205120	41.8865
TGME49_203480	42.7893
TGME49_234560	59.7908
TGME49_226705	57.0387
TGME49_226660	40.9199
TGME49_235340	54.323
TGME49_237510	16.0187
TGME49_215055	38.8707
TGME49_215110	49.193
TGME49_215140	19.2065
TGME49_275460	19.7449
TGME49_202040	51.9949
TGME49_320470	30.2677
TGME49_319670	29.2066
TGME49_211385	7.6341
TGME49_265280	42.6578
TGME49_320050	63.5939
TGME49_222385	4.1658
TGME49_289910	28.2645
TGME49_290310	32.1376
TGME49_291040	3.9317
TGME49_292250	3.5989
TGME49_240575	8.7522
TGME49_500241	32.2887
TGME49_500058	29.9362
TGME49_218460	3.4088
TGME49_248130	26.5801
TGME49_249670	60.1115
TGME49_251860	22.4753
TGME49_278490	34.901
TGME49_286800	34.0597
TGME49_311180	35.6063
TGME49_312380	25.6119
TGME49_216980	40.0709
TGME49_216140	5.8589
TGME49_262680	35.899
TGME49_259240	45.7517
TGME49_257520	99.6934
TGME49_257420	30.3096
TGME49_300030	73.4424
TGME49_500015	33.2305
TGME49_249900	33.608
TGME49_251650	49.2119
TGME49_278870	46.2582
TGME49_213400	30.4637
TGME49_500433	19.1308
TGME49_312940	79.7303
TGME49_232800	26.903
TGME49_233140	28.2587
TGME49_316220	59.8733
TGME49_233400	41.0853
TGME49_262740	24.6064
TGME49_271090	12.136
TGME49_269810	38.0313
TGME49_269085	9.9543
TGME49_230340	58.7645
TGME49_231480	36.2346
TGME49_263650	37.0328
TGME49_263323	35.8999
TGME49_207710	38.2321
TGME49_215885	15.401
TGME49_226670	40.9199
TGME49_205570	24.575
TGME49_206470	62.1266
TGME49_205340	27.5223
TGME49_202970	11.2626
TGME49_201180	30.8725
TGME49_320620	13.1658
TGME49_319920	44.4536
TGME49_214340	32.9613
TGME49_226520	23.9522
TGME49_223510	45.5062
TGME49_235720	52.7374
TGME49_222120	46.0997
TGME49_240980	50.4968
TGME49_267700	24.1632
TGME49_306390	42.3993
TGME49_306640	32.9995
TGME49_288000	18.9954
TGME49_239560	21.5755
TGME49_243190	5.2685
TGME49_294930	38.6197
TGME49_293230	40.5866
TGME49_300320	12.0667
TGME49_246060	36.474
TGME49_249920	28.5197
TGME49_251550	11.6126
TGME49_213600	21.292
TGME49_310470	33.1426
TGME49_314540	36.9547
TGME49_315370	10.0463
TGME49_260620	83.1799
TGME49_307800	29.2369
TGME49_218240	37.748
TGME49_217692	20.8381
TGME49_248820	28.58
TGME49_251940	20.1532
TGME49_278550	20.2524
TGME49_275990	25.0838
TGME49_253370	39.947
TGME49_213067	64.5436
TGME49_285950	24.0398
TGME49_285660	27.4427
TGME49_500347	10.6054
TGME49_231970	17.4917
TGME49_232430	43.6117
TGME49_313800	46.6734
TGME49_500079	15.9232
TGME49_216990	40.0709
TGME49_262950	18.4182
TGME49_262490	48.3417
TGME49_229005	58.1071
TGME49_233390	20.6826
TGME49_270540	34.9857
TGME49_270520	53.3972
TGME49_269940	33.4434
TGME49_268900	43.2195
TGME49_264210	30.2828
TGME49_208580	60.2355
TGME49_226440	23.1845
TGME49_225990	22.9339
TGME49_225690	11.4764
TGME49_203710	15.3641
TGME49_202590	26.8243
TGME49_236970	39.3086
TGME49_275310	19.4621
TGME49_226280	37.6411
TGME49_225440	20.1078
TGME49_318632	32.1449
TGME49_500261	15.7495
TGME49_242625	32.5258
TGME49_212710	54.4014
TGME49_266070	36.9336
TGME49_288740	72.4324
TGME49_221295	32.1499
TGME49_222935	10.2104
TGME49_297800	45.5133
TGME49_297925	39.4042
TGME49_289880	44.5147
TGME49_290890	31.812
TGME49_292235	38.1208
TGME49_210230	31.3775
TGME49_305890	7.1054
TGME49_240500	39.0892
TGME49_244610	45.2527
TGME49_294700	32.2792
TGME49_246070	7.2124
TGME49_246978	35.9483
TGME49_247630	40.7149
TGME49_212960	20.228
TGME49_285272	45.6934
TGME49_284170	34.1813
TGME49_500077	20.9985
TGME49_312420	86.8354
TGME49_259965	4.1344
TGME49_255880	49.7394
TGME49_300070	11.5295
TGME49_219738	13.9732
TGME49_246770	47.7206
TGME49_248440	5.3883
TGME49_248710	50.038
TGME49_249190	56.7503
TGME49_276190	39.6818
TGME49_253080	39.2482
TGME49_254820	32.0969
TGME49_254950	52.3077
TGME49_254960	10.9106
TGME49_229210	52.8835
TGME49_229490	49.2162
TGME49_316480	38.6884
TGME49_257990	53.8876
TGME49_263630	42.303
TGME49_273630	42.2154
TGME49_270270	32.7512
TGME49_208770	7.8554
TGME49_214520	33.163
TGME49_234570	6.3979
TGME49_234950	57.3817
TGME49_237210	31.733
TGME49_237490	97.1938
TGME49_205510	40.019
TGME49_205460	28.1705
TGME49_280480	20.4283
TGME49_500250	56.4833
TGME49_202620	78.4954
TGME49_281530	42.1357
TGME49_320430	33.3721
TGME49_319640	58.169
TGME49_318620	32.1449
TGME49_220890	97.6789
TGME49_221370	15.9565
TGME49_320080	81.8891
TGME49_319630	27.1365
TGME49_220950	43.2313
TGME49_222060	23.435
TGME49_222230	37.6762
TGME49_222930	35.5503
TGME49_288840	64.3338
TGME49_305900	13.5377
TGME49_305940	54.9734
TGME49_290280	28.4383
TGME49_290900	23.462
TGME49_292110	24.8951
TGME49_239580	18.3302
TGME49_240960	83.2285
TGME49_243265	27.9991
TGME49_243545	63.146
TGME49_244640	112.5367
TGME49_295600	11.3204
TGME49_219100	10.3899
TGME49_245460	69.4108
TGME49_247290	23.6008
TGME49_248660	28.7298
TGME49_277940	18.0429
TGME49_308910	15.7639
TGME49_310040	43.6675
TGME49_216120	14.4398
TGME49_261470	39.3036
TGME49_260180	26.25
TGME49_258680	59.7482
TGME49_257670	24.0657
TGME49_217550	62.998
TGME49_246560	58.1651
TGME49_500255	104.9734
TGME49_250010	23.1312
TGME49_278900	12.6047
TGME49_277850	42.544
TGME49_220150	32.7606
TGME49_220160	39.7289
TGME49_253320	35.8829
TGME49_254030	39.0017
TGME49_312905	24.4408
TGME49_273760	63.9442
TGME49_262130	18.0859
TGME49_262040	31.1612
TGME49_255390	39.1113
TGME49_200320	59.5278
TGME49_230230	47.7713
TGME49_231220	57.6013
TGME49_274190	48.888
TGME49_264050	21.2791
TGME49_273100	32.16
TGME49_270510	53.3972
TGME49_270520	53.3972
TGME49_207960	51.4188
TGME49_208570	77.7945
TGME49_206510	113.0036
TGME49_204160	71.4892
TGME49_223500	25.4758
TGME49_214490	33.0141
TGME49_202190	48.8641
TGME49_221930	8.7523
TGME49_244230	51.6732
TGME49_288560	43.7721
TGME49_305505	29.1291
TGME49_288800	63.8992
TGME49_228480	25.9191
TGME49_320588	24.1219
TGME49_500206	13.8952
TGME49_305250	51.7124
TGME49_238510	7.6565
TGME49_239365	5.124
TGME49_240810	22.7476
TGME49_243210	61.5356
TGME49_244510	47.1589
TGME49_295050	56.5031
TGME49_294920	41.5903
TGME49_246340	55.9433
TGME49_247240	33.6999
TGME49_248120	26.5801
TGME49_249160	33.1449
TGME49_278500	32.5105
TGME49_213069	35.3153
TGME49_287180	39.6694
TGME49_307020	39.3031
TGME49_310270	31.0506
TGME49_310560	20.1807
TGME49_312065	30.4219
TGME49_312340	34.8372
TGME49_260400	62.8908
TGME49_259660	38.3176
TGME49_257925	3.9269
TGME49_500180	20.4853
TGME49_500376	28.9067
TGME49_254480	40.7629
TGME49_254555	50.2592
TGME49_306960	30.5667
TGME49_310850	24.5851
TGME49_311070	47.0979
TGME49_311360	41.707
TGME49_313250	7.0753
TGME49_233110	41.6764
TGME49_271250	29.5541
TGME49_229360	39.1566
TGME49_230610	20.405
TGME49_270520	53.3972
TGME49_269010	104.3069
TGME49_209050	33.9964
TGME49_263220	50.7462
TGME49_224350	53.7974
TGME49_280500	3.2103
TGME49_205580	51.6876
TGME49_500220	7.2905
TGME49_500185	2.7266
TGME49_214880	61.7585
TGME49_223450	44.299
TGME49_237585	106.5651
TGME49_207160	4.731
TGME49_318150	25.9329
TGME49_320710	8.8473
TGME49_318370	49.4128
TGME49_222410	51.1176
TGME49_240630	26.0339
TGME49_267570	51.0286
TGME49_265110	41.1751
TGME49_288685	58.1333
TGME49_289770	46.735
TGME49_291890	124.2185
TGME49_292010	19.8763
TGME49_305640	34.0443
TGME49_293700	53.5191
TGME49_294690	59.6818
TGME49_251580	3.5535
TGME49_212980	73.1293
TGME49_285540	8.1006
TGME49_285230	49.9572
TGME49_313120	44.1884
TGME49_314570	41.607
TGME49_315210	11.2374
TGME49_219200	32.1396
TGME49_253710	4.0498
TGME49_286150	33.301
TGME49_298970	40.1109
TGME49_285670	28.7247
TGME49_310455	39.529
TGME49_312370	20.8981
TGME49_315690	29.3824
TGME49_233370	95.1892
TGME49_260270	24.2372
TGME49_258520	42.0878
TGME49_274180	36.1822
TGME49_270560	38.0944
TGME49_270520	53.3972
TGME49_207460	64.1081
TGME49_209720	35.7303
TGME49_263200	26.1637
TGME49_207810	26.1322
TGME49_208430	55.6163
TGME49_209850	32.8883
TGME49_205350	88.6723
TGME49_234990	61.5382
TGME49_235710	52.7374
TGME49_228175	79.0077
TGME49_226532	7.5762
TGME49_224280	38.0028
TGME49_223590	42.5006
TGME49_236200	36.8398
TGME49_214800	39.3466
TGME49_319590	13.7909
TGME49_301400	57.0235
TGME49_318730	32.1378
TGME49_211360	25.7683
TGME49_301420	15.2751
TGME49_221660	26.6941
TGME49_243550	129.381
TGME49_244590	38.0828
TGME49_322130	4.0987
TGME49_267050	50.3877
TGME49_304970	21.9084
TGME49_306270	42.5711
TGME49_265100	4.5013
TGME49_289600	57.5492
TGME49_292055	51.5682
TGME49_293000	74.1359
TGME49_300350	30.7758
TGME49_219700	34.5349
TGME49_249260	39.0636
TGME49_278518	38.0197
TGME49_212860	50.6804
TGME49_260380	30.0785
TGME49_260020	25.4325
TGME49_218730	39.4194
TGME49_248880	37.5944
TGME49_252280	15.8716
TGME49_253780	48.7402
TGME49_213880	50.6854
TGME49_310410	15.2731
TGME49_314400	37.1282
TGME49_270530	22.4813
TGME49_270040	53.418
TGME49_268360	52.3245
TGME49_268200	52.3854
TGME49_208980	22.7791
TGME49_234300	42.0607
TGME49_224040	6.4213
TGME49_205140	3.2044
TGME49_280780	39.6728
TGME49_203500	7.4048
TGME49_202375	56.3596
TGME49_318675	29.4832
TGME49_318275	38.6699
TGME49_221270	62.086
TGME49_320300	59.5154
TGME49_318690	26.5045
TGME49_318480	35.4681
TGME49_318260	39.9772
TGME49_239290	42.2402
TGME49_244260	31.5007
TGME49_267740	59.2703
TGME49_210440	34.9883
TGME49_304880	53.8985
TGME49_265430	41.2107
TGME49_288710	35.7765
TGME49_290730	21.0397
TGME49_239630	71.4483
TGME49_243970	44.0089
TGME49_280420	87.9134
TGME49_205040	38.0997
TGME49_280725	4.0388
TGME49_206580	40.3085
TGME49_202510	42.3737
TGME49_281500	37.1761
TGME49_226250	45.8955
TGME49_227820	39.7775
TGME49_236520	48.0959
TGME49_221720	30.5816
TGME49_318720	38.3194
TGME49_210830	30.5318
TGME49_221540	41.1064
TGME49_221710	41.5909
TGME49_241840	47.4323
TGME49_265455	2.7946
TGME49_264770	49.4769
TGME49_266660	7.8247
TGME49_266150	6.9923
TGME49_305560	26.578
TGME49_289290	35.4467
TGME49_242580	31.9899
TGME49_242640	46.2837
TGME49_293590	22.6854
TGME49_249710	49.8652
TGME49_277680	40.9403
TGME49_286250	3.1817
TGME49_308965	23.454
TGME49_314422	34.5165
TGME49_216210	28.9519
TGME49_260510	64.0605
TGME49_260500	64.0605
TGME49_260260	37.5553
TGME49_277690	45.5522
TGME49_213520	35.4795
TGME49_229150	46.8154
TGME49_313060	45.5726
TGME49_231280	22.1103
TGME49_313725	5.2901
TGME49_217030	29.3883
TGME49_216970	34.5565
TGME49_273885	38.8428
TGME49_261600	42.1433
TGME49_271370	35.5182
TGME49_259260	48.904
TGME49_230555	12.4596
TGME49_271335	56.01
TGME49_268740	56.7013
TGME49_263610	28.6276
TGME49_225810	59.578
TGME49_227115	34.4153
TGME49_234280	47.7037
TGME49_235478	49.7755
TGME49_207230	46.8333
TGME49_206310	41.0797
TGME49_202500	30.5132
TGME49_202480	40.7987
TGME49_221170	55.7208
TGME49_320500	8.6735
TGME49_221240	131.1869
TGME49_298080	21.1495
TGME49_240070	48.0541
TGME49_240900	29.1214
TGME49_289700	59.4399
TGME49_305635	11.9207
TGME49_234580	6.6484
TGME49_236000	53.4775
TGME49_214310	60.3165
TGME49_323000	5.413
TGME49_280375	99.3716
TGME49_205370	22.1497
TGME49_320680	83.5293
TGME49_221190	89.6863
TGME49_239820	47.8711
TGME49_267810	45.534
TGME49_264970	24.5392
TGME49_289530	59.9747
TGME49_291150	25.8294
TGME49_305200	62.8913
TGME49_240830	15.695
TGME49_242870	31.2591
TGME49_300180	16.6878
TGME49_500096	28.8838
TGME49_249460	45.5215
TGME49_284620	26.8991
TGME49_309400	41.4082
TGME49_500159	2.7095
TGME49_310490	21.5991
TGME49_261380	17.6568
TGME49_299990	28.5512
TGME49_218780	45.8942
TGME49_218490	19.844
TGME49_253100	12.3966
TGME49_313140	28.8354
TGME49_500049	42.8936
TGME49_316750	19.5514
TGME49_258950	25.217
TGME49_200270	6.2092
TGME49_230440	51.2638
TGME49_271892	7.1913
TGME49_270940	16.5576
TGME49_270520	53.3972
TGME49_207930	63.2482
TGME49_208830	58.5186
TGME49_209780	23.8129
TGME49_321530	69.3091
TGME49_225300	45.2462
TGME49_314650	52.3595
TGME49_223560	51.1788
TGME49_236280	37.7927
TGME49_239330	30.0476
TGME49_240650	49.7233
TGME49_244100	46.57
TGME49_266760	20.771
TGME49_292200	51.8509
TGME49_288650	81.2415
TGME49_305810	53.2029
TGME49_306460	39.4368
TGME49_306630	24.7206
TGME49_239720	38.0981
TGME49_240270	25.2179
TGME49_240840	15.695
TGME49_219820	34.4878
TGME49_218880	19.2084
TGME49_217620	20.9278
TGME49_286430	46.4403
TGME49_219780	52.6302
TGME49_218820	62.1181
TGME49_248500	40.8196
TGME49_311210	80.1699
TGME49_219290	20.3757
TGME49_278540	62.9818
TGME49_500266	47.0784
TGME49_286720	39.2347
