gene_id	chromprox_hp1_log2fc	chromprox_hp1_hit	chromprox_h3k27ac_log2fc	chromprox_h3k27ac_hit	chromprox_h3k4me3_log2fc	chromprox_h3k4me3_hit	chromprox_centromere_log2fc	chromprox_centromere_hit
PF3D7_0107000	0.511348	0	0.485528	0	-0.267578	0		
PF3D7_1419100	0.500558	0	1.67483	1				
PF3D7_0609300	-0.261753	0	-0.17014	0	0.124921	0		
PF3D7_0419800	0.00418599	0	-0.0218442	0	-0.12705	0		
PF3D7_0815700	-0.022597	0						
PF3D7_1349600	-0.0266844	0	-0.501392	0	-0.528128	0		
PF3D7_0531200	-0.0315959	0	0.12455	0	0.463022	0		
PF3D7_0208200	-0.0351912	0	-0.161351	0	0.291613	0		
PF3D7_0204100	0.0858186	0	0.343616	0				
PF3D7_1131800	0.0818761	0	0.20773	0				
PF3D7_1340900	-0.297515	0	0.344228	0	-0.424115	0	-0.478286	0
PF3D7_1453800	-0.302311	0	-0.0898514	0				
PF3D7_1141200	-0.3036	0						
PF3D7_1476200	-0.541988	0	-0.22106	0	-0.0902494	0		
PF3D7_1147700	-0.544186	0						
PF3D7_1353600	0.81824	0			2.95378	0	-0.123504	0
PF3D7_0906200	0.817308	0	0.87841	0	0.644645	0		
PF3D7_0613900	-0.511996	0	-0.277672	0	-0.132026	0	-0.546969	0
PF3D7_0601900	-0.523373	0	-0.138368	0	0.0815983	0		
PF3D7_1351100	0.648413	0	-0.387478	0				
PF3D7_0525000	0.627612	0	-0.35553	0			-0.470434	0
PF3D7_0818700	-0.509309	0						
PF3D7_1358700	0.690893	0	-0.398718	0	0.0953363	0	-0.277937	0
PF3D7_1333200	0.687571	0	1.17446	0				
PF3D7_0928200	0.962321	0						
PF3D7_0729400	0.955965	0	1.00589	0				
PF3D7_0529900	0.948227	0	1.62478	0	0.198668	0		
PF3D7_1309300	-0.037138	0	0.495856	0	0.0893116	0	0.45893	0
PF3D7_1221300	-0.0396703	0	-1.08603	0				
PF3D7_1433000	-0.0702311	0	-0.382527	0	0.0185566	0		
PF3D7_0220600	-0.245172	0	0.135344	0	-0.0170511	0		
PF3D7_0908800	-0.245368	0	-0.49928	0	-0.435287	0		
PF3D7_0416700	-0.262499	0	1.31485	0	0.693885	0		
PF3D7_1415000	0.0504119	0	0.278437	0	-0.148654	0		
PF3D7_0708100	0.0490011	0	0.209919	0	-0.249573	0	0.181045	0
PF3D7_0613500	0.0442142	0	-0.163092	0	0.047863	0	-0.565515	0
PF3D7_1241500	0.0440922	0	0.139963	0			0.567213	0
PF3D7_1321500	-0.102557	0						
PF3D7_0415400	-0.203499	0						
PF3D7_1033100	-0.132996	0	0.434831	0	0.364587	0	-0.733008	0
PF3D7_1242800	-0.0970071	0					-0.28772	0
PF3D7_1411400	-0.0982297	0	0.0861588	0	-0.679715	0		
PF3D7_1402500	-0.0985476	0	-0.123559	0	-0.156428	0	-0.000957674	0
PF3D7_1361000	-0.14485	0					0.133688	0
PF3D7_1144600	-0.154771	0	0.473416	0	0.890958	0	0.349702	0
PF3D7_0603300	-0.11729	0	-0.134915	0	-0.0164299	0		
PF3D7_0803600	-0.121883	0	0.585319	0			-0.842541	0
PF3D7_1013200	-0.0493717	0	0.741824	0	0.200672	0		
PF3D7_0607400	0.93003	0	1.29602	0				
PF3D7_1423000	0.72569	0	0.205204	0	0.400212	0		
PF3D7_0323700	0.720833	0	0.0567379	0			0.86098	0
PF3D7_0805600	-0.550107	0	-0.157509	0	-0.218733	0		
PF3D7_1323700	0.75638	0	0.215291	0	0.44586	0		
PF3D7_0920900	0.756289	0					0.709755	0
PF3D7_0319100	0.738895	0					-0.0609539	0
PF3D7_1122400	0.733924	0	0.34636	0				
PF3D7_1033500	0.778545	0	0.899173	0			0.691594	0
PF3D7_0523900	0.771374	0	0.587242	0				
PF3D7_0620500	0.756782	0	1.15423	0	1.21335	0		
PF3D7_1016700	-0.780764	0	-0.480167	0	-0.269107	0		
PF3D7_1302100	-0.82808	0					0.0960447	0
PF3D7_1010900	5.05767	0	4.03946	1				
PF3D7_0914200	2.81912	0	2.28267	0				
PF3D7_0907400	2.295	0						
PF3D7_0509500	2.13601	0						
PF3D7_1118600	2.13	0	0.277276	0				
PF3D7_1136400	1.69547	0	1.33461	0				
PF3D7_1230200	-2.78424	0	-2.03963	0	-1.00441	0		
PF3D7_1208400	-1.00134	0	-1.03945	0	-0.185768	0		
PF3D7_1230400	-3.10695	0	0.0954297	0	-2.58292	0		
PF3D7_1310700	-1.09313	0	-0.985234	0	-0.470417	0	-0.485129	0
PF3D7_1430900	-1.20066	0	0.921117	0	-0.163445	0		
PF3D7_0303700	-1.20734	0						
PF3D7_1121100	-1.35489	0			0.0740604	0	-0.930873	0
PF3D7_0720400	-0.183742	0						
PF3D7_1360200	-0.187847	0	-0.750526	0	-0.292528	0		
PF3D7_1451400	-0.202475	0					0.28126	0
PF3D7_0409100	-0.168384	0	0.207272	0	0.052618	0		
PF3D7_0220200	1.93839	0	0.423791	0				
PF3D7_1113300	1.91293	0			1.34686	0	0.26473	0
PF3D7_1113800	1.6737	0	0.367464	0	0.88026	0		
PF3D7_0603500	1.64777	0	1.82088	0				
PF3D7_1313000	2.78589	0	0.939623	0			-0.133826	0
PF3D7_1132600	2.63855	0			0.209179	0		
PF3D7_0730800	0.767308	0	0.570528	0	0.00752004	0		
PF3D7_0522600	0.764582	0	0.78625	0				
PF3D7_0828500	0.753986	0					-0.189537	0
PF3D7_0210600	0.748561	0						
PF3D7_0309800	0.743877	0	1.12073	0				
PF3D7_0920000	0.726741	0						
PF3D7_1347300	-0.567937	0	-0.159738	0	-0.0416679	0		
PF3D7_0907100	-0.572666	0						
PF3D7_0526400	0.957209	0	1.35907	0				
PF3D7_1418900	0.935328	0	2.9669	1				
PF3D7_1122600	0.706219	0						
PF3D7_1315000	0.69498	0	0.0402559	0				
PF3D7_1422200	0.684062	0						
PF3D7_0108800	0.678608	0	0.0696297	0				
PF3D7_0708700	0.632452	0	1.32451	0				
PF3D7_1440700	0.519754	0	0.16072	0	0.409178	0		
PF3D7_1110300	0.506398	0	0.665079	0	0.314374	0		
PF3D7_1356600	0.500336	0	-0.540963	0				
PF3D7_1039000	0.494593	0			-0.125412	0		
PF3D7_0825400	-0.465357	0			-0.2376	0		
PF3D7_0710000	0.584311	0						
PF3D7_1002100	0.365806	0	-0.403859	0	-0.982824	0		
PF3D7_1147900	0.462395	0	0.533782	0	0.209136	0		
PF3D7_1116200	0.451852	0						
PF3D7_1358900	0.449589	0						
PF3D7_1451500	0.445887	0	0.535248	0			0.711327	0
PF3D7_0826100	0.438503	0	-0.0363223	0			0.180898	0
PF3D7_1244700	0.435047	0	-0.345124	0				
PF3D7_0530200	0.537546	0	0.275911	0	0.233793	0		
PF3D7_0618600	0.322849	0	-1.33261	0	-0.598635	0		
PF3D7_1337700	-0.422814	0						
PF3D7_1314400	-0.424078	0						
PF3D7_1469800	0.404093	0	0.847955	0				
PF3D7_1366800	1.36645	0					0.0639687	0
PF3D7_1454000	0.388933	0	0.773044	0	0.106672	0	0.757994	0
PF3D7_1229300	0.38191	0					-0.958961	0
PF3D7_1356200	0.367433	0	0.366535	0	0.181671	0		
PF3D7_0806500	0.912879	0					-0.549568	0
PF3D7_0104200	1.13709	0	0.810535	0				
PF3D7_1234500	1.12399	0						
PF3D7_0824200	1.00755	0					0.218677	0
PF3D7_0822300	0.250838	0	-0.105948	0	-0.0343246	0	0.490785	0
PF3D7_0615700	1.35985	0	0.57063	0				
PF3D7_1460300	0.268253	0	0.0913677	0	0.309756	0	-0.0586841	0
PF3D7_0627300	0.262781	0	0.768614	0				
PF3D7_1121500	0.277296	0	0.643745	0				
PF3D7_0916000	0.24288	0					-0.92011	0
PF3D7_0606200	0.175941	0	0.75571	0	0.103177	0		
PF3D7_1038000	0.172056	0	0.0466499	0	0.269616	0	0.105782	0
PF3D7_0508300	1.59186	0	1.32259	0				
PF3D7_0507500	-0.345807	0	-0.763809	0			0.0171119	0
PF3D7_1365400	-0.351258	0						
PF3D7_1124000	0.226106	0	0.121348	0	0.130919	0		
PF3D7_0530100	0.215949	0	0.411764	0			-0.529568	0
PF3D7_1322800	0.210697	0						
PF3D7_1310300	-0.328035	0						
PF3D7_0914600	-0.33001	0	0.626621	0	0.0539106	0		
PF3D7_0611700	0.148333	0					-0.0390933	0
PF3D7_1116600	0.130226	0	0.0644919	0				
PF3D7_1353900	0.0583172	0	0.0502536	0	0.132943	0	-0.0186364	0
PF3D7_0606100	-0.278034	0					0.204425	0
PF3D7_1250900	-0.304229	0						
PF3D7_0212200	-0.297132	0						
PF3D7_1024500	0.0899563	0	0.195024	0	-0.305086	0		
PF3D7_1326700	0.089325	0	0.743532	0	1.85872	0	0.709866	0
PF3D7_0524700	3.57553	0						
PF3D7_1132400	-0.00154559	0	0.805338	0	0.199353	0		
PF3D7_1224400	0.00724538	0			-0.154385	0		
PF3D7_1413400	-0.0559254	0	-0.0112451	0				
PF3D7_0616800	-0.0705649	0						
PF3D7_1352200	-0.145664	0	0.111158	0	0.406166	0		
PF3D7_1206600	-0.0944862	0	1.22928	0	-0.181367	0	0.195028	0
PF3D7_1122300	-0.706884	0	-0.601176	0	0.020785	0		
PF3D7_1113100	3.6398	0						
PF3D7_0731400	2.09606	0	2.66062	0				
PF3D7_1459800	3.56917	0						
PF3D7_0913900	-2.39851	0					0.106571	0
PF3D7_0206800	-4.68958	0	-1.83926	0	-0.129007	0		
PF3D7_0606900	-2.99783	0			0.664148	0		
PF3D7_0717900	0.531616	0	0.345503	0				
PF3D7_1302300	0.134947	0	0.706912	0	-1.02314	0		
PF3D7_1019700			3.33272	1				
PF3D7_1322300			3.44246	1	1.41447	1		
PF3D7_1402800			3.71834	1	1.25258	0		
PF3D7_0905800			1.20853	0			0.374721	0
PF3D7_0310200			2.67056	1			0.376644	0
PF3D7_1422800			1.08836	0	0.441373	0		
PF3D7_0322700			1.22081	0	1.28195	0	0.205211	0
PF3D7_1134200			0.197155	0	0.585792	0		
PF3D7_0206500			1.52551	1			0.403763	0
PF3D7_1329600			3.41252	1				
PF3D7_1450500			-0.714792	0			0.0309007	0
PF3D7_1244100			-0.277426	0			-0.524424	0
PF3D7_1348400			1.42034	0				
PF3D7_0423000			3.17931	1				
PF3D7_0520100			0.900019	0	0.540719	0	1.24256	1
PF3D7_0804000			1.01858	0			0.384499	0
PF3D7_1014300			2.08344	1			0.198748	0
PF3D7_1208100			1.79281	0	1.18872	0	0.0305408	0
PF3D7_0522200			1.94284	1				
PF3D7_1465200			1.72277	1			-0.311629	0
PF3D7_1458000			0.119247	0				
PF3D7_0709300			0.573568	0			0.593228	0
PF3D7_1369200			0.882314	0				
PF3D7_1343800			0.84869	0				
PF3D7_1356900			-0.250104	0	-0.0116533	0		
PF3D7_0523800			-0.0608896	0				
PF3D7_1328000			0.200344	0			0.145267	0
PF3D7_1302700			0.627254	0				
PF3D7_1241100			1.6191	0				
PF3D7_0407700			1.24089	0				
PF3D7_1439500			0.556356	0	-0.116823	0	0.671663	0
PF3D7_1434500			1.88155	0			0.442067	0
PF3D7_1344700			1.67394	0			-0.934745	0
PF3D7_0619300			2.20643	0			0.62106	0
PF3D7_0519900			0.490218	0				
PF3D7_1239000			0.335235	0			0.274271	0
PF3D7_1315300			0.46176	0			-0.645905	0
PF3D7_0804800			0.959616	0				
PF3D7_0605500			0.946416	0				
PF3D7_1451000			-0.01592	0			-0.786393	0
PF3D7_1137400			-0.0286636	0				
PF3D7_1457700			1.42682	0				
PF3D7_1452400			1.41511	0				
PF3D7_0110800			0.259418	0	-0.0879587	0		
PF3D7_0926700			0.201367	0	0.685659	0	-0.0440069	0
PF3D7_1225500			0.206548	0			0.0958686	0
PF3D7_1009200			0.707155	0				
PF3D7_1146600			0.746316	0			1.43013	1
PF3D7_0405000			0.294626	0				
PF3D7_0215400			0.290128	0			-0.21258	0
PF3D7_1406600			0.616357	0				
PF3D7_0830700			-0.315116	0				
PF3D7_1345400			1.12873	0			0.569792	0
PF3D7_0417400			8.37588	1				
PF3D7_1453200			4.881	1	3.53902	0		
PF3D7_0527600			-1.87739	0			0.432197	0
PF3D7_0729300			-0.181654	0			-0.280838	0
PF3D7_1453900			0.342484	0			0.703272	0
PF3D7_1415900			0.34385	0				
PF3D7_1422500			0.771816	0				
PF3D7_0403100			0.420586	0				
PF3D7_0918900			0.0908413	0			-0.18249	0
PF3D7_1451900			0.532995	0	0.0440712	0	-0.252199	0
PF3D7_1343100			0.129503	0			0.0835764	0
PF3D7_0314100			0.11474	0	0.484192	0	-0.625096	0
PF3D7_1022900			1.03193	0				
PF3D7_0317400			0.404529	0				
PF3D7_1323600			0.392707	0				
PF3D7_0815500			0.418891	0				
PF3D7_1332600			0.610058	0				
PF3D7_1332800			0.592044	0			0.0768747	0
PF3D7_0619900			0.916873	0	0.223152	0	0.760616	0
PF3D7_0623600			1.14726	0			0.577226	0
PF3D7_0220800			1.07795	0				
PF3D7_0406700			-0.316487	0	0.354654	0		
PF3D7_0813500			0.0604413	0			-0.597881	0
PF3D7_1313900			0.141718	0				
PF3D7_0106900			0.168857	0				
PF3D7_1123900			0.969605	0	0.0812804	0	-0.127947	0
PF3D7_1027400			-0.0139783	0				
PF3D7_0911200			-0.0226498	0				
PF3D7_1368300			0.20616	0				
PF3D7_1345200			-0.197097	0	-0.124428	0		
PF3D7_1445300			-0.215607	0				
PF3D7_1316500			1.81286	0				
PF3D7_1422400			2.12402	0				
PF3D7_0518600			2.03915	0				
PF3D7_0624400			2.57686	0				
PF3D7_1460100			2.40051	0				
PF3D7_1033300			0.268826	0	-0.00932058	0		
PF3D7_1321100			0.228594	0				
PF3D7_1243800			1.52929	0				
PF3D7_1359300			-0.542112	0	-1.25602	0	0.383393	0
PF3D7_1365000			-0.0964864	0	0.0165939	0	0.243587	0
PF3D7_0305100			-0.111103	0			2.69359	1
PF3D7_1447100			-0.0678641	0				
PF3D7_0603000			1.02363	0	0.098945	0		
PF3D7_0728600			1.18755	0				
PF3D7_1125100			-0.277169	0	0.330797	0		
PF3D7_0407300			0.627879	0				
PF3D7_0521400			0.618151	0	0.208375	0		
PF3D7_0524100			1.21204	0				
PF3D7_1441500			1.19252	0				
PF3D7_1447200			0.446313	0				
PF3D7_0818000			1.75528	0			0.385081	0
PF3D7_1432000			1.71831	0				
PF3D7_1421400			3.55656	0				
PF3D7_1243400			0.295507	0				
PF3D7_0710800			0.885946	0				
PF3D7_1463400			0.06626	0				
PF3D7_1325000			-0.440381	0				
PF3D7_0203200			0.0487003	0				
PF3D7_1459100			1.13979	0				
PF3D7_1109400			0.327267	0				
PF3D7_0707600			-1.34076	0				
PF3D7_1472000			-0.401155	0				
PF3D7_1235200			1.0383	0				
PF3D7_0802400			0.373002	0				
PF3D7_1111800			0.418187	0				
PF3D7_0531400			0.380068	0			0.557663	0
PF3D7_1012300			-0.384473	0				
PF3D7_1304900			1.80789	0				
PF3D7_1405600			0.679488	0			-0.0792184	0
PF3D7_1457300			-0.332738	0	0.156572	0	-0.282703	0
PF3D7_1303500			-0.0752061	0			-1.03571	0
PF3D7_1331200			-0.116805	0				
PF3D7_1425900			1.3663	0				
PF3D7_1022100			-0.256395	0				
PF3D7_0817500			1.24757	0				
PF3D7_1425700			1.30333	0				
PF3D7_0822800			0.211699	0	0.491634	0	0.0316686	0
PF3D7_0813600			1.17812	0				
PF3D7_1205200			0.633467	0				
PF3D7_1314300			-0.0595754	0				
PF3D7_1237900			-0.0489934	0				
PF3D7_1423300			0.323915	0				
PF3D7_1010200			-1.10052	0			0.207526	0
PF3D7_1418000			0.733001	0	-0.268342	0		
PF3D7_1220100			0.749835	0			0.269302	0
PF3D7_1110900			-0.632318	0			0.377791	0
PF3D7_1001200			-0.676479	0				
PF3D7_1215400			0.879894	0				
PF3D7_1315600			3.99135	0				
PF3D7_0207500			1.88431	0				
PF3D7_0626900			3.01055	0				
PF3D7_0516700			3.5316	0			-0.0420558	0
PF3D7_0203700			0.437863	0				
PF3D7_1140400			-1.26148	0				
PF3D7_1426800					0.760553	0	-0.285772	0
PF3D7_1418100					-2.05899	0		
PF3D7_0419700					0.56491	0		
PF3D7_1119500					0.423634	0		
PF3D7_1128200					-0.42319	0	0.141631	0
PF3D7_0512000					-0.325006	0		
PF3D7_1469200					-0.789167	0	0.12991	0
PF3D7_1013500					0.0210965	0		
PF3D7_1201900					0.410807	0		
PF3D7_0207100					0.312218	0		
PF3D7_1001700					0.513395	0		
PF3D7_0518200					0.117248	0		
PF3D7_1111200					-0.0315234	0		
PF3D7_1209200					-0.0889365	0		
PF3D7_1007300					-5.40025	0		
PF3D7_0507800							-0.866681	0
PF3D7_1420200							-1.16969	0
PF3D7_1430300							-0.45418	0
PF3D7_1443000							-0.281467	0
PF3D7_1114900							-0.931583	0
PF3D7_0922800							-0.0146993	0
PF3D7_0305200							-0.796479	0
PF3D7_1421100							-0.54594	0
PF3D7_0610200							0.468947	0
PF3D7_0505100							-0.556014	0
PF3D7_1019600							-0.883183	0
PF3D7_0725000							0.947702	0
PF3D7_1465300							-0.229532	0
PF3D7_0811500							-0.812894	0
PF3D7_0934100							0.514492	0
PF3D7_0111000							-0.819957	0
PF3D7_1426700							-0.57394	0
PF3D7_1342900							0.354867	0
PF3D7_0309200							0.432944	0
PF3D7_0829000							-0.642378	0
PF3D7_0919800							-0.851766	0
PF3D7_1410200							-0.604954	0
PF3D7_0704200							-0.348767	0
PF3D7_1468400							-0.486195	0
PF3D7_1123100							-0.732298	0
PF3D7_0410300							-0.500406	0
PF3D7_0907200							-0.774146	0
PF3D7_0514100							0.695292	0
PF3D7_1438700							-0.0142719	0
PF3D7_1412400							-0.310607	0
PF3D7_0717100							-0.448212	0
PF3D7_1349300							-0.618282	0
PF3D7_1223500							0.646935	0
PF3D7_1429400							-1.00556	0
PF3D7_1013900							-0.725389	0
PF3D7_1467900							-0.987337	0
PF3D7_1308700							-1.12491	0
PF3D7_1247500							-0.381161	0
PF3D7_0202600							-0.595874	0
PF3D7_0107500							-0.735343	0
PF3D7_1344100							-0.685005	0
PF3D7_1106700							-0.247376	0
PF3D7_1459000							-0.410488	0
PF3D7_0103100							-0.512421	0
PF3D7_1143100							0.717621	0
PF3D7_1117800							0.363983	0
PF3D7_0616600							0.52997	0
PF3D7_1412100							0.0215677	0
PF3D7_1102400							-0.0152887	0
PF3D7_1344300							0.1711	0
PF3D7_0932300							-0.684863	0
PF3D7_0914900							-0.695102	0
PF3D7_0419600							-0.605574	0
PF3D7_0422200							-0.31709	0
PF3D7_0302900							0.00699592	0
PF3D7_1147500							-0.125029	0
PF3D7_1420600							0.073727	0
PF3D7_0206000							0.440803	0
PF3D7_1369400							0.125468	0
PF3D7_0619000							-0.911505	0
PF3D7_1132000							-0.0270117	0
PF3D7_1005600							-0.59188	0
PF3D7_0321600							0.59922	0
PF3D7_1031600							0.530599	0
PF3D7_1316100							-0.244207	0
PF3D7_0408100							0.0892349	0
PF3D7_0709600							0.156412	0
PF3D7_0813200							-0.0263789	0
PF3D7_0705000							2.6074	1
PF3D7_1022600							-0.263212	0
PF3D7_1435100							0.564468	0
PF3D7_0933200							-0.165736	0
PF3D7_0520200							-0.0137357	0
PF3D7_1302500							0.597133	0
PF3D7_1104900							0.885563	0
PF3D7_1017300							-1.00554	0
PF3D7_0909900							0.0996744	0
PF3D7_1201500							-0.482877	0
PF3D7_0934800							-0.0414405	0
PF3D7_0807800							0.164152	0
PF3D7_0515300							-0.109501	0
PF3D7_1328500							-0.380412	0
PF3D7_1205900							-0.683944	0
PF3D7_1311800							0.258479	0
PF3D7_0922600							0.151247	0
PF3D7_1362700							-0.323672	0
PF3D7_1108600							-0.267928	0
PF3D7_1342800							-0.308382	0
PF3D7_0205700							0.350403	0
PF3D7_1111700							0.267528	0
PF3D7_1363200							0.239507	0
PF3D7_0627700							-0.171117	0
PF3D7_1030300							0.776522	0
PF3D7_1401800							-0.170995	0
PF3D7_1104000							0.144867	0
PF3D7_0214300							0.963218	0
PF3D7_1139800							-0.514539	0
PF3D7_0509800							-0.475516	0
PF3D7_0418700							-0.336466	0
PF3D7_0812100							0.053675	0
PF3D7_0313000							-0.276614	0
PF3D7_1444100							0.189546	0
PF3D7_1127600							-0.126229	0
PF3D7_0419500							-1.034	0
PF3D7_0217900							-0.121135	0
PF3D7_1304200							-0.411568	0
PF3D7_1226300							0.06744	0
PF3D7_1462100							-1.16125	0
PF3D7_0910100							-0.193692	0
PF3D7_0213900							-0.617576	0
PF3D7_1411300							-0.621005	0
PF3D7_1320800							0.432113	0
PF3D7_1002700							-0.69426	0
PF3D7_1461800							0.568844	0
PF3D7_1224500							0.565944	0
PF3D7_0217600							-0.861818	0
PF3D7_0623900							0.604159	0
PF3D7_0915200							0.612383	0
PF3D7_1434800							0.586804	0
PF3D7_0613600							-0.913463	0
PF3D7_1217500							-0.0737021	0
PF3D7_1031500							0.53584	0
PF3D7_1409300							-0.289763	0
PF3D7_0306200							0.215262	0
PF3D7_0316200							-0.628371	0
PF3D7_1032900							-0.632579	0
PF3D7_1016200							-0.203633	0
PF3D7_0530600							0.530582	0
PF3D7_0304200							-0.683464	0
PF3D7_0924100							0.425861	0
PF3D7_0925900							-0.160421	0
PF3D7_1010100							-0.12016	0
PF3D7_1336800							0.118032	0
PF3D7_1034500							-0.957285	0
PF3D7_0610100							0.866238	0
PF3D7_0803400							0.701102	0
PF3D7_1425400							0.393612	0
PF3D7_0522100							0.000375374	0
PF3D7_1305500							0.0607453	0
PF3D7_1437400							-0.0535038	0
PF3D7_1129900							-0.29131	0
PF3D7_0404300							0.541404	0
PF3D7_0528000							-0.165933	0
PF3D7_0807500							-0.174419	0
PF3D7_1323800							-0.935504	0
PF3D7_1335700							-0.413003	0
PF3D7_1031800							-0.429683	0
PF3D7_1432800							-0.426269	0
PF3D7_1308100							0.175111	0
PF3D7_0932800							-0.0577501	0
PF3D7_1121300							-0.259482	0
PF3D7_0317000							-0.300497	0
PF3D7_1423200							0.521071	0
PF3D7_1470900							-0.29712	0
PF3D7_0602100							0.276505	0
PF3D7_0706300							2.77769	1
PF3D7_0614300							-0.650111	0
PF3D7_1306800							0.508247	0
PF3D7_0935900							0.056961	0
PF3D7_1217900							-0.122508	0
PF3D7_1132300							0.329889	0
PF3D7_0320500							0.0159632	0
PF3D7_0111900							0.0800843	0
PF3D7_1435500							-0.565578	0
PF3D7_1412300							0.136001	0
PF3D7_1015800							-0.162832	0
PF3D7_1455200							-0.15393	0
PF3D7_0718500							-0.661444	0
PF3D7_1230000							-0.213626	0
PF3D7_1468200							0.308817	0
PF3D7_0209100							0.528346	0
PF3D7_0821700							0.0162913	0
PF3D7_1421000							-0.570371	0
PF3D7_0527200							0.101005	0
PF3D7_0613700							-0.0463631	0
PF3D7_1126100							-0.381259	0
PF3D7_1416900							-0.499837	0
PF3D7_0215100							-1.63174	0
PF3D7_0803800							-0.945876	0
PF3D7_0912800							0.803525	0
PF3D7_1145800							0.745585	0
PF3D7_1312600							0.0760378	0
PF3D7_1367700							-0.297269	0
PF3D7_0310700							-0.346712	0
PF3D7_1321300							-0.568014	0
PF3D7_0803500							-0.577736	0
PF3D7_1130500							-0.595685	0
PF3D7_0624200							0.487129	0
PF3D7_1133700							0.384905	0
PF3D7_0935600							-0.0908976	0
PF3D7_1328100							-0.0875391	0
PF3D7_1441600							-0.0823451	0
PF3D7_1237000							0.531305	0
PF3D7_1456700							1.16216	1
PF3D7_0718000							0.238514	0
PF3D7_1323200							-0.123756	0
PF3D7_0303300							0.271637	0
PF3D7_0934700							-0.217899	0
PF3D7_0524500							0.620349	0
PF3D7_0518300							-0.0301532	0
PF3D7_0823000							-0.481324	0
PF3D7_1336200							0.70896	0
PF3D7_0614800							0.878147	0
PF3D7_1002800							0.717265	0
PF3D7_1126900							0.445134	0
PF3D7_1453700							0.370308	0
PF3D7_0708000							0.0728387	0
PF3D7_1324200							0.648737	0
PF3D7_1473100							-0.420006	0
PF3D7_1124200							-0.068639	0
PF3D7_1112600							-0.121481	0
PF3D7_0709500							0.260705	0
PF3D7_1472100							-0.883477	0
PF3D7_0914300							0.200011	0
PF3D7_0933900							-0.260302	0
PF3D7_0821400							0.339174	0
PF3D7_0915900							0.873004	0
PF3D7_1428100							0.812763	0
PF3D7_1031700							0.329111	0
PF3D7_1117300							-0.00337737	0
PF3D7_1333400							0.0201395	0
PF3D7_0726300							0.559789	0
PF3D7_1339900							-0.120708	0
PF3D7_1437300							-0.0505717	0
PF3D7_1326900							-0.0799966	0
PF3D7_1409000							0.000295376	0
PF3D7_0532100							0.217947	0
