gene_id	fit_complete_medium_2025	fit_no_glutamine	fit_no_glucose	fit_glucose_dependence	fit_glucose_dependence_fdr
TGGT1_314370	-1.708140197	-1.06685154	-3.07104431	-2.519025617	0.8008308472
TGGT1_309140	-3.585134854	-2.580986051	-3.799220046	-2.518949396	0.8543064538
TGGT1_254440	-2.031374516	-0.7995293746	-2.63688115	-2.511294752	0.8389035219
TGGT1_217665	-1.650460072	-0.1526081047	-3.042569627	-2.505234077	0.7642789855
TGGT1_228010	-1.139243005	-1.383520702	-3.774608359	-2.493811133	0.3015018435
TGGT1_268890	-2.397153696	-3.509585456	-4.607900166	-2.491932443	0.8608165248
TGGT1_315620	0.04578845566	-1.977634808	-3.811626648	-2.483682917	0.7925956693
TGGT1_278500	-2.018938759	-0.971825927	-2.384036804	-2.479168762	0.8389035219
TGGT1_246540	-2.814283266	-2.374654855	-3.646057703	-2.47827372	0.799439742
TGGT1_306960	-3.734874408	-2.123467532	-3.84848075	-2.452299673	0.8336799139
TGGT1_206610	-2.867330332	-2.442302642	-4.056297507	-2.438385799	0.8945568332
TGGT1_246100	-2.590715725	-3.011381413	-3.959855581	-2.425509705	0.8327803925
TGGT1_310500	-2.478084449	-3.840672563	-4.992645251	-2.42232533	0.7357116044
TGGT1_205180	-3.492835104	-1.872982087	-3.077981396	-2.419246175	0.8109406653
TGGT1_203270	3.700674638	-3.56249229	-4.563237297	-2.403296439	0.8234603607
TGGT1_229940	-4.070698322	-2.367084175	-3.229225814	-2.397216848	0.8608165248
TGGT1_311870	-3.246828421	-3.241293847	-4.159049513	-2.390392494	0.8327803925
TGGT1_271950	-2.279236901	-2.230440593	-3.608347438	-2.377285371	0.8150879388
TGGT1_260270	-2.566526496	-0.3615354171	-2.777251077	-2.376782582	0.7198026163
TGGT1_214370	-2.475672567	-1.548870372	-3.871731278	-2.361881518	0.551073508
TGGT1_289960	-1.125826394	-1.559033607	-3.453747119	-2.349327281	0.6381176238
TGGT1_309950	-2.824075305	-3.629913462	-4.54286628	-2.347673411	0.8180735428
TGGT1_230580	-0.7183534717	-3.240095943	-4.271364809	-2.336552721	0.7866117744
TGGT1_216170	-2.427138365	-3.60033058	-4.279017319	-2.328388384	0.8687758466
TGGT1_311430	-2.605413467	-2.346970778	-3.711102552	-2.326633017	0.8116870411
TGGT1_266360	-2.546052507	-0.6533498032	-3.124186574	-2.322160803	0.5339398058
TGGT1_311290	-2.890798196	-2.015622573	-3.305933517	-2.306032745	0.8053359477
TGGT1_264160	-2.6773675	-3.400342252	-4.312118154	-2.297005745	0.8277676586
TGGT1_305060	-2.327719311	-2.912658731	-3.952594044	-2.27247947	0.8608165248
TGGT1_261680	-3.19604315	-3.149711122	-3.884044003	-2.267227245	0.8775999568
TGGT1_218570	-2.844093083	-3.651287535	-4.241850305	-2.254130148	0.8516677978
TGGT1_280550	-3.122349669	0.2327251908	-2.26058726	-2.249700709	0.2132720607
TGGT1_203760	-3.674010363	0.6839265826	-1.852601782	-2.243881018	0.6225245552
TGGT1_220250	-2.530581648	-1.561798086	-3.662425858	-2.23134571	0.8031612844
TGGT1_275802	-2.046227277	-2.757867716	-4.265795645	-2.230801645	0.7576037242
TGGT1_245460	-2.150349736	-1.385422712	-2.88530582	-2.22329318	0.6884333006
TGGT1_306910	1.572881878	-1.217186707	-2.988993716	-2.219792456	0.7859306197
TGGT1_271400	-2.507813899	-1.840435463	-2.951916608	-2.219180731	0.7666027596
TGGT1_243480	-2.638755626	-3.428453188	-4.235575488	-2.217609916	0.8608165248
TGGT1_308040	-1.643297876	-1.49636096	-2.840630233	-2.210573601	0.7925956693
TGGT1_258060	-2.203471243	-2.829407859	-4.270375549	-2.209018129	0.8277676586
TGGT1_314920	-0.9642653398	-1.456542592	-3.27170251	-2.206920462	0.7859306197
TGGT1_215280	-2.650692935	-1.913901405	-4.186541672	-2.199272116	0.6269458559
TGGT1_316760	-2.872415736	-1.014649467	-2.732197509	-2.198283775	0.8096858983
TGGT1_207640	-3.057694715	-2.662466013	-3.579445902	-2.191980721	0.8150879388
TGGT1_313830	-3.012073399	-3.171121491	-4.295503883	-2.16963358	0.8137195576
TGGT1_258100	-2.422800611	-2.555745421	-3.926425386	-2.16846822	0.7291609643
TGGT1_264890	-0.8606731477	-0.6606305291	-2.199638053	-2.159378634	0.6972612485
TGGT1_309960B	-0.4126684584	-1.27704055	-3.742056762	-2.157551848	0.2243062854
TGGT1_205470	2.373389037	-2.883597913	-3.786367384	-2.147251958	0.8276620594
TGGT1_265410	0.07563656325	-0.7530179713	-2.151369299	-2.145762155	0.7640045789
TGGT1_237520	-3.336722514	-1.918856166	-3.225832671	-2.134546891	0.8150879388
TGGT1_239250	-1.996276648	-4.24077122	-5.364031188	-2.126354908	0.7762562997
TGGT1_263440	-0.4375760167	-1.184440465	-2.699547396	-2.124043829	0.7438482979
TGGT1_216860	-2.583828018	-0.6913435014	-2.336742373	-2.122326482	0.8575824496
TGGT1_216260	-3.767830178	-2.520762933	-3.557574041	-2.120940757	0.8277676586
TGGT1_261030	-1.635039782	-2.980795557	-4.308800206	-2.11880758	0.650855405
TGGT1_283790	-1.242921065	-2.068512257	-3.806798318	-2.114718557	0.8598298425
TGGT1_232730	-1.072038963	0.06039088961	-1.949479777	-2.113892769	0.2769360993
TGGT1_256810	-1.981729321	-2.473113135	-3.786172334	-2.113338628	0.8137195576
TGGT1_252340	-2.023281633	-5.192225122	-5.394051269	-2.112250127	0.864946114
TGGT1_276900	-1.668519753	-0.03585005744	-2.425340897	-2.10997524	0.8031612844
TGGT1_231890	-1.941756731	-0.9229866172	-2.983497973	-2.097405194	0.5460212164
TGGT1_214910	-3.078752356	-2.251769925	-4.007864184	-2.087920622	0.6717001028
TGGT1_274070	0.2046557816	-4.240826555	-5.308390138	-2.084612046	0.893365495
TGGT1_309110	-1.544782853	-3.269430054	-5.230117965	-2.084524018	0.5925500947
TGGT1_251630	-0.6782767649	-1.786319794	-3.604511863	-2.080709693	0.733019253
TGGT1_207940	-1.174628958	-0.7888764149	-2.702565044	-2.071608061	0.650855405
TGGT1_229180	-2.824874605	-3.835195621	-4.065355175	-2.065933619	0.8878210861
TGGT1_202380	-0.6934876126	-2.214199498	-3.558602647	-2.063647876	0.802115228
TGGT1_270220	-0.2473873108	-2.662608811	-4.078482783	-2.060730136	0.8137195576
TGGT1_211060	-1.466022519	-4.632315369	-4.954713185	-2.059772724	0.8688469393
TGGT1_278050	-2.910188115	-3.609044252	-4.520257632	-2.057537229	0.8277676586
TGGT1_290460	-2.490092004	-4.010494812	-4.212320959	-2.056333857	0.8880492059
TGGT1_212780	-0.5818424529	-1.160178088	-2.2797298	-2.048592399	0.8692150422
TGGT1_250910	1.08828771	-1.571971574	-3.737442365	-2.04251029	0.4771070477
TGGT1_297840	-2.453361993	-4.256867887	-4.487027441	-2.033586443	0.8956038202
TGGT1_268250	-2.783852037	-3.422195954	-4.188118952	-2.026199498	0.8681594693
TGGT1_311150	-2.517531561	-3.669364887	-4.204264561	-2.023359481	0.8913511685
TGGT1_210750	-3.535287783	-2.291224345	-3.663667567	-2.022220552	0.8807922913
TGGT1_259570	-2.104176782	-4.603541484	-4.833701039	-2.017915735	0.8956038202
TGGT1_222000	-2.639265428	-4.29846316	-4.833362834	-2.014130378	0.8707215341
TGGT1_231150	-1.519932081	-3.482606945	-3.80500476	-2.005095609	0.9124634771
TGGT1_212930	-1.709326351	-3.728197547	-5.150542352	-2.000702285	0.6321940123
TGGT1_208990	-3.138684186	-1.84264514	-3.019703137	-2.00054939	0.8719054268
TGGT1_224060	0.2920153059	-2.406516288	-4.298807765	-1.999478752	0.3015018435
TGGT1_229920	-3.22751133	-3.095063215	-3.563041363	-1.996841919	0.8956038202
TGGT1_289190	-4.303618595	-0.8244562151	-2.154620296	-1.995571841	0.8062043485
TGGT1_267530	-2.677071168	0.1006271304	-2.175628926	-1.991834525	0.6884333006
TGGT1_300260	-3.724747921	-2.299205067	-3.79503004	-1.985916761	0.8565642681
TGGT1_314450	0.1613617688	-1.461569013	-3.219238273	-1.978352391	0.7060918662
TGGT1_239260	-2.684552192	-4.572126686	-4.773952833	-1.975188454	0.8844910189
TGGT1_237460	-1.901346149	-1.398440691	-3.676707416	-1.971742678	0.4326307098
TGGT1_265830	-1.724290242	-0.7007707815	-2.692493413	-1.969350563	0.3707333614
TGGT1_310180	-2.944354932	-3.786142798	-4.718934618	-1.968874398	0.8687758466
TGGT1_259720	-2.957600517	-3.113985031	-4.590520148	-1.968842942	0.8051190988
TGGT1_225810	-2.557472777	-2.995448712	-3.845274711	-1.968621883	0.8608165248
TGGT1_218920	1.77863949	-2.275142613	-3.367139526	-1.965970327	0.7946414579
TGGT1_272350	-2.172529117	-1.368669412	-3.139365166	-1.962448595	0.8180735428
TGGT1_226000	-3.948306536	-1.720079288	-3.062670418	-1.956708913	0.8608165248
TGGT1_225410	-1.250875377	-1.917692537	-3.691200762	-1.953220295	0.8727682642
TGGT1_316310	-2.644524553	-4.244672454	-4.446498601	-1.931003194	0.9000513561
TGGT1_279370	-1.025647663	-1.357463392	-3.274121096	-1.918712707	0.8031612844
TGGT1_279360	-0.03340684833	-2.335566564	-3.527499601	-1.918541555	0.802115228
TGGT1_225260	-3.488341452	-1.864713755	-3.255312232	-1.906597447	0.8363907166
TGGT1_259130	-3.627283646	-2.767998885	-3.588917936	-1.90514081	0.9014747535
TGGT1_295090	-0.1993570501	-0.2529667673	-2.24216514	-1.90053415	0.5458490573
TGGT1_233200	-3.920452441	-3.267919545	-3.817638361	-1.894666544	0.9244487414
TGGT1_271840	-3.280346406	-2.088821417	-3.366368269	-1.881134765	0.8608165248
TGGT1_213670	-1.527664686	-1.124135073	-3.20355628	-1.869357615	0.5888817876
TGGT1_244630	0.708238351	-1.40999789	-3.29521851	-1.868664985	0.7723580521
TGGT1_314730	-0.5996363413	-1.655468928	-3.500374611	-1.867232132	0.08018481177
TGGT1_230690	-0.3684163	-2.165322337	-3.347829786	-1.8672315	0.3937918603
TGGT1_297510	-1.192146177	-4.342694173	-5.555424443	-1.858381173	0.6292079
TGGT1_212950	-3.322272363	-3.363538225	-4.289554102	-1.856258317	0.8608165248
TGGT1_219280	-2.530815356	-2.146384612	-3.430740227	-1.850852673	0.8389035219
TGGT1_219550	0.9322660979	-3.183215786	-3.902227159	-1.843379035	0.8913511685
TGGT1_232980	-1.949597654	-0.3629172828	-1.707269135	-1.832856432	0.8148004987
TGGT1_306970	-0.4502924943	-2.73718617	-3.940730654	-1.832541756	0.8913511685
TGGT1_254140	-1.412270764	-1.217058614	-2.889347605	-1.824032879	0.8913511685
TGGT1_253490	-2.368556041	-1.132484157	-3.036437192	-1.820300791	0.8792997278
TGGT1_230990	-2.957412277	-2.30496913	-3.122890851	-1.812764089	0.8707215341
TGGT1_262450	0.334160293	-0.4465245162	-2.197656857	-1.811370861	0.3707333614
TGGT1_270380	-3.288429239	-2.735114647	-3.83906859	-1.803553563	0.9294959876
TGGT1_270800	-1.198075749	-1.438594863	-3.296712624	-1.803478215	0.2711793003
TGGT1_219700	-3.22865984	-1.567125873	-2.73179987	-1.797018591	0.7996918635
TGGT1_215070	-2.577952935	-3.606160006	-4.249933558	-1.788112208	0.8913511685
TGGT1_262910	-3.178069006	-2.681387604	-3.621020285	-1.780514267	0.8523822988
TGGT1_214230	-1.361945159	-1.174376393	-1.988148496	-1.778222343	0.9068588044
TGGT1_205040	1.175382546	-1.250256182	-2.993851476	-1.771758581	0.2711793003
TGGT1_231030	-3.498526139	-3.249013671	-3.942562558	-1.765056992	0.9142509141
TGGT1_239490	-2.182610009	-2.647479187	-3.642641921	-1.763871522	0.8996983526
TGGT1_298630	-2.400569188	-2.791755717	-4.146794945	-1.761016575	0.7666126716
TGGT1_230520	-0.4667132291	-0.9238366855	-2.631183901	-1.757947683	0.1025641023
TGGT1_320220	-2.451546245	-2.196697621	-3.234956105	-1.753476593	0.8719745872
TGGT1_320160A	-2.622572927	-1.774768613	-2.854512267	-1.750776132	0.8929625475
TGGT1_257980	-0.8188728237	-3.341776151	-4.598015855	-1.74979622	0.8277676586
TGGT1_249620	-2.563523957	-1.205311698	-2.689236231	-1.741866485	0.7859306197
TGGT1_201700	-2.366122804	0.9839253601	-0.6433219399	-1.738681748	0.7243866524
TGGT1_220930	-0.1668802096	-1.286497898	-2.843557267	-1.737848556	0.7488229246
TGGT1_305450	-0.2705889062	-1.071019765	-2.973259862	-1.729401276	0.6967375738
TGGT1_204310	-0.5224057348	-5.142472099	-5.990482208	-1.728104927	0.8608165248
TGGT1_227970	-1.710457574	-3.061393303	-4.319662417	-1.727481174	0.7563713739
TGGT1_241860	-0.7307457469	-0.7726910935	-2.367576829	-1.720063295	0.8608165248
TGGT1_216670	-0.2799486139	-1.613980854	-3.509511874	-1.712431031	0.7996918635
TGGT1_247730	-0.6150791274	-0.5317781534	-2.237978671	-1.711987792	0.2628960323
TGGT1_258050	-0.5577313105	-1.946068103	-3.05141498	-1.7069759	0.6999906156
TGGT1_263260	-1.824070126	-0.8706730005	-2.48216606	-1.703764566	0.5290202694
TGGT1_278990	-0.5247848377	0.08398263881	-1.543195341	-1.699196921	0.2846127206
TGGT1_286520	1.907728919	-2.43077902	-4.046731801	-1.698246387	0.6884333006
TGGT1_314100	0.1969699951	-1.784817462	-3.257396681	-1.696867356	0.6640705563
TGGT1_263610	-0.8869950057	-0.8329428777	-2.315659833	-1.693707354	0.6972612485
TGGT1_290180	-0.1558179119	-1.660468311	-2.742881445	-1.687411229	0.8494370829
TGGT1_230870	-2.680388133	-2.332591571	-3.607408735	-1.686818108	0.9264551665
TGGT1_207680	-1.52479979	-1.707794864	-3.546687976	-1.68575977	0.7723580521
TGGT1_267350	-0.4142210101	-1.60895531	-2.93282697	-1.684350031	0.8144838184
TGGT1_235880	-0.3023236495	-0.6352659525	-2.248000307	-1.6800587	0.1369870648
TGGT1_231170	-3.73731775	-1.420309933	-2.526900399	-1.674762191	0.833372106
TGGT1_263190	0.01064021303	-1.403138599	-3.238468032	-1.672526966	0.1235333166
TGGT1_224090	-1.590556746	-0.2455758902	-2.039473821	-1.668546259	0.1945735131
TGGT1_307770	3.285344185	-2.6788273	-3.392545064	-1.663476809	0.8792997278
TGGT1_310470	-2.636800459	-4.289423822	-4.791770295	-1.643577556	0.8946258811
TGGT1_223485	-1.752516646	-1.337162165	-3.188403284	-1.642504825	0.6488066743
TGGT1_278850	-2.938828798	-2.26330118	-3.584743331	-1.641707548	0.8484253398
TGGT1_242840	-1.568471756	-3.511280173	-4.476305249	-1.638303482	0.9142509141
TGGT1_280600	-2.666871325	-1.79195367	-3.109457909	-1.630504361	0.8586418571
TGGT1_251570A	-3.631844129	-2.929412398	-3.547583102	-1.628414458	0.9142509141
TGGT1_264040	-1.962622686	-0.9352306344	-3.104069587	-1.62184395	0.557817776
TGGT1_268580	-1.750916831	-3.380684979	-4.724113376	-1.618060466	0.7640227071
TGGT1_269450	-2.65519694	-2.024664552	-2.961042308	-1.614827949	0.8608165248
TGGT1_285272	-2.327861552	-0.9017641006	-2.385330704	-1.614247327	0.7796198152
TGGT1_240600	-1.431647657	-2.225809295	-3.261761022	-1.613333212	0.8608165248
TGGT1_236630	-0.3752993507	-1.720167245	-3.383755586	-1.608900507	0.4493665698
TGGT1_209260	-3.20509891	-2.979692248	-3.572953663	-1.604214358	0.9124634771
TGGT1_279320	-0.961032639	-0.2736880735	-1.853405826	-1.603917824	0.465094798
TGGT1_210778	-0.7946426042	-1.120164395	-2.673173516	-1.603490832	0.6134256648
TGGT1_253060	-4.136166602	-1.573947232	-2.689112486	-1.599979121	0.8681594693
TGGT1_222150	-0.6581591107	0.04415771333	-1.270725951	-1.598744056	0.8234603607
TGGT1_312260	-2.398563619	-0.2395999995	-1.568244612	-1.596690535	0.8397122018
TGGT1_312618	-2.692014984	-0.6403932282	-2.302989398	-1.594209742	0.8277676586
TGGT1_291890	-0.7949022757	-3.163419309	-4.560719148	-1.591872221	0.5802643332
TGGT1_263785	-1.433693899	-1.065694807	-2.589651151	-1.591867576	0.6547322027
TGGT1_275490	-4.197386443	-1.865451611	-2.936494727	-1.590176664	0.8608165248
TGGT1_316730	-2.869448759	-1.636808179	-2.902900233	-1.580675533	0.9062739928
TGGT1_310350	-0.9192300033	-1.677765684	-3.81856649	-1.570313982	0.799439742
TGGT1_291670	-1.501913127	-4.546102909	-5.079609092	-1.564776489	0.8180735428
TGGT1_318160	-2.323633419	-0.4161925506	-1.904193393	-1.564541692	0.8327803925
TGGT1_206500	-1.488421455	-0.4321818872	-1.801964941	-1.560608311	0.8277676586
TGGT1_247580	-1.168528945	-1.298677234	-3.154638636	-1.556627083	0.2656282506
TGGT1_223270	-1.234302484	-2.435795555	-3.483845225	-1.551833677	0.8565642681
TGGT1_311810	-3.546873366	-1.535274842	-2.708769379	-1.550430799	0.8608165248
TGGT1_211330	-2.120858184	-3.731338384	-4.796506837	-1.546390028	0.7989277703
TGGT1_273815	-3.87969701	-1.276741247	-2.34470536	-1.544571608	0.799439742
TGGT1_314270	-0.6827110873	-2.096851614	-3.67849689	-1.542571466	0.5579540354
TGGT1_217620	-0.6424393269	-4.493116152	-5.297595142	-1.540350902	0.9110407599
TGGT1_205440	-2.986220364	-1.590350606	-2.591680624	-1.537494157	0.8726676205
TGGT1_258540	-2.462285457	-1.706795004	-3.046623028	-1.531422788	0.8180735428
TGGT1_257800	-3.549441219	-2.744967787	-3.688017188	-1.527156055	0.8913511685
TGGT1_215100	-0.3983718823	-1.902950212	-3.05093259	-1.526420762	0.8389035219
TGGT1_278250	-3.154229486	-3.071108109	-3.817306139	-1.526139725	0.8956038202
TGGT1_205190	-1.70404048	-0.8666791333	-2.521444458	-1.516223298	0.8150879388
TGGT1_248300	-1.278687602	-2.692209777	-3.774418506	-1.505905835	0.9515656872
TGGT1_232440	0.6265315348	0.2078604922	-1.28900569	-1.50234639	0.2710395579
TGGT1_295000	0.6145026117	-3.773162972	-4.345741184	-1.501477101	0.9035777243
TGGT1_225450	0.8032970466	0.1528477928	-1.433477691	-1.500565044	0.1880044955
TGGT1_320140	-2.661226223	-3.933270352	-4.275507072	-1.49979481	0.9181892605
TGGT1_289710	-3.332602957	-2.666915099	-3.556787216	-1.490956082	0.8692150422
TGGT1_247030	-0.145295132	-1.42360745	-2.990839081	-1.48928642	0.2488273936
TGGT1_261010	-1.694986206	-2.95539683	-4.342533143	-1.488337855	0.8647903507
TGGT1_214590	-2.362127451	-2.466005938	-2.985440033	-1.482495537	0.9142509141
TGGT1_213770	-2.997532129	-2.704371247	-3.247142401	-1.481725121	0.9294128032
TGGT1_227300	-0.6301692381	-2.263414071	-3.317198162	-1.477061586	0.8051190988
TGGT1_212260	-0.9305888431	-3.083586116	-3.731289984	-1.475912288	0.9510832928
TGGT1_209000	-2.396431798	-0.857312427	-2.571268941	-1.471834957	0.8944125921
TGGT1_280730	-2.805328233	-4.363909403	-4.706146123	-1.469989852	0.9180755241
TGGT1_231100	-0.5572626166	-1.756981765	-3.794959325	-1.469664767	0.7248015213
TGGT1_222660	-3.265051117	-1.234517008	-2.135272206	-1.468030965	0.8389035219
TGGT1_289980	-0.4300665672	-0.4074000175	-1.540228063	-1.466870608	0.4200165582
TGGT1_284540	-3.337306736	-2.195458437	-2.810030539	-1.466295875	0.9139265545
TGGT1_257110	-2.319202089	-3.014092491	-4.358284979	-1.46191472	0.8276620594
TGGT1_245590A	-0.5349214428	-1.74011615	-3.053763872	-1.459968746	0.7796198152
TGGT1_210270	-2.17445874	-1.599350672	-2.542830961	-1.459857963	0.8878210861
TGGT1_202880	-1.944511986	-3.437363703	-4.343498541	-1.457667174	0.8978012075
TGGT1_202810	-1.385253429	-0.5713232068	-1.807479285	-1.455579669	0.5998943862
TGGT1_318400	-0.5156470889	-2.239389729	-3.199116366	-1.455389234	0.8327803925
TGGT1_249850	-0.8519049991	-1.048816201	-2.236526325	-1.45380564	0.8137195576
TGGT1_260650	-0.2163207333	-0.3632619489	-1.833079988	-1.451624762	0.2750637952
TGGT1_243540	-4.575643268	-1.925434459	-2.532352129	-1.448220616	0.9142509141
TGGT1_238880	-2.206873241	-1.966926341	-2.442335447	-1.446491004	0.9142483138
TGGT1_295050	-1.806988457	0.03639729049	-1.886365823	-1.433854442	0.8234603607
TGGT1_282150	-0.224603333	-2.622190581	-3.557702688	-1.43273736	0.8277676586
TGGT1_269150	-1.059644043	0.2187251715	-1.211037444	-1.429637559	0.1286815985
TGGT1_258110	-3.348385472	-1.973163293	-2.950615451	-1.429382056	0.8608165248
TGGT1_211450	-1.30108739	-3.95084402	-4.467082188	-1.423163898	0.9294959876
TGGT1_221170	-0.7384556716	-1.698139716	-2.946588559	-1.422653775	0.5844950761
TGGT1_211420	-2.877926574	-0.4282285787	-1.713286772	-1.421862874	0.8707215341
TGGT1_248880	-3.227326895	0.02266428237	-1.788009844	-1.421112003	0.8608165248
TGGT1_310720A	-2.973214021	-2.920046238	-3.756879676	-1.419038637	0.9014109058
TGGT1_225240	-3.134875458	-3.776529632	-4.292767801	-1.418360452	0.9142509141
TGGT1_254910	-1.304793987	-0.1659257992	-1.491131757	-1.417976173	0.8093628609
TGGT1_259640	-0.8791909558	-0.3943635009	-2.230556883	-1.413386889	0.8613185652
TGGT1_293570	-3.592577644	-1.834074213	-2.417941808	-1.412858151	0.9149334194
TGGT1_297970	0.2127032346	0.6860610716	-0.7165519996	-1.41092281	0.0615382084
TGGT1_249690	-1.276829314	-1.368486766	-2.740026884	-1.403807004	0.8137195576
TGGT1_215920	-1.631236815	-0.4350059667	-1.966019465	-1.400214807	0.7079390037
TGGT1_285530	-2.078296277	-1.279373131	-2.545526491	-1.397983962	0.8624201447
TGGT1_242625	-1.248209182	-2.761166344	-3.565684072	-1.395974828	0.9074357766
TGGT1_297925	-3.809857468	-3.759157878	-4.265638541	-1.394362749	0.9142509141
TGGT1_201210	-2.409881714	-0.1650170065	-1.863150236	-1.3902292	0.9124858162
TGGT1_232380	-2.109199332	-1.997163892	-3.051744093	-1.386909653	0.9031582712
TGGT1_207980	-3.593070206	-2.297613178	-3.136143135	-1.386275034	0.9102600025
TGGT1_299040	-3.818152245	-1.957796664	-2.905222794	-1.381284211	0.9128366655
TGGT1_217740	-1.816863052	-1.064961349	-3.117121994	-1.380607327	0.850335294
TGGT1_266366	-1.217862034	-1.443945803	-2.784263944	-1.374128147	0.8509797417
TGGT1_306670	-3.445143542	-2.676884044	-3.520438147	-1.368994645	0.8913511685
TGGT1_263633	-1.243391419	-2.084553735	-2.104908057	-1.367621822	0.9752298402
TGGT1_289550	-2.174529594	-1.075650314	-2.55175914	-1.366872572	0.9202013117
TGGT1_216620	-2.494573529	-3.075346245	-3.671721587	-1.364885687	0.9110407599
