gene_id,proposed,cluster,cluster_training_support,cluster_training_probability,evidence_status,nested_cv_precision,nested_cv_recall,nested_cv_f1
TGME49_207005,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_207015,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_253550,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_278290,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_278420,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_278320,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_278430,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_243190,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_210320,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_210330,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_266340,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_228420,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_251940,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_315370,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_238220,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_315390,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_229230,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_263350,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_291910,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_254890,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_258220,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_258810,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_239090,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_255200,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_230470,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_216965,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_225413,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_229240,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_283530,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_249960,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_237490,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_255620,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_316420,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_292250,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_296640,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_251750,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_268270,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_229270,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_234400,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_271040,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_267045,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_229910,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_285350,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_206560,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_238480,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_238470,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_238460,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_238500,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_283460,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_238850,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_295600,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_297680,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_320560,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_315330,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_292275,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_278790,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_254590,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_239550,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
