target,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,seed,n_genes,n_features,n_clusters,noise_frac,mean_f1,best_f1,best_label,n_labels_scored,n_labels_recovered
stage_enriched_derived,fitness_screens+protein_features+interactions,median,rank,15,0.25,25,42,3000,25,2,0.0,0.5340332036640144,0.6303162486368593,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features+interactions,median,rank,50,0.25,25,42,3000,25,2,0.0,0.5340332036640144,0.6303162486368593,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features+interactions,median,rank,15,0.25,60,42,3000,25,2,0.0,0.5340332036640144,0.6303162486368593,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features+interactions,median,rank,50,0.25,60,42,3000,25,2,0.0,0.5340332036640144,0.6303162486368593,oocyst,3,1
stage_enriched_derived,published_screens+protein_features,median,rank,50,0.0,25,42,3000,25,14,0.07233333333333333,0.5338981300645922,0.641552511415525,oocyst,3,1
stage_enriched_derived,published_screens+protein_features,median,rank,50,0.0,25,42,3000,25,14,0.07233333333333333,0.5338981300645922,0.641552511415525,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens+interactions,median,rank,15,0.0,60,42,3000,30,6,0.024666666666666667,0.5335434621949668,0.6358511837655016,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens,median,rank,50,0.0,60,42,3000,26,8,0.45266666666666666,0.532581592663157,0.5859030837004405,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens,median,rank,50,0.0,60,42,3000,26,8,0.45266666666666666,0.532581592663157,0.5859030837004405,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,60,42,3000,39,4,0.11766666666666667,0.5322004269904149,0.6251556662515567,oocyst,3,1
stage_enriched_derived,fitness_screens+published_screens+protein_features,median,rank,15,0.25,60,42,3000,33,2,0.017666666666666667,0.5308722502099931,0.6263982102908278,oocyst,3,1
stage_enriched_derived,expression_raw+protein_features+interactions,median,rank,50,0.0,60,42,3000,35,2,0.0,0.5307652775688932,0.6281352235550709,oocyst,3,1
stage_enriched_derived,expression_raw+protein_features+interactions,median,rank,50,0.25,25,42,3000,35,2,0.0,0.5307652775688932,0.6281352235550709,oocyst,3,1
stage_enriched_derived,expression_raw+protein_features+interactions,median,rank,50,0.25,60,42,3000,35,2,0.0,0.5307652775688932,0.6281352235550709,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens+interactions,median,rank,15,0.0,25,42,3000,30,8,0.035666666666666666,0.5294975500811211,0.632286995515695,oocyst,3,1
stage_enriched_derived,fitness_screens+published_screens+protein_features,median,rank,50,0.25,60,42,3000,33,2,0.012666666666666666,0.5290304525220246,0.623608017817372,oocyst,3,1
stage_enriched_derived,published_screens+protein_features,median,rank,50,0.25,60,42,3000,25,2,0.006666666666666667,0.528187468610342,0.6223698781838316,oocyst,3,1
stage_enriched_derived,published_screens+protein_features,median,rank,50,0.25,60,42,3000,25,2,0.006666666666666667,0.528187468610342,0.6223698781838316,oocyst,3,1
