label,cluster,n_label,n_in_cluster,precision,recall,f1,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,target
endomembrane vesicles,1,34,34,0.004583445672688056,1.0,0.009125067096081588,expression_raw,median,rank,15,0.0,25,compartment
rhoptries 2,1,52,52,0.00700997573469938,1.0,0.01392235609103079,expression_raw,median,rank,15,0.0,25,compartment
40S ribosome,1,28,28,0.0037746023186842814,1.0,0.007520816545796401,expression_raw,median,rank,15,0.0,25,compartment
19S proteasome,1,17,17,0.002291722836344028,1.0,0.004572965702757229,expression_raw,median,rank,15,0.0,25,compartment
ER 2,1,17,17,0.002291722836344028,1.0,0.004572965702757229,expression_raw,median,rank,15,0.0,25,compartment
PM - peripheral 1,1,49,48,0.006470746832030197,0.9795918367346939,0.012856568903173965,expression_raw,median,rank,15,0.0,25,compartment
60S ribosome,1,40,40,0.005392289026691831,1.0,0.010726736390453205,expression_raw,median,rank,15,0.0,25,compartment
nucleus - chromatin,0,769,769,0.0959930096117838,1.0,0.17517084282460135,expression_raw,median,rank,15,0.0,60,compartment
dense granules,0,193,193,0.024091873673698666,1.0,0.047050219405168216,expression_raw,median,rank,15,0.0,60,compartment
ER,0,248,248,0.030957433528897765,1.0,0.060055696815595104,expression_raw,median,rank,15,0.0,60,compartment
Golgi,0,153,153,0.019098739233553864,1.0,0.03748162665360118,expression_raw,median,rank,15,0.0,60,compartment
cytosol,0,599,599,0.0747721882411684,1.0,0.13914053426248546,expression_raw,median,rank,15,0.0,60,compartment
micronemes,0,56,56,0.006990388216202722,1.0,0.013883723813065576,expression_raw,median,rank,15,0.0,60,compartment
apicoplast,0,167,166,0.020721507926600925,0.9940119760479041,0.040596722915138175,expression_raw,median,rank,15,0.0,60,compartment
nucleus - non-chromatin,0,461,461,0.05754587442266883,1.0,0.10882908404154862,expression_raw,median,rank,15,0.0,60,compartment
PM - peripheral 2,0,44,44,0.005492447884159281,1.0,0.010924891371818745,expression_raw,median,rank,15,0.0,60,compartment
apical 1,0,59,59,0.007364873299213581,1.0,0.014622057001239157,expression_raw,median,rank,15,0.0,60,compartment
IMC,0,96,96,0.011983522656347521,1.0,0.023683236709016894,expression_raw,median,rank,15,0.0,60,compartment
rhoptries 1,0,71,71,0.008862813631257021,1.0,0.01756990843850532,expression_raw,median,rank,15,0.0,60,compartment
PM - integral,0,135,135,0.016851828735488704,1.0,0.03314510189049841,expression_raw,median,rank,15,0.0,60,compartment
mitochondrion - soluble,0,274,274,0.03420297091499189,1.0,0.06614363307181655,expression_raw,median,rank,15,0.0,60,compartment
apical 2,0,17,17,0.0021220821370615405,1.0,0.004235176880916791,expression_raw,median,rank,15,0.0,60,compartment
