label,cluster,n_label,n_in_cluster,precision,recall,f1,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,target
incidental,2,1678,1301,0.2215222203303252,0.7753277711561383,0.3445901205138392,fitness_screens+published_screens+interactions,median,rank,50,0.25,60,attention_depth
substantive,3,434,86,0.08625877632898696,0.19815668202764977,0.12019566736547868,fitness_screens+published_screens+interactions,median,rank,50,0.25,60,attention_depth
focal,1,264,25,0.08169934640522876,0.0946969696969697,0.08771929824561403,fitness_screens+published_screens+interactions,median,rank,50,0.25,60,attention_depth
incidental,7,1749,519,0.25060357315306614,0.2967409948542024,0.27172774869109945,fitness_screens+protein_features+interactions,median,rank,15,0.0,25,attention_depth
substantive,11,445,45,0.12096774193548387,0.10112359550561797,0.11015911872705018,fitness_screens+protein_features+interactions,median,rank,15,0.0,25,attention_depth
focal,9,269,34,0.08095238095238096,0.12639405204460966,0.09869375907111755,fitness_screens+protein_features+interactions,median,rank,15,0.0,25,attention_depth
incidental,2,1714,519,0.25072463768115943,0.30280046674445743,0.2743128964059197,fitness_screens+protein_features+interactions,median,rank,15,0.0,60,attention_depth
substantive,7,429,46,0.11645569620253164,0.10722610722610723,0.11165048543689321,fitness_screens+protein_features+interactions,median,rank,15,0.0,60,attention_depth
focal,7,259,31,0.07848101265822785,0.11969111969111969,0.0948012232415902,fitness_screens+protein_features+interactions,median,rank,15,0.0,60,attention_depth
incidental,0,1811,853,0.24674573329476424,0.4710104914411927,0.32384206529992404,fitness_screens+protein_features+interactions,median,rank,15,0.25,25,attention_depth
substantive,0,460,205,0.05929997107318484,0.44565217391304346,0.10467194281337758,fitness_screens+protein_features+interactions,median,rank,15,0.25,25,attention_depth
focal,0,286,130,0.03760485970494649,0.45454545454545453,0.06946299759551162,fitness_screens+protein_features+interactions,median,rank,15,0.25,25,attention_depth
incidental,0,1816,853,0.24674573329476424,0.4697136563876652,0.32353498956950505,fitness_screens+protein_features+interactions,median,rank,15,0.25,60,attention_depth
substantive,0,464,205,0.05929997107318484,0.4418103448275862,0.10456516194848252,fitness_screens+protein_features+interactions,median,rank,15,0.25,60,attention_depth
focal,0,286,130,0.03760485970494649,0.45454545454545453,0.06946299759551162,fitness_screens+protein_features+interactions,median,rank,15,0.25,60,attention_depth
incidental,10,1594,511,0.2490253411306043,0.3205771643663739,0.2803071859572134,fitness_screens+protein_features+interactions,median,rank,50,0.0,25,attention_depth
substantive,0,409,51,0.12781954887218044,0.12469437652811736,0.1262376237623762,fitness_screens+protein_features+interactions,median,rank,50,0.0,25,attention_depth
focal,0,249,31,0.07769423558897243,0.12449799196787148,0.095679012345679,fitness_screens+protein_features+interactions,median,rank,50,0.0,25,attention_depth
incidental,7,1606,511,0.2490253411306043,0.3181818181818182,0.2793876435210498,fitness_screens+protein_features+interactions,median,rank,50,0.0,60,attention_depth
substantive,0,404,51,0.12781954887218044,0.12623762376237624,0.12702366127023662,fitness_screens+protein_features+interactions,median,rank,50,0.0,60,attention_depth
focal,0,231,31,0.07769423558897243,0.1341991341991342,0.09841269841269841,fitness_screens+protein_features+interactions,median,rank,50,0.0,60,attention_depth
incidental,1,1816,958,0.24143145161290322,0.5275330396475771,0.3312586445366528,fitness_screens+protein_features+interactions,median,rank,50,0.25,25,attention_depth
