target,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,seed,n_genes,n_features,n_clusters,noise_frac,n_excluded,excluded,mean_f1,best_f1,best_label,n_labels_scored,n_labels_recovered
compartment,expression_raw+published_screens+interactions,median,rank,50,0.0,60,42,8140,34,12,0.05749385749385749,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14088965114251042,0.2467889908256881,nucleus - chromatin,24,0
compartment,expression_summary+interactions,median,rank,50,0.0,25,42,8140,8,36,0.10503685503685503,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1407475262893167,0.24782608695652172,cytosol,23,0
compartment,protein_features+interactions,median,rank,50,0.25,25,42,8140,17,73,0.12186732186732187,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1406486148618926,0.37362637362637363,PM - peripheral 1,23,0
compartment,expression_raw+published_screens+interactions,median,rank,50,0.0,25,42,8140,34,21,0.058722358722358724,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1404989612126342,0.24655647382920107,nucleus - chromatin,24,0
compartment,expression_raw+interactions,median,rank,50,0.0,25,42,8140,22,24,0.07235872235872236,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1402747074957577,0.24249068186801143,nucleus - chromatin,24,0
compartment,expression_raw+fitness_screens+published_screens,median,rank,50,0.25,60,42,8140,38,9,0.363022113022113,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14024284520703967,0.23374671176249529,nucleus - chromatin,21,0
compartment,expression_raw+published_screens+interactions,median,rank,15,0.0,60,42,8140,34,13,0.04447174447174447,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14012903884235803,0.24500232450023246,nucleus - chromatin,24,0
compartment,fitness_screens+published_screens+protein_features,median,rank,15,0.0,60,42,8140,33,5,0.005036855036855037,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13951765090517526,0.24090714591356435,nucleus - chromatin,24,0
compartment,expression_summary+fitness_screens,median,rank,50,0.0,25,42,8140,12,45,0.46425061425061426,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1391108100550401,0.25,60S ribosome,19,0
compartment,protein_features,median,rank,50,0.0,25,42,8140,13,88,0.10995085995085994,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13885947732697812,0.4594594594594595,40S ribosome,23,0
compartment,fitness_screens+protein_features,median,rank,50,0.0,60,42,8140,21,5,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13816123648358158,0.3157894736842105,PM - peripheral 1,24,0
compartment,expression_raw+published_screens+interactions,median,rank,15,0.0,25,42,8140,34,23,0.055896805896805894,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13814629479401588,0.24483159117305456,nucleus - chromatin,24,0
compartment,expression_summary+published_screens+interactions,median,rank,50,0.0,60,42,8140,20,8,0.006633906633906634,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13809804859210723,0.247045191193511,nucleus - chromatin,24,0
compartment,fitness_screens+protein_features,median,rank,15,0.0,60,42,8140,21,5,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13804803120954023,0.31451612903225806,PM - peripheral 1,24,0
compartment,expression_summary+fitness_screens+interactions,median,rank,15,0.0,60,42,8140,16,7,0.03230958230958231,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1380117606390243,0.24709509129713067,nucleus - chromatin,23,0
compartment,expression_raw+fitness_screens+interactions,median,rank,15,0.0,60,42,8140,30,9,0.008476658476658476,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13776468624893773,0.2460757156048015,nucleus - chromatin,24,0
compartment,protein_features,median,rank,15,0.25,25,42,8140,13,44,0.059336609336609336,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13764549958088607,0.4814814814814815,PM - peripheral 1,23,0
compartment,fitness_screens+protein_features,median,rank,50,0.0,25,42,8140,21,26,0.12235872235872236,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13729981331861466,0.3183673469387755,PM - peripheral 1,22,0
compartment,protein_features+interactions,median,rank,15,0.0,60,42,8140,17,41,0.050737100737100735,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13705212546639647,0.2081977878985036,nucleus - chromatin,23,0
compartment,expression_raw+fitness_screens+interactions,median,rank,50,0.0,60,42,8140,30,7,0.016707616707616706,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13588622588567417,0.24100087796312555,nucleus - chromatin,24,0
compartment,expression_summary+protein_features+interactions,median,rank,15,0.0,25,42,8140,21,62,0.192014742014742,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13563185368636374,0.34782608695652173,PM - peripheral 1,23,0
compartment,published_screens+protein_features,median,rank,50,0.25,60,42,8140,25,3,0.005651105651105651,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1353717385905101,0.24260738182603067,nucleus - chromatin,24,0
compartment,protein_features,median,rank,50,0.25,60,42,8140,13,17,0.018796068796068797,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13470098726855334,0.3275862068965517,PM - peripheral 1,24,0
compartment,expression_summary+interactions,median,rank,15,0.0,25,42,8140,8,53,0.13562653562653562,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13453202135584896,0.25,40S ribosome,23,0
compartment,protein_features,median,rank,15,0.0,25,42,8140,13,89,0.0812039312039312,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13209642499623053,0.4406779661016949,40S ribosome,24,0
compartment,fitness_screens+published_screens+interactions,median,rank,50,0.0,25,42,8140,24,23,0.06732186732186732,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1311218056951339,0.25531914893617025,60S ribosome,23,0
compartment,protein_features+interactions,median,rank,15,0.25,60,42,8140,17,19,0.009950859950859951,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13021476984518565,0.26010101010101017,nucleus - chromatin,24,0
compartment,expression_summary+interactions,median,rank,15,0.0,60,42,8140,8,7,0.0052825552825552825,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12968990867400587,0.23764961915125135,nucleus - chromatin,24,0
compartment,expression_raw+interactions,median,rank,50,0.0,60,42,8140,22,7,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12946776487923622,0.24132664193759548,nucleus - chromatin,24,0
compartment,published_screens+interactions,median,rank,15,0.0,25,42,8140,16,66,0.1554054054054054,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12931621480733538,0.28571428571428575,60S ribosome,22,0
compartment,fitness_screens+interactions,median,rank,15,0.0,60,42,8140,12,9,0.023955773955773956,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12914342461436285,0.24090006618133686,nucleus - chromatin,24,0
compartment,fitness_screens+published_screens+interactions,median,rank,15,0.25,60,42,8140,24,10,0.06535626535626536,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12897259627249463,0.245984598459846,nucleus - chromatin,24,0
compartment,fitness_screens+interactions,median,rank,15,0.0,25,42,8140,12,16,0.013882063882063882,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12880109041584892,0.24063464081092995,nucleus - chromatin,24,0
compartment,published_screens+interactions,median,rank,50,0.0,25,42,8140,16,55,0.20847665847665847,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1286556648848069,0.24024024024024024,cytosol,23,0
compartment,expression_summary+interactions,median,rank,50,0.0,60,42,8140,8,6,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12860061337956208,0.23621381787449822,nucleus - chromatin,24,0
compartment,published_screens+interactions,median,rank,50,0.0,60,42,8140,16,11,0.007371007371007371,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1284981968977862,0.24202708606378334,nucleus - chromatin,24,0
compartment,expression_summary+fitness_screens+interactions,median,rank,50,0.25,60,42,8140,16,4,0.1038083538083538,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12792166271658956,0.23103057757644396,cytosol,22,0
compartment,published_screens+interactions,median,rank,50,0.25,25,42,8140,16,10,0.013882063882063882,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1279081485661989,0.24210293792798762,nucleus - chromatin,24,0
compartment,published_screens+interactions,median,rank,50,0.25,60,42,8140,16,7,0.009582309582309583,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12788869706453773,0.2381666309702292,nucleus - chromatin,24,0
compartment,fitness_screens+published_screens+interactions,median,rank,15,0.0,25,42,8140,24,20,0.007125307125307125,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12726518740847403,0.24033790918690603,nucleus - chromatin,24,0
compartment,published_screens+interactions,median,rank,15,0.25,60,42,8140,16,9,0.014127764127764128,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1270907730437133,0.23468950749464668,nucleus - chromatin,24,0
compartment,fitness_screens+published_screens+interactions,median,rank,50,0.25,25,42,8140,24,15,0.09361179361179361,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12699723185983142,0.24943207632894138,nucleus - chromatin,23,0
compartment,fitness_screens+published_screens+interactions,median,rank,15,0.25,25,42,8140,24,15,0.025552825552825554,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12688894234907933,0.24207369323050557,nucleus - chromatin,24,0
compartment,fitness_screens+interactions,median,rank,50,0.0,25,42,8140,12,10,0.0022113022113022115,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12667532693047456,0.24145299145299146,nucleus - chromatin,24,0
compartment,expression_raw+protein_features,median,rank,15,0.25,60,42,8140,31,3,0.009582309582309583,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12663010059123636,0.244311377245509,nucleus - chromatin,24,0
compartment,published_screens+interactions,median,rank,15,0.25,25,42,8140,16,10,0.002457002457002457,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1266204072906742,0.23401996177532383,nucleus - chromatin,24,0
compartment,fitness_screens+published_screens+interactions,median,rank,15,0.0,60,42,8140,24,10,0.007248157248157248,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12600319484242045,0.24028716216216217,nucleus - chromatin,24,0
compartment,fitness_screens+interactions,median,rank,50,0.0,60,42,8140,12,7,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1256558224870537,0.23896981211737386,nucleus - chromatin,24,0
compartment,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,25,42,8140,39,3,0.0025798525798525797,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1255064228085595,0.2444973230220107,nucleus - chromatin,24,0
compartment,expression_raw+fitness_screens+interactions,median,rank,15,0.25,25,42,8140,30,5,0.029361179361179362,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12290706384485095,0.23214285714285715,cytosol,24,0
compartment,expression_summary+protein_features+interactions,median,rank,50,0.25,25,42,8140,21,12,0.06855036855036856,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12070662060794624,0.2542274052478134,nucleus - chromatin,24,0
compartment,expression_summary+interactions,median,rank,15,0.25,60,42,8140,8,6,0.008722358722358723,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11802526154533421,0.23458038422649138,cytosol,24,0
compartment,expression_summary+interactions,median,rank,15,0.25,25,42,8140,8,7,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1173824176910545,0.2338709677419355,cytosol,24,0
compartment,interactions,median,rank,15,0.0,60,42,8140,4,48,0.09557739557739557,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1169881961035262,0.22342733188720174,cytosol,24,0
compartment,expression_raw+interactions,median,rank,15,0.25,60,42,8140,22,5,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11666485495387019,0.23255813953488375,cytosol,24,0
compartment,expression_raw+interactions,median,rank,15,0.25,25,42,8140,22,5,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11666485495387019,0.23255813953488375,cytosol,24,0
compartment,expression_summary+expression_raw+fitness_screens,median,rank,50,0.0,60,42,8140,30,7,0.11056511056511056,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11651690564177539,0.22029165373875273,nucleus - chromatin,24,0
compartment,expression_summary+published_screens,median,rank,15,0.0,60,42,8140,16,3,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11584952489335201,0.21909143185738927,cytosol,24,0
compartment,protein_features+interactions,median,rank,50,0.0,25,42,8140,17,100,0.12653562653562653,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11560610986463785,0.3655913978494624,PM - peripheral 1,22,0
compartment,expression_summary+expression_raw+interactions,median,rank,15,0.25,25,42,8140,26,4,0.007862407862407862,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11559714340061586,0.23628691983122363,cytosol,24,0
compartment,interactions,median,rank,15,0.25,60,42,8140,4,38,0.08955773955773956,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11544154118727305,0.2136089577950043,cytosol,24,0
compartment,expression_summary+interactions,median,rank,50,0.25,60,42,8140,8,4,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11461421405647204,0.23408624229979466,cytosol,24,0
compartment,expression_summary+interactions,median,rank,50,0.25,25,42,8140,8,4,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11461421405647204,0.23408624229979466,cytosol,24,0
compartment,expression_summary+expression_raw+published_screens,median,rank,50,0.25,60,42,8140,34,6,0.22923832923832924,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11404718474735762,0.2158465387823186,nucleus - chromatin,23,0
compartment,interactions,median,rank,50,0.25,60,42,8140,4,35,0.023464373464373463,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11372811904289908,0.22699386503067484,cytosol,24,0
compartment,fitness_screens+protein_features+interactions,median,rank,15,0.25,25,42,8140,25,6,0.002457002457002457,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11372660235287335,0.2529606821411653,nucleus - chromatin,24,0
compartment,expression_summary+fitness_screens+protein_features,median,rank,50,0.25,60,42,8140,25,2,0.04275184275184275,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11292867254136073,0.21595871377530768,nucleus - chromatin,24,0
compartment,fitness_screens+published_screens+interactions,median,rank,50,0.25,60,42,8140,24,4,0.08378378378378379,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1128871820496572,0.19621498864496592,nucleus - chromatin,24,0
compartment,fitness_screens+protein_features+interactions,median,rank,15,0.25,60,42,8140,25,3,0.0006142506142506142,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11286962428825614,0.252721249408424,nucleus - chromatin,24,0
compartment,published_screens+protein_features+interactions,median,rank,50,0.25,25,42,8140,29,4,0.0011056511056511057,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11278967227487412,0.25225653206650833,nucleus - chromatin,24,0
compartment,expression_summary+fitness_screens+interactions,median,rank,50,0.0,60,42,8140,16,3,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11276586513983768,0.21752903907074972,cytosol,24,0
compartment,fitness_screens+published_screens+protein_features,median,rank,50,0.25,60,42,8140,33,4,0.036117936117936116,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11269584406679614,0.24168276454174717,nucleus - chromatin,24,0
compartment,fitness_screens+published_screens+protein_features,median,rank,50,0.25,25,42,8140,33,8,0.03488943488943489,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11263039716421255,0.2417865578698733,nucleus - chromatin,24,0
compartment,expression_summary+protein_features,median,rank,15,0.25,25,42,8140,17,3,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11173312894447589,0.21113243761996162,nucleus - chromatin,24,0
compartment,expression_summary+protein_features,median,rank,15,0.25,60,42,8140,17,3,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11173312894447589,0.21113243761996162,nucleus - chromatin,24,0
compartment,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,60,42,8140,39,2,0.017936117936117935,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1115657896797177,0.2166633838881229,nucleus - chromatin,24,0
compartment,published_screens+protein_features+interactions,median,rank,15,0.25,60,42,8140,29,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11151853408554414,0.2525564803804994,nucleus - chromatin,24,0
compartment,expression_summary+protein_features+interactions,median,rank,15,0.25,60,42,8140,21,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11148365785342498,0.2527863410007114,nucleus - chromatin,24,0
compartment,expression_raw+protein_features+interactions,median,rank,15,0.25,60,42,8140,35,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11145258637250671,0.2527264106211475,nucleus - chromatin,24,0
compartment,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,25,42,8140,39,2,0.010196560196560197,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11087321906449882,0.21526418786692758,nucleus - chromatin,24,0
compartment,interactions,median,rank,50,0.25,25,42,8140,4,103,0.07113022113022113,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11082277953061928,0.23270440251572327,cytosol,24,0
compartment,interactions,median,rank,50,0.0,60,42,8140,4,52,0.049754299754299756,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11078723105651367,0.23005181347150258,cytosol,24,0
compartment,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,60,42,8140,39,2,0.00601965601965602,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11060362532876623,0.21404942595835766,nucleus - chromatin,24,0
compartment,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,25,42,8140,39,2,0.006142506142506142,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1105974582963601,0.21438316117715842,nucleus - chromatin,24,0
compartment,fitness_screens+published_screens+protein_features,median,rank,15,0.25,60,42,8140,33,3,0.011793611793611793,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11046409882666117,0.24146079484425348,nucleus - chromatin,24,0
compartment,expression_summary+fitness_screens+protein_features,median,rank,50,0.25,25,42,8140,25,2,0.009213759213759214,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11040115965099434,0.21250241919876137,nucleus - chromatin,24,0
compartment,expression_summary+expression_raw+protein_features,median,rank,15,0.25,60,42,8140,35,2,0.0035626535626535625,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11031461527342117,0.21475985942991022,nucleus - chromatin,24,0
compartment,expression_raw+protein_features,median,rank,50,0.25,25,42,8140,31,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10995570909552536,0.21313698895562874,nucleus - chromatin,24,0
compartment,expression_raw+protein_features,median,rank,50,0.25,60,42,8140,31,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10995570909552536,0.21313698895562874,nucleus - chromatin,24,0
compartment,expression_summary+protein_features,median,rank,50,0.25,60,42,8140,17,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10993118596965357,0.21133525456292027,nucleus - chromatin,24,0
compartment,expression_summary+protein_features,median,rank,50,0.25,25,42,8140,17,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10993118596965357,0.21133525456292027,nucleus - chromatin,24,0
compartment,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,25,42,8140,39,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10988161054817763,0.2131782945736434,nucleus - chromatin,24,0
compartment,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,60,42,8140,39,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10988161054817763,0.2131782945736434,nucleus - chromatin,24,0
compartment,fitness_screens+protein_features,median,rank,50,0.25,60,42,8140,21,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10987112882878879,0.2108087389804523,nucleus - chromatin,24,0
compartment,fitness_screens+protein_features,median,rank,50,0.25,25,42,8140,21,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10987112882878879,0.2108087389804523,nucleus - chromatin,24,0
compartment,fitness_screens+protein_features,median,rank,15,0.25,60,42,8140,21,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10987042108051782,0.21076834642651848,nucleus - chromatin,24,0
compartment,fitness_screens+protein_features,median,rank,15,0.25,25,42,8140,21,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10987042108051782,0.21076834642651848,nucleus - chromatin,24,0
compartment,expression_summary+fitness_screens+protein_features,median,rank,50,0.0,25,42,8140,25,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10981146537074807,0.2112540810447475,nucleus - chromatin,24,0
compartment,expression_summary+fitness_screens+protein_features,median,rank,50,0.0,60,42,8140,25,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10981146537074807,0.2112540810447475,nucleus - chromatin,24,0
compartment,expression_summary+fitness_screens+protein_features,median,rank,15,0.25,60,42,8140,25,2,0.00012285012285012285,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10980896647987566,0.21149778888675255,nucleus - chromatin,24,0
compartment,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,60,42,8140,39,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10980739844812062,0.21342646488164532,nucleus - chromatin,24,0
compartment,expression_summary+fitness_screens+protein_features,median,rank,15,0.25,25,42,8140,25,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10979753611746185,0.21149778888675255,nucleus - chromatin,24,0
compartment,expression_summary+fitness_screens+protein_features,median,rank,15,0.0,60,42,8140,25,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10974871791284513,0.21133525456292027,nucleus - chromatin,24,0
compartment,expression_summary+fitness_screens+protein_features,median,rank,15,0.0,25,42,8140,25,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10974871791284513,0.21133525456292027,nucleus - chromatin,24,0
compartment,expression_summary+protein_features+interactions,median,rank,50,0.25,60,42,8140,21,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10927190092975092,0.2416252431381024,nucleus - chromatin,24,0
compartment,published_screens+protein_features+interactions,median,rank,50,0.25,60,42,8140,29,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10917109937916275,0.24228028503562948,nucleus - chromatin,24,0
compartment,fitness_screens+protein_features+interactions,median,rank,50,0.25,25,42,8140,25,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10887420138325063,0.24065864471184292,nucleus - chromatin,24,0
compartment,fitness_screens+protein_features+interactions,median,rank,50,0.25,60,42,8140,25,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10887420138325063,0.24065864471184292,nucleus - chromatin,24,0
compartment,interactions,median,rank,15,0.25,25,42,8140,4,94,0.06363636363636363,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10867984310203452,0.2230281051677244,cytosol,24,0
compartment,published_screens+protein_features,median,rank,50,0.25,25,42,8140,25,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10838277928261766,0.2101543611679375,nucleus - chromatin,24,0
compartment,expression_raw+published_screens+protein_features,median,rank,15,0.25,60,42,8140,43,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1083481177461418,0.24018771331058017,nucleus - chromatin,24,0
compartment,expression_raw+published_screens+protein_features,median,rank,15,0.25,25,42,8140,43,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1083481177461418,0.24018771331058017,nucleus - chromatin,24,0
compartment,expression_raw+published_screens+protein_features,median,rank,50,0.25,25,42,8140,43,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10833954256947119,0.240958698908624,nucleus - chromatin,24,0
compartment,expression_raw+published_screens+protein_features,median,rank,50,0.25,60,42,8140,43,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10833954256947119,0.240958698908624,nucleus - chromatin,24,0
compartment,expression_raw+published_screens+protein_features,median,rank,50,0.0,60,42,8140,43,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10833269163548356,0.24090714591356435,nucleus - chromatin,24,0
compartment,expression_summary+published_screens+protein_features,median,rank,50,0.0,60,42,8140,29,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10831799717054186,0.24075261920034213,nucleus - chromatin,24,0
compartment,expression_summary+published_screens+protein_features,median,rank,50,0.25,60,42,8140,29,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10829784159329317,0.2405982905982906,nucleus - chromatin,24,0
compartment,expression_summary+published_screens+protein_features,median,rank,50,0.25,25,42,8140,29,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10829784159329317,0.2405982905982906,nucleus - chromatin,24,0
compartment,expression_summary+published_screens+protein_features,median,rank,15,0.25,25,42,8140,29,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10823532314828596,0.24064971147681127,nucleus - chromatin,24,0
compartment,expression_summary+published_screens+protein_features,median,rank,15,0.25,60,42,8140,29,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10823532314828596,0.24064971147681127,nucleus - chromatin,24,0
compartment,expression_summary+expression_raw+published_screens,median,rank,15,0.25,60,42,8140,34,5,0.1984029484029484,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10818573324663859,0.2076519592718297,nucleus - chromatin,23,0
compartment,interactions,median,rank,50,0.0,25,42,8140,4,137,0.06437346437346438,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10552952594198166,0.2718446601941748,60S ribosome,24,0
compartment,expression_summary+published_screens,median,rank,50,0.25,60,42,8140,16,4,0.17567567567567569,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09883690657027172,0.18857712576556046,nucleus - chromatin,23,0
compartment,protein_features+interactions,median,rank,15,0.0,25,42,8140,17,117,0.136977886977887,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09846744340802482,0.37362637362637363,PM - peripheral 1,23,0
compartment,expression_summary+expression_raw,median,rank,15,0.0,25,42,8140,22,5,0.0013513513513513514,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09779591641227985,0.18773899099543606,nucleus - chromatin,24,0
