target,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,seed,n_genes,n_features,n_clusters,noise_frac,n_excluded,excluded,mean_f1,best_f1,best_label,n_labels_scored,n_labels_recovered
attention_depth,protein_features+interactions,median,rank,50,0.25,60,42,8140,17,18,0.06523341523341523,1,attention_depth,0.267736104619802,0.3333987056285546,incidental,3,0
attention_depth,expression_summary+expression_raw+protein_features,median,rank,15,0.0,60,42,8140,35,8,0.018796068796068797,1,attention_depth,0.267664446751949,0.3353811149032992,incidental,3,0
attention_depth,expression_raw+fitness_screens,median,rank,50,0.0,60,42,8140,26,14,0.36523341523341524,1,attention_depth,0.2672754550641696,0.3147011308562197,incidental,3,0
attention_depth,expression_summary+published_screens+protein_features,median,rank,15,0.0,25,42,8140,29,24,0.0773955773955774,1,attention_depth,0.26714697564609075,0.3332146671413314,incidental,3,0
attention_depth,expression_raw+fitness_screens+published_screens,median,rank,15,0.0,60,42,8140,38,8,0.05196560196560197,1,attention_depth,0.26706944768009727,0.3252722909359424,incidental,3,0
attention_depth,expression_summary+expression_raw+protein_features,median,rank,50,0.0,25,42,8140,35,12,0.023955773955773956,1,attention_depth,0.2670353137713034,0.33461975028376845,incidental,3,0
attention_depth,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,25,42,8140,39,3,0.0025798525798525797,1,attention_depth,0.26695805834503983,0.33477174653645236,incidental,3,0
attention_depth,expression_summary+protein_features+interactions,median,rank,15,0.25,25,42,8140,21,30,0.1318181818181818,1,attention_depth,0.2666160524243243,0.3356367226061204,incidental,3,0
attention_depth,fitness_screens+protein_features,median,rank,50,0.0,60,42,8140,21,5,0.0,1,attention_depth,0.2665930113340317,0.33068000909711165,incidental,3,0
attention_depth,expression_summary+expression_raw+protein_features,median,rank,50,0.0,60,42,8140,35,8,0.013144963144963145,1,attention_depth,0.2662893814639504,0.33325796970382093,incidental,3,0
attention_depth,fitness_screens+published_screens+interactions,median,rank,50,0.0,25,42,8140,24,23,0.06732186732186732,1,attention_depth,0.2658366550587976,0.33039816232771824,incidental,3,0
attention_depth,published_screens+protein_features+interactions,median,rank,15,0.25,25,42,8140,29,21,0.04901719901719902,1,attention_depth,0.2656730709346171,0.32712456344586727,incidental,3,0
attention_depth,expression_raw+protein_features,median,rank,50,0.0,60,42,8140,31,4,0.0035626535626535625,1,attention_depth,0.2656049714743201,0.332575068243858,incidental,3,0
attention_depth,fitness_screens+published_screens+protein_features,median,rank,50,0.0,25,42,8140,33,20,0.08759213759213759,1,attention_depth,0.2654651795362774,0.3348887293610912,incidental,3,0
attention_depth,fitness_screens+protein_features,median,rank,15,0.0,60,42,8140,21,5,0.0,1,attention_depth,0.26526521978449163,0.3290793072014585,incidental,3,0
attention_depth,expression_summary+expression_raw+protein_features,median,rank,50,0.25,60,42,8140,35,9,0.13255528255528257,1,attention_depth,0.2647481455817056,0.3321428571428572,incidental,3,0
attention_depth,expression_summary+published_screens+interactions,median,rank,50,0.0,25,42,8140,20,24,0.10171990171990172,1,attention_depth,0.26462161600131745,0.32684973302822273,incidental,3,0
attention_depth,expression_summary+fitness_screens+interactions,median,rank,15,0.0,25,42,8140,16,20,0.06068796068796069,1,attention_depth,0.26459651881999197,0.3280060882800609,incidental,3,0
attention_depth,expression_raw+protein_features,median,rank,15,0.25,60,42,8140,31,3,0.009582309582309583,1,attention_depth,0.264384231593092,0.3318857142857143,incidental,3,0
attention_depth,expression_raw+interactions,median,rank,15,0.25,60,42,8140,22,5,0.0,1,attention_depth,0.26365117901771906,0.32717213630076697,incidental,3,0
attention_depth,expression_raw+interactions,median,rank,15,0.25,25,42,8140,22,5,0.0,1,attention_depth,0.26365117901771906,0.32717213630076697,incidental,3,0
attention_depth,expression_raw+published_screens+interactions,median,rank,50,0.0,25,42,8140,34,21,0.058722358722358724,1,attention_depth,0.26356995638759173,0.3279056709713644,incidental,3,0
attention_depth,fitness_screens+published_screens+protein_features,median,rank,50,0.0,60,42,8140,33,10,0.05442260442260442,1,attention_depth,0.2635475373441774,0.33250178189593727,incidental,3,0
attention_depth,published_screens+protein_features,median,rank,50,0.0,60,42,8140,25,13,0.05036855036855037,1,attention_depth,0.2633848166179721,0.3300936561229899,incidental,3,0
attention_depth,expression_summary+fitness_screens+interactions,median,rank,50,0.0,25,42,8140,16,21,0.11007371007371007,1,attention_depth,0.26337465089770035,0.32419547079856975,incidental,3,0
attention_depth,expression_raw+published_screens+interactions,median,rank,50,0.0,60,42,8140,34,12,0.05749385749385749,1,attention_depth,0.26292360223064404,0.32784431137724546,incidental,3,0
attention_depth,protein_features,median,rank,50,0.25,60,42,8140,13,17,0.018796068796068797,1,attention_depth,0.2626719121431388,0.32127712646545276,incidental,3,0
attention_depth,expression_summary+fitness_screens+interactions,median,rank,15,0.0,60,42,8140,16,7,0.03230958230958231,1,attention_depth,0.26262568546498044,0.32401378782075835,incidental,3,0
attention_depth,expression_summary+interactions,median,rank,15,0.25,60,42,8140,8,6,0.008722358722358723,1,attention_depth,0.2623562376037657,0.3240454076367389,incidental,3,0
attention_depth,fitness_screens+published_screens+protein_features,median,rank,15,0.25,25,42,8140,33,9,0.047788697788697786,1,attention_depth,0.2622774367621321,0.33055801594331263,incidental,3,0
attention_depth,expression_raw+fitness_screens+interactions,median,rank,15,0.0,25,42,8140,30,20,0.09557739557739557,1,attention_depth,0.26149178251199817,0.32583841463414637,incidental,3,0
attention_depth,expression_raw+fitness_screens+interactions,median,rank,50,0.25,60,42,8140,30,7,0.12162162162162163,1,attention_depth,0.26147780027151,0.32387706855791965,incidental,3,0
attention_depth,expression_summary+interactions,median,rank,15,0.25,25,42,8140,8,7,0.0,1,attention_depth,0.26137777283529673,0.32349165596919127,incidental,3,0
attention_depth,expression_raw+published_screens+interactions,median,rank,15,0.0,60,42,8140,34,13,0.04447174447174447,1,attention_depth,0.2609996328553227,0.3220945564136372,incidental,3,0
attention_depth,fitness_screens+published_screens+protein_features,median,rank,50,0.25,60,42,8140,33,4,0.036117936117936116,1,attention_depth,0.26094994114054587,0.32886379675370503,incidental,3,0
attention_depth,fitness_screens+protein_features+interactions,median,rank,50,0.25,25,42,8140,25,2,0.0,1,attention_depth,0.26078617993987424,0.3312586445366528,incidental,3,0
attention_depth,fitness_screens+protein_features+interactions,median,rank,50,0.25,60,42,8140,25,2,0.0,1,attention_depth,0.26078617993987424,0.3312586445366528,incidental,3,0
attention_depth,expression_raw+published_screens+interactions,median,rank,15,0.0,25,42,8140,34,23,0.055896805896805894,1,attention_depth,0.2607706741097047,0.3230071779372875,incidental,3,0
attention_depth,published_screens+protein_features,median,rank,15,0.25,25,42,8140,25,12,0.005528255528255528,1,attention_depth,0.26069494970272794,0.3278573925200979,incidental,3,0
attention_depth,expression_raw+fitness_screens+interactions,median,rank,50,0.0,25,42,8140,30,15,0.061547911547911546,1,attention_depth,0.2606821777992829,0.3181818181818182,incidental,3,0
attention_depth,published_screens+protein_features,median,rank,15,0.25,60,42,8140,25,10,0.024201474201474203,1,attention_depth,0.26066267333188864,0.32751396648044695,incidental,3,0
attention_depth,expression_summary+published_screens+interactions,median,rank,15,0.0,25,42,8140,20,27,0.0886977886977887,1,attention_depth,0.2605775710966083,0.32294288480154887,incidental,3,0
attention_depth,expression_raw+published_screens+interactions,median,rank,50,0.25,25,42,8140,34,16,0.14963144963144964,1,attention_depth,0.26050936576929645,0.3239349660423955,incidental,3,0
attention_depth,expression_summary+published_screens+interactions,median,rank,50,0.0,60,42,8140,20,8,0.006633906633906634,1,attention_depth,0.26038730728048515,0.3201942835793013,incidental,3,0
attention_depth,expression_raw+fitness_screens+interactions,median,rank,15,0.25,60,42,8140,30,7,0.12616707616707618,1,attention_depth,0.26029677299636206,0.32362082362082367,incidental,3,0
attention_depth,fitness_screens+published_screens+protein_features,median,rank,50,0.25,25,42,8140,33,8,0.03488943488943489,1,attention_depth,0.2601432895040846,0.3282792665726375,incidental,3,0
attention_depth,expression_raw+fitness_screens+interactions,median,rank,50,0.25,25,42,8140,30,10,0.13574938574938575,1,attention_depth,0.25999226925767416,0.3223762376237624,incidental,3,0
attention_depth,expression_raw+fitness_screens+interactions,median,rank,50,0.0,60,42,8140,30,7,0.016707616707616706,1,attention_depth,0.25978586227143613,0.3207885304659498,incidental,3,0
attention_depth,expression_summary+protein_features+interactions,median,rank,50,0.25,60,42,8140,21,2,0.0,1,attention_depth,0.25977171443469294,0.32922100810715543,incidental,3,0
attention_depth,published_screens+protein_features,median,rank,50,0.25,60,42,8140,25,3,0.005651105651105651,1,attention_depth,0.2592995254734464,0.3275801338499472,incidental,3,0
attention_depth,expression_raw+published_screens+interactions,median,rank,50,0.25,60,42,8140,34,11,0.21326781326781327,1,attention_depth,0.2591170492095167,0.32207014542343887,incidental,3,0
attention_depth,expression_raw+published_screens+protein_features,median,rank,15,0.25,60,42,8140,43,2,0.0,1,attention_depth,0.2589877969784024,0.32711421098517873,incidental,3,0
attention_depth,expression_raw+published_screens+protein_features,median,rank,15,0.25,25,42,8140,43,2,0.0,1,attention_depth,0.2589877969784024,0.32711421098517873,incidental,3,0
attention_depth,expression_raw+published_screens+interactions,median,rank,15,0.25,60,42,8140,34,11,0.15945945945945947,1,attention_depth,0.258745791628721,0.3202746365105008,incidental,3,0
attention_depth,expression_summary+published_screens+interactions,median,rank,50,0.25,60,42,8140,20,7,0.10995085995085994,1,attention_depth,0.2584585713935436,0.31541218637992835,incidental,3,0
attention_depth,fitness_screens+published_screens+protein_features,median,rank,15,0.25,60,42,8140,33,3,0.011793611793611793,1,attention_depth,0.2583920817159414,0.3267239866643271,incidental,3,0
attention_depth,expression_summary+fitness_screens+interactions,median,rank,15,0.25,60,42,8140,16,9,0.22481572481572482,1,attention_depth,0.2582926315333345,0.31590909090909086,incidental,3,0
attention_depth,expression_summary+published_screens+protein_features,median,rank,15,0.25,60,42,8140,29,2,0.0,1,attention_depth,0.25814766109513304,0.32658050995459315,incidental,3,0
attention_depth,expression_summary+published_screens+protein_features,median,rank,15,0.25,25,42,8140,29,2,0.0,1,attention_depth,0.25814766109513304,0.32658050995459315,incidental,3,0
attention_depth,expression_raw+published_screens+protein_features,median,rank,50,0.25,25,42,8140,43,2,0.0,1,attention_depth,0.25812795057089366,0.32622377622377624,incidental,3,0
attention_depth,expression_raw+published_screens+protein_features,median,rank,50,0.25,60,42,8140,43,2,0.0,1,attention_depth,0.25812795057089366,0.32622377622377624,incidental,3,0
attention_depth,expression_raw+published_screens+protein_features,median,rank,50,0.0,60,42,8140,43,2,0.0,1,attention_depth,0.25808128201097924,0.32616675406397483,incidental,3,0
attention_depth,expression_summary+published_screens+interactions,median,rank,15,0.0,60,42,8140,20,8,0.006511056511056511,1,attention_depth,0.2580743341171971,0.31730951928557855,incidental,3,0
attention_depth,fitness_screens+published_screens+protein_features,median,rank,15,0.0,60,42,8140,33,5,0.005036855036855037,1,attention_depth,0.2578230491451381,0.32622377622377624,incidental,3,0
attention_depth,expression_summary+published_screens+protein_features,median,rank,50,0.0,60,42,8140,29,2,0.0,1,attention_depth,0.2574519252079048,0.3256464011180992,incidental,3,0
attention_depth,fitness_screens+published_screens+interactions,median,rank,50,0.0,60,42,8140,24,10,0.07186732186732187,1,attention_depth,0.25742861842902487,0.3176542455711668,incidental,3,0
attention_depth,expression_summary+published_screens+protein_features,median,rank,50,0.25,25,42,8140,29,2,0.0,1,attention_depth,0.25703577368167363,0.3251265933298411,incidental,3,0
attention_depth,expression_summary+published_screens+protein_features,median,rank,50,0.25,60,42,8140,29,2,0.0,1,attention_depth,0.25703577368167363,0.3251265933298411,incidental,3,0
attention_depth,expression_summary+fitness_screens+interactions,median,rank,50,0.25,60,42,8140,16,4,0.1038083538083538,1,attention_depth,0.2565941674909362,0.3130841121495327,incidental,3,0
attention_depth,expression_raw+fitness_screens+interactions,median,rank,15,0.0,60,42,8140,30,9,0.008476658476658476,1,attention_depth,0.25652641358278505,0.31804623415361666,incidental,3,0
attention_depth,published_screens+protein_features+interactions,median,rank,50,0.25,60,42,8140,29,2,0.0,1,attention_depth,0.25651046177226,0.3254667136315604,incidental,3,0
attention_depth,expression_summary+expression_raw+interactions,median,rank,50,0.25,25,42,8140,26,17,0.19926289926289925,1,attention_depth,0.25644225366313417,0.3182777543267202,incidental,3,0
attention_depth,fitness_screens+protein_features+interactions,median,rank,15,0.25,25,42,8140,25,6,0.002457002457002457,1,attention_depth,0.2559614748786204,0.32384206529992404,incidental,3,0
attention_depth,fitness_screens+protein_features+interactions,median,rank,15,0.25,60,42,8140,25,3,0.0006142506142506142,1,attention_depth,0.25562127572666926,0.32353498956950505,incidental,3,0
attention_depth,expression_raw+protein_features+interactions,median,rank,15,0.25,60,42,8140,35,2,0.0,1,attention_depth,0.25515823281572786,0.32288698955365625,incidental,3,0
attention_depth,expression_summary+protein_features+interactions,median,rank,15,0.25,60,42,8140,21,2,0.0,1,attention_depth,0.25511610142529956,0.3229483282674772,incidental,3,0
attention_depth,expression_raw+fitness_screens,median,rank,50,0.25,60,42,8140,26,8,0.5700245700245701,1,attention_depth,0.25435749183477196,0.29408385985066055,incidental,3,0
attention_depth,expression_raw+fitness_screens+published_screens,median,rank,50,0.25,60,42,8140,38,9,0.363022113022113,1,attention_depth,0.25387167331892657,0.31658140234727655,incidental,3,0
attention_depth,published_screens+protein_features+interactions,median,rank,50,0.25,25,42,8140,29,4,0.0011056511056511057,1,attention_depth,0.2535662247851453,0.320837297811608,incidental,3,0
attention_depth,published_screens+protein_features+interactions,median,rank,15,0.25,60,42,8140,29,2,0.0,1,attention_depth,0.25346951185746247,0.321020563594821,incidental,3,0
attention_depth,expression_summary+expression_raw+interactions,median,rank,50,0.0,25,42,8140,26,28,0.1257985257985258,1,attention_depth,0.2526909568690471,0.3132530120481928,incidental,3,0
attention_depth,expression_summary+expression_raw+interactions,median,rank,15,0.0,60,42,8140,26,12,0.0671990171990172,1,attention_depth,0.25251787033130857,0.3106796116504854,incidental,3,0
attention_depth,expression_summary+expression_raw+interactions,median,rank,50,0.0,60,42,8140,26,12,0.055896805896805894,1,attention_depth,0.2505253492376636,0.30930693069306936,incidental,3,0
attention_depth,expression_raw+fitness_screens+interactions,median,rank,15,0.25,25,42,8140,30,5,0.029361179361179362,1,attention_depth,0.24946443312874103,0.30691791430046467,incidental,3,0
attention_depth,expression_summary+expression_raw+interactions,median,rank,50,0.25,60,42,8140,26,11,0.24324324324324326,1,attention_depth,0.24877734399981113,0.3037190082644628,incidental,3,0
attention_depth,expression_raw+fitness_screens+published_screens,median,rank,50,0.0,60,42,8140,38,10,0.15761670761670762,1,attention_depth,0.24630427565529653,0.29809104258443464,incidental,3,0
attention_depth,expression_summary+expression_raw+interactions,median,rank,15,0.25,60,42,8140,26,11,0.19852579852579852,1,attention_depth,0.24554365622381105,0.2982885085574572,incidental,3,0
attention_depth,expression_raw+published_screens,median,rank,50,0.25,60,42,8140,30,11,0.39434889434889436,1,attention_depth,0.24252917611740532,0.28426909458775923,incidental,3,0
attention_depth,protein_features,median,rank,15,0.25,60,42,8140,13,24,0.04901719901719902,1,attention_depth,0.241413519860934,0.29272619751626255,incidental,3,0
attention_depth,expression_summary+fitness_screens+interactions,median,rank,15,0.25,25,42,8140,16,19,0.25184275184275184,1,attention_depth,0.23849724689570723,0.288758059994393,incidental,3,0
attention_depth,expression_summary+fitness_screens,median,rank,50,0.0,60,42,8140,12,11,0.3303439803439803,1,attention_depth,0.23740890466762823,0.2806539509536785,incidental,3,0
attention_depth,expression_summary+protein_features+interactions,median,rank,50,0.25,25,42,8140,21,12,0.06855036855036856,1,attention_depth,0.23650237231600685,0.2958242495388227,incidental,3,0
attention_depth,fitness_screens+protein_features+interactions,median,rank,50,0.0,60,42,8140,25,19,0.09963144963144963,1,attention_depth,0.23326526014338012,0.2793876435210498,incidental,3,0
attention_depth,expression_raw+published_screens,median,rank,15,0.0,25,42,8140,30,43,0.26523341523341526,1,attention_depth,0.23195489403369846,0.2682313495389773,incidental,3,0
attention_depth,fitness_screens+protein_features+interactions,median,rank,50,0.0,25,42,8140,25,34,0.1382063882063882,1,attention_depth,0.2319115970731279,0.2803071859572134,incidental,3,0
attention_depth,expression_raw+published_screens,median,rank,15,0.25,25,42,8140,30,15,0.3347665847665848,1,attention_depth,0.23131817488607775,0.26406101048617725,incidental,3,0
attention_depth,expression_raw+fitness_screens,median,rank,50,0.25,25,42,8140,26,25,0.6611793611793612,1,attention_depth,0.23092912867065882,0.2482051282051282,incidental,3,0
attention_depth,expression_raw+published_screens,median,rank,15,0.25,60,42,8140,30,10,0.36904176904176905,1,attention_depth,0.23027997481992596,0.2616731517509727,incidental,3,0
attention_depth,expression_raw+published_screens,median,rank,50,0.25,25,42,8140,30,14,0.3361179361179361,1,attention_depth,0.230149052673949,0.26558005752636626,incidental,3,0
attention_depth,expression_raw+fitness_screens+published_screens,median,rank,50,0.0,25,42,8140,38,27,0.3409090909090909,1,attention_depth,0.227401175594917,0.2641509433962264,incidental,3,0
attention_depth,fitness_screens+protein_features+interactions,median,rank,15,0.0,60,42,8140,25,18,0.05233415233415233,1,attention_depth,0.22590502893911138,0.2743128964059197,incidental,3,0
attention_depth,fitness_screens+protein_features+interactions,median,rank,15,0.0,25,42,8140,25,32,0.05638820638820639,1,attention_depth,0.22363835220641531,0.27172774869109945,incidental,3,0
attention_depth,expression_raw+fitness_screens+published_screens,median,rank,50,0.25,25,42,8140,38,16,0.42702702702702705,1,attention_depth,0.2227339031862554,0.2609514837494112,incidental,3,0
attention_depth,protein_features+interactions,median,rank,15,0.25,60,42,8140,17,19,0.009950859950859951,1,attention_depth,0.22254177407117703,0.2696415855684785,incidental,3,0
attention_depth,published_screens+protein_features+interactions,median,rank,50,0.0,60,42,8140,29,17,0.05331695331695332,1,attention_depth,0.2220225724412891,0.26757251110530444,incidental,3,0
attention_depth,published_screens+protein_features+interactions,median,rank,15,0.0,60,42,8140,29,18,0.043366093366093365,1,attention_depth,0.2212580835444327,0.26760932181199265,incidental,3,0
attention_depth,protein_features+interactions,median,rank,15,0.25,25,42,8140,17,51,0.025307125307125308,1,attention_depth,0.22017777754608112,0.2720958083832335,incidental,3,0
attention_depth,expression_raw+protein_features+interactions,median,rank,50,0.0,25,42,8140,35,39,0.09975429975429975,1,attention_depth,0.21821553176314598,0.24888888888888888,incidental,3,0
attention_depth,published_screens+protein_features+interactions,median,rank,50,0.0,25,42,8140,29,57,0.1678132678132678,1,attention_depth,0.21537386078085202,0.2555133079847909,incidental,3,0
attention_depth,expression_raw+protein_features+interactions,median,rank,15,0.0,60,42,8140,35,24,0.0807125307125307,1,attention_depth,0.21455200942521085,0.24614254224834686,incidental,3,0
attention_depth,expression_raw+protein_features+interactions,median,rank,15,0.0,25,42,8140,35,47,0.07862407862407862,1,attention_depth,0.21440807851042337,0.24424131627056672,incidental,3,0
attention_depth,expression_summary+protein_features+interactions,median,rank,50,0.0,60,42,8140,21,24,0.12334152334152335,1,attention_depth,0.21298158353194935,0.25299890948745907,incidental,3,0
attention_depth,expression_raw+published_screens,median,rank,15,0.0,60,42,8140,30,12,0.1300982800982801,1,attention_depth,0.21173932441188953,0.24120982986767486,incidental,3,0
attention_depth,expression_raw+protein_features+interactions,median,rank,50,0.25,25,42,8140,35,26,0.14262899262899262,1,attention_depth,0.21058318892164285,0.24742268041237114,incidental,3,0
attention_depth,published_screens+protein_features+interactions,median,rank,15,0.0,25,42,8140,29,66,0.1348894348894349,1,attention_depth,0.20977000307699722,0.2534039334341906,incidental,3,0
attention_depth,published_screens+protein_features,median,rank,50,0.0,25,42,8140,25,55,0.17027027027027028,1,attention_depth,0.20961412445552818,0.2510891089108911,incidental,3,0
attention_depth,expression_summary+fitness_screens+interactions,median,rank,50,0.25,25,42,8140,16,26,0.44717444717444715,1,attention_depth,0.20806287113663904,0.23939393939393938,incidental,3,0
attention_depth,expression_summary+protein_features,median,rank,50,0.0,25,42,8140,17,32,0.09852579852579853,1,attention_depth,0.20264388494273963,0.24053452115812918,incidental,3,0
attention_depth,published_screens+interactions,median,rank,15,0.0,60,42,8140,16,15,0.016707616707616706,1,attention_depth,0.20180556903164978,0.24035087719298245,incidental,3,0
attention_depth,expression_raw+protein_features+interactions,median,rank,50,0.0,60,42,8140,35,20,0.06633906633906633,1,attention_depth,0.201323671388777,0.24207492795389052,incidental,3,0
attention_depth,expression_summary+fitness_screens+published_screens,median,rank,50,0.25,25,42,8140,24,13,0.47297297297297297,1,attention_depth,0.2004310995728051,0.23073883840379295,incidental,3,0
attention_depth,expression_summary+protein_features+interactions,median,rank,50,0.0,25,42,8140,21,45,0.15257985257985257,1,attention_depth,0.20037836467268016,0.23739332816136544,incidental,3,0
attention_depth,expression_summary+protein_features+interactions,median,rank,15,0.0,60,42,8140,21,15,0.029115479115479116,1,attention_depth,0.19896085086983945,0.23283793347487614,incidental,3,0
attention_depth,expression_raw+interactions,median,rank,15,0.0,60,42,8140,22,10,0.028255528255528257,1,attention_depth,0.19856500756392004,0.23505976095617528,incidental,3,0
attention_depth,expression_summary+protein_features,median,rank,15,0.0,60,42,8140,17,20,0.11031941031941032,1,attention_depth,0.1982848621410293,0.22796352583586627,incidental,3,0
attention_depth,expression_raw+fitness_screens,median,rank,15,0.0,60,42,8140,26,14,0.4267813267813268,1,attention_depth,0.19579681132512627,0.21573033707865166,incidental,3,0
attention_depth,expression_raw+fitness_screens,median,rank,50,0.0,25,42,8140,26,33,0.4504914004914005,1,attention_depth,0.19561101844756185,0.20560747663551404,focal,3,0
attention_depth,expression_summary+interactions,median,rank,15,0.0,25,42,8140,8,53,0.13562653562653562,1,attention_depth,0.19532102602397808,0.22554820744865992,incidental,3,0
attention_depth,published_screens+protein_features,median,rank,15,0.0,25,42,8140,25,35,0.048525798525798525,1,attention_depth,0.19464552108360642,0.2344375682562796,incidental,3,0
attention_depth,published_screens+protein_features,median,rank,15,0.0,60,42,8140,25,17,0.02628992628992629,1,attention_depth,0.19258017975784258,0.23220704529115746,incidental,3,0
attention_depth,expression_summary+interactions,median,rank,50,0.0,25,42,8140,8,36,0.10503685503685503,1,attention_depth,0.1866786161618577,0.21534227726178193,incidental,3,0
attention_depth,expression_raw+interactions,median,rank,15,0.0,25,42,8140,22,46,0.1542997542997543,1,attention_depth,0.18306954162310882,0.2091798344620015,incidental,3,0
attention_depth,interactions,median,rank,15,0.25,60,42,8140,4,38,0.08955773955773956,1,attention_depth,0.18286783492707284,0.21175637393767707,incidental,3,0
attention_depth,expression_summary+expression_raw+interactions,median,rank,15,0.0,25,42,8140,26,61,0.2557739557739558,1,attention_depth,0.17857025972591684,0.19887103777681284,incidental,3,0
attention_depth,expression_summary+protein_features,median,rank,15,0.0,25,42,8140,17,42,0.10638820638820638,1,attention_depth,0.17836578156189173,0.20997980963368906,incidental,3,0
attention_depth,expression_raw+protein_features,median,rank,15,0.0,25,42,8140,31,34,0.06904176904176904,1,attention_depth,0.17777365282118116,0.20999219359875101,incidental,3,0
attention_depth,expression_summary+expression_raw+published_screens,median,rank,50,0.0,25,42,8140,34,40,0.44557739557739556,1,attention_depth,0.17647517256597875,0.25876010781671166,focal,3,0
attention_depth,expression_summary+expression_raw+published_screens,median,rank,15,0.0,25,42,8140,34,39,0.3235872235872236,1,attention_depth,0.17523279266374725,0.24043715846994534,focal,3,0
attention_depth,protein_features+interactions,median,rank,15,0.0,60,42,8140,17,41,0.050737100737100735,1,attention_depth,0.17383335517206275,0.20480504135486413,incidental,3,0
attention_depth,published_screens+interactions,median,rank,15,0.0,25,42,8140,16,66,0.1554054054054054,1,attention_depth,0.1734622417295676,0.19968178202068418,incidental,3,0
attention_depth,expression_summary+expression_raw+fitness_screens,median,rank,50,0.25,25,42,8140,30,29,0.6594594594594595,1,attention_depth,0.172993654471203,0.2718446601941747,focal,3,0
attention_depth,protein_features+interactions,median,rank,50,0.0,60,42,8140,17,44,0.08525798525798525,1,attention_depth,0.170120527075576,0.19565217391304346,incidental,3,0
attention_depth,protein_features+interactions,median,rank,50,0.25,25,42,8140,17,73,0.12186732186732187,1,attention_depth,0.1654749172396231,0.19357756671189505,incidental,3,0
attention_depth,expression_summary+expression_raw+fitness_screens,median,rank,50,0.0,25,42,8140,30,38,0.5152334152334153,1,attention_depth,0.16533604072441727,0.2481012658227848,focal,3,0
attention_depth,published_screens+interactions,median,rank,50,0.0,25,42,8140,16,55,0.20847665847665847,1,attention_depth,0.1525893124879016,0.1704781704781705,incidental,3,0
attention_depth,interactions,median,rank,50,0.25,60,42,8140,4,35,0.023464373464373463,1,attention_depth,0.1520637591243445,0.17079679756004576,incidental,3,0
attention_depth,interactions,median,rank,15,0.25,25,42,8140,4,94,0.06363636363636363,1,attention_depth,0.14475681498937676,0.1572832886505809,incidental,3,0
attention_depth,interactions,median,rank,50,0.25,25,42,8140,4,103,0.07113022113022113,1,attention_depth,0.13085609003037582,0.14056603773584905,incidental,3,0
attention_depth,interactions,median,rank,15,0.0,60,42,8140,4,48,0.09557739557739557,1,attention_depth,0.13033345402749227,0.1380952380952381,incidental,3,0
attention_depth,protein_features,median,rank,50,0.0,60,42,8140,13,31,0.06486486486486487,1,attention_depth,0.12918918901579968,0.1407070353517676,incidental,3,0
attention_depth,interactions,median,rank,50,0.0,60,42,8140,4,52,0.049754299754299756,1,attention_depth,0.12914659490642708,0.13815484469170144,incidental,3,0
attention_depth,protein_features,median,rank,15,0.0,60,42,8140,13,32,0.04238329238329238,1,attention_depth,0.1266393307210172,0.13766566908935443,incidental,3,0
attention_depth,protein_features,median,rank,15,0.25,25,42,8140,13,44,0.059336609336609336,1,attention_depth,0.1259039277045415,0.14139992965177628,incidental,3,0
attention_depth,interactions,median,rank,50,0.0,25,42,8140,4,137,0.06437346437346438,1,attention_depth,0.12369348244350904,0.13008130081300814,incidental,3,0
attention_depth,expression_summary+fitness_screens,median,rank,50,0.0,25,42,8140,12,45,0.46425061425061426,1,attention_depth,0.12224077928542731,0.14705882352941177,substantive,3,0
attention_depth,protein_features,median,rank,50,0.25,25,42,8140,13,55,0.09398034398034398,1,attention_depth,0.12128520896367234,0.13145539906103287,incidental,3,0
attention_depth,expression_summary+protein_features+interactions,median,rank,15,0.0,25,42,8140,21,62,0.192014742014742,1,attention_depth,0.12065917773829563,0.1375,incidental,3,0
attention_depth,protein_features,median,rank,50,0.0,25,42,8140,13,88,0.10995085995085994,1,attention_depth,0.11841323005142687,0.13119395941481832,incidental,3,0
attention_depth,protein_features,median,rank,15,0.0,25,42,8140,13,89,0.0812039312039312,1,attention_depth,0.11326709815975376,0.12465373961218836,incidental,3,0
attention_depth,protein_features+interactions,median,rank,50,0.0,25,42,8140,17,100,0.12653562653562653,1,attention_depth,0.11239019166661761,0.12957467853610288,incidental,3,0
attention_depth,interactions,median,rank,15,0.0,25,42,8140,4,139,0.07788697788697789,1,attention_depth,0.09702026281354517,0.09796769150599272,incidental,3,0
attention_depth,protein_features+interactions,median,rank,15,0.0,25,42,8140,17,117,0.136977886977887,1,attention_depth,0.07521736058581525,0.07854630715123095,incidental,3,0
