label,cluster,n_label,n_in_cluster,precision,recall,f1,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,target
G1a,0,40,26,0.06451612903225806,0.65,0.11738148984198646,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,40,cellcycle_phase
G1b,0,94,57,0.141439205955335,0.6063829787234043,0.22937625754527166,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,40,cellcycle_phase
C,0,260,143,0.3548387096774194,0.55,0.43137254901960786,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,60,cellcycle_phase
M,1,228,134,0.2958057395143488,0.5877192982456141,0.3935389133627019,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,60,cellcycle_phase
S,1,235,152,0.3355408388520971,0.6468085106382979,0.4418604651162791,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,60,cellcycle_phase
G1a,0,39,26,0.06451612903225806,0.6666666666666666,0.1176470588235294,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,60,cellcycle_phase
G1b,0,94,57,0.141439205955335,0.6063829787234043,0.22937625754527166,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,60,cellcycle_phase
C,0,223,60,0.2803738317757009,0.26905829596412556,0.27459954233409617,expression_summary+expression_raw+protein_features,median,rank,15,0.0,25,cellcycle_phase
M,4,199,56,0.39436619718309857,0.2814070351758794,0.32844574780058644,expression_summary+expression_raw+protein_features,median,rank,15,0.0,25,cellcycle_phase
S,0,210,72,0.3364485981308411,0.34285714285714286,0.339622641509434,expression_summary+expression_raw+protein_features,median,rank,15,0.0,25,cellcycle_phase
G1a,7,38,5,0.15151515151515152,0.13157894736842105,0.14084507042253522,expression_summary+expression_raw+protein_features,median,rank,15,0.0,25,cellcycle_phase
G1b,29,79,15,0.22727272727272727,0.189873417721519,0.2068965517241379,expression_summary+expression_raw+protein_features,median,rank,15,0.0,25,cellcycle_phase
C,0,259,117,0.3762057877813505,0.4517374517374517,0.41052631578947374,expression_summary+expression_raw+protein_features,median,rank,15,0.0,40,cellcycle_phase
M,2,232,58,0.3945578231292517,0.25,0.30606860158311344,expression_summary+expression_raw+protein_features,median,rank,15,0.0,40,cellcycle_phase
S,1,234,72,0.3364485981308411,0.3076923076923077,0.3214285714285714,expression_summary+expression_raw+protein_features,median,rank,15,0.0,40,cellcycle_phase
G1a,0,43,20,0.06430868167202572,0.46511627906976744,0.11299435028248588,expression_summary+expression_raw+protein_features,median,rank,15,0.0,40,cellcycle_phase
G1b,0,94,54,0.17363344051446947,0.574468085106383,0.26666666666666666,expression_summary+expression_raw+protein_features,median,rank,15,0.0,40,cellcycle_phase
C,0,262,117,0.3762057877813505,0.44656488549618323,0.4083769633507854,expression_summary+expression_raw+protein_features,median,rank,15,0.0,60,cellcycle_phase
M,2,232,58,0.3945578231292517,0.25,0.30606860158311344,expression_summary+expression_raw+protein_features,median,rank,15,0.0,60,cellcycle_phase
S,1,235,72,0.3364485981308411,0.30638297872340425,0.32071269487750553,expression_summary+expression_raw+protein_features,median,rank,15,0.0,60,cellcycle_phase
G1a,0,44,20,0.06430868167202572,0.45454545454545453,0.11267605633802817,expression_summary+expression_raw+protein_features,median,rank,15,0.0,60,cellcycle_phase
G1b,0,94,54,0.17363344051446947,0.574468085106383,0.26666666666666666,expression_summary+expression_raw+protein_features,median,rank,15,0.0,60,cellcycle_phase
C,0,227,118,0.2559652928416486,0.5198237885462555,0.3430232558139535,expression_summary+expression_raw+protein_features,median,rank,15,0.25,25,cellcycle_phase
M,0,193,137,0.29718004338394793,0.7098445595854922,0.4189602446483181,expression_summary+expression_raw+protein_features,median,rank,15,0.25,25,cellcycle_phase
S,0,219,152,0.3297180043383948,0.6940639269406392,0.44705882352941184,expression_summary+expression_raw+protein_features,median,rank,15,0.25,25,cellcycle_phase
G1a,12,40,5,0.17857142857142858,0.125,0.14705882352941174,expression_summary+expression_raw+protein_features,median,rank,15,0.25,25,cellcycle_phase
G1b,11,80,30,0.1875,0.375,0.25,expression_summary+expression_raw+protein_features,median,rank,15,0.25,25,cellcycle_phase
C,0,261,144,0.35121951219512193,0.5517241379310345,0.4292101341281669,expression_summary+expression_raw+protein_features,median,rank,15,0.25,40,cellcycle_phase
